datetime;value
2014082312;5
2014082318;8
2014082400;-999
2014082406;7
2014082412;1
2014082418;4
2014082500;-999
2014082506;2
2014082512;8
2014082518;0
2014082600;-999
2014082606;7
2014082612;0
2014082618;0
2014082700;-999
2014082706;6
2014082712;0
2014082718;4
2014082800;-999
2014082806;0
2014082812;0
2014082818;7
2014082900;-999
2014082906;8
2014082912;7
2014082918;7
2014083000;-999
2014083006;8
2014083012;7
2014083018;7
2014083100;-999
2014083106;7
2014083112;8
2014083118;8
2014090100;-999
2014090106;7
2014090112;7
2014090118;3
2014090200;-999
2014090206;0
2014090212;0
2014090218;0
2014090300;-999
2014090306;0
2014090312;1
2014090318;0
2014090400;-999
2014090406;0
2014090412;0
2014090418;0
2014090500;-999
2014090506;0
2014090512;5
2014090518;8
2014090600;-999
2014090606;0
2014090612;0
2014090618;8
2014090700;-999
2014090706;8
2014090712;7
2014090718;7
2014090800;-999
2014090806;0
2014090812;0
2014090818;0
2014090900;-999
2014090906;0
2014090912;1
2014090918;7
2014091000;-999
2014091006;6
2014091012;0
2014091018;4
2014091100;-999
2014091106;1
2014091112;0
2014091118;0
2014091200;-999
2014091206;1
2014091212;8
2014091218;2
2014091300;-999
2014091306;3
2014091312;8
2014091318;7
2014091400;-999
2014091406;8
2014091412;8
2014091418;7
2014091500;-999
2014091506;8
2014091512;0
2014091518;8
2014091600;-999
2014091606;0
2014091612;3
2014091618;7
2014091700;-999
2014091706;0
2014091712;6
2014091718;1
2014091800;-999
2014091806;0
2014091812;0
2014091818;7
2014091900;-999
2014091906;0
2014091912;0
2014091918;0
2014092000;-999
2014092006;5
2014092012;8
2014092018;6
2014092100;-999
2014092106;8
2014092112;6
2014092118;6
2014092200;-999
2014092206;6
2014092212;8
2014092218;7
2014092300;-999
2014092306;3
2014092312;8
2014092318;7
2014092400;-999
2014092406;7
2014092412;8
2014092418;7
2014092500;-999
2014092506;8
2014092512;8
2014092518;8
2014092600;-999
2014092606;8
2014092612;7
2014092618;7
2014092700;-999
2014092706;0
2014092712;7
2014092718;2
2014092800;-999
2014092806;7
2014092812;4
2014092818;8
2014092900;-999
2014092906;8
2014092912;0
2014092918;8
2014093000;-999
2014093006;7
2014093012;7
2014093018;6
2014100100;-999
2014100106;7
2014100112;2
2014100118;7
2014100200;-999
2014100206;7
2014100212;2
2014100218;8
2014100300;-999
2014100306;8
2014100312;8
2014100318;3
2014100400;-999
2014100406;0
2014100412;0
2014100418;0
2014100500;-999
2014100506;0
2014100512;0
2014100518;6
2014100600;-999
2014100606;8
2014100612;8
2014100618;0
2014100700;-999
2014100706;8
2014100712;8
2014100718;8
2014100800;-999
2014100806;6
2014100812;8
2014100818;8
2014100900;-999
2014100906;7
2014100912;8
2014100918;8
2014101000;-999
2014101006;8
2014101012;6
2014101018;8
2014101100;-999
2014101106;6
2014101112;4
2014101118;8
2014101200;-999
2014101206;7
2014101212;4
2014101218;8
2014101300;-999
2014101306;7
2014101312;8
2014101318;7
2014101400;-999
2014101406;8
2014101412;7
2014101418;0
2014101500;-999
2014101506;8
2014101512;8
2014101518;7
2014101600;-999
2014101606;8
2014101612;8
2014101618;8
2014101700;-999
2014101706;8
2014101712;6
2014101718;6
2014101800;-999
2014101806;8
2014101812;8
2014101818;8
2014101900;-999
2014101906;8
2014101912;8
2014101918;8
2014102000;-999
2014102006;8
2014102012;2
2014102018;8
2014102100;-999
2014102106;7
2014102112;8
2014102118;7
2014102200;-999
2014102206;8
2014102212;-999
2014102218;8
2014102300;-999
2014102306;7
2014102312;8
2014102318;8
2014102400;-999
2014102406;8
2014102412;8
2014102418;8
2014102500;-999
2014102506;5
2014102512;8
2014102518;2
2014102600;-999
2014102606;2
2014102612;8
2014102618;8
2014102700;-999
2014102706;6
2014102712;2
2014102718;8
2014102800;-999
2014102806;0
2014102812;0
2014102818;3
2014102900;-999
2014102906;8
2014102912;8
2014102918;7
2014103000;-999
2014103006;5
2014103012;7
2014103018;4
2014103100;-999
2014103106;7
2014103112;8
2014103118;8
2014110100;-999
2014110106;1
2014110112;7
2014110118;8
2014110200;-999
2014110206;0
2014110212;8
2014110218;0
2014110300;-999
2014110306;7
2014110312;8
2014110318;8
2014110400;-999
2014110406;8
2014110412;7
2014110418;8
2014110500;-999
2014110506;7
2014110512;8
2014110518;7
2014110600;-999
2014110606;1
2014110612;8
2014110618;7
2014110700;-999
2014110706;1
2014110712;0
2014110718;8
2014110800;-999
2014110806;0
2014110812;5
2014110818;0
2014110900;-999
2014110906;8
2014110912;0
2014110918;7
2014111000;-999
2014111006;8
2014111012;8
2014111018;8
2014111100;-999
2014111106;3
2014111112;0
2014111118;8
2014111200;-999
2014111206;8
2014111212;8
2014111218;7
2014111300;-999
2014111306;7
2014111312;7
2014111318;8
2014111400;-999
2014111406;8
2014111412;7
2014111418;8
2014111500;-999
2014111506;8
2014111512;8
2014111518;8
2014111600;-999
2014111606;8
2014111612;8
2014111618;8
2014111700;-999
2014111706;7
2014111712;2
2014111718;8
2014111800;-999
2014111806;7
2014111812;7
2014111818;7
2014111900;-999
2014111906;7
2014111912;7
2014111918;8
2014112000;-999
2014112006;7
2014112012;3
2014112018;0
2014112100;-999
2014112106;8
2014112112;8
2014112118;8
2014112200;-999
2014112206;4
2014112212;8
2014112218;8
2014112300;-999
2014112306;8
2014112312;8
2014112318;8
2014112400;-999
2014112406;8
2014112412;0
2014112418;7
2014112500;-999
2014112506;0
2014112512;0
2014112518;8
2014112600;-999
2014112606;8
2014112612;0
2014112618;8
2014112700;-999
2014112706;6
2014112712;0
2014112718;0
2014112800;-999
2014112806;8
2014112812;7
2014112818;7
2014112900;-999
2014112906;3
2014112912;7
2014112918;7
2014113000;-999
2014113006;7
2014113012;7
2014113018;7
2014120100;-999
2014120106;7
2014120112;8
2014120118;8
2014120200;-999
2014120206;8
2014120212;8
2014120218;8
2014120300;-999
2014120306;8
2014120312;8
2014120318;8
2014120400;-999
2014120406;7
2014120412;8
2014120418;8
2014120500;-999
2014120506;8
2014120512;8
2014120518;2
2014120600;-999
2014120606;8
2014120612;8
2014120618;0
2014120700;-999
2014120706;7
2014120712;7
2014120718;7
2014120800;-999
2014120806;7
2014120812;8
2014120818;8
2014120900;-999
2014120906;7
2014120912;8
2014120918;8
2014121000;-999
2014121006;8
2014121012;7
2014121018;0
2014121100;-999
2014121106;8
2014121112;6
2014121118;7
2014121200;-999
2014121206;6
2014121212;8
2014121218;7
2014121300;-999
2014121306;8
2014121312;7
2014121318;4
2014121400;-999
2014121406;7
2014121412;6
2014121418;8
2014121500;-999
2014121506;7
2014121512;7
2014121518;5
2014121600;-999
2014121606;7
2014121612;-999
2014121618;1
2014121700;-999
2014121706;8
2014121712;7
2014121718;7
2014121800;-999
2014121806;8
2014121812;8
2014121818;7
2014121900;-999
2014121906;7
2014121912;8
2014121918;0
2014122000;-999
2014122006;6
2014122012;8
2014122018;2
2014122100;-999
2014122106;6
2014122112;7
2014122118;7
2014122200;-999
2014122206;7
2014122212;8
2014122218;8
2014122300;-999
2014122306;7
2014122312;8
2014122318;8
2014122400;-999
2014122406;7
2014122412;5
2014122418;0
2014122500;-999
2014122506;7
2014122512;7
2014122518;7
2014122600;-999
2014122606;2
2014122612;7
2014122618;2
2014122700;-999
2014122706;8
2014122712;8
2014122718;8
2014122800;-999
2014122806;6
2014122812;1
2014122818;8
2014122900;-999
2014122906;8
2014122912;6
2014122918;8
2014123000;-999
2014123006;7
2014123012;8
2014123018;8
2014123100;-999
2014123106;8
2014123112;8
2014123118;4
2015010100;-999
2015010106;7
2015010112;7
2015010118;8
2015010200;-999
2015010206;8
2015010212;6
2015010218;3
2015010300;-999
2015010306;7
2015010312;7
2015010318;7
2015010400;-999
2015010406;0
2015010412;6
2015010418;0
2015010500;-999
2015010506;7
2015010512;8
2015010518;8
2015010600;-999
2015010606;8
2015010612;8
2015010618;7
2015010700;-999
2015010706;7
2015010712;0
2015010718;7
2015010800;-999
2015010806;7
2015010812;8
2015010818;8
2015010900;-999
2015010906;7
2015010912;1
2015010918;8
2015011000;-999
2015011006;7
2015011012;8
2015011018;0
2015011100;-999
2015011106;7
2015011112;8
2015011118;4
2015011200;-999
2015011206;8
2015011212;8
2015011218;8
2015011300;-999
2015011306;8
2015011312;6
2015011318;8
2015011400;-999
2015011406;8
2015011412;4
2015011418;7
2015011500;-999
2015011506;6
2015011512;8
2015011518;8
2015011600;-999
2015011606;7
2015011612;1
2015011618;8
2015011700;-999
2015011706;6
2015011712;0
2015011718;0
2015011800;-999
2015011806;7
2015011812;8
2015011818;7
2015011900;-999
2015011906;8
2015011912;8
2015011918;8
2015012000;-999
2015012006;8
2015012012;8
2015012018;8
2015012100;-999
2015012106;8
2015012112;8
2015012118;6
2015012200;-999
2015012206;7
2015012212;6
2015012218;3
2015012300;-999
2015012306;8
2015012312;8
2015012318;7
2015012400;-999
2015012406;7
2015012412;7
2015012418;8
2015012500;-999
2015012506;0
2015012512;0
2015012518;0
2015012600;-999
2015012606;8
2015012612;8
2015012618;8
2015012700;-999
2015012706;8
2015012712;0
2015012718;0
2015012800;-999
2015012806;8
2015012812;-999
2015012818;7
2015012900;-999
2015012906;7
2015012912;7
2015012918;1
2015013000;-999
2015013006;8
2015013012;7
2015013018;8
2015013100;-999
2015013106;8
2015013112;3
2015013118;0
2015020100;-999
2015020106;0
2015020112;8
2015020118;7
2015020200;-999
2015020206;8
2015020212;7
2015020218;7
2015020300;-999
2015020306;7
2015020312;7
2015020318;8
2015020400;-999
2015020406;7
2015020412;7
2015020418;7
2015020500;-999
2015020506;4
2015020512;7
2015020518;4
2015020600;-999
2015020606;0
2015020612;8
2015020618;8
2015020700;-999
2015020706;8
2015020712;8
2015020718;7
2015020800;-999
2015020806;0
2015020812;1
2015020818;8
2015020900;-999
2015020906;6
2015020912;7
2015020918;7
2015021000;-999
2015021006;8
2015021012;7
2015021018;8
2015021100;-999
2015021106;7
2015021112;8
2015021118;8
2015021200;-999
2015021206;8
2015021212;8
2015021218;7
2015021300;-999
2015021306;8
2015021312;8
2015021318;8
2015021400;-999
2015021406;8
2015021412;0
2015021418;0
2015021500;-999
2015021506;7
2015021512;8
2015021518;0
2015021600;-999
2015021606;8
2015021612;5
2015021618;0
2015021700;-999
2015021706;0
2015021712;1
2015021718;7
2015021800;-999
2015021806;8
2015021812;0
2015021818;8
2015021900;-999
2015021906;0
2015021912;0
2015021918;0
2015022000;-999
2015022006;7
2015022012;8
2015022018;8
2015022100;-999
2015022106;8
2015022112;7
2015022118;7
2015022200;-999
2015022206;7
2015022212;6
2015022218;0
2015022300;-999
2015022306;7
2015022312;8
2015022318;0
2015022400;-999
2015022406;1
2015022412;5
2015022418;1
2015022500;-999
2015022506;6
2015022512;1
2015022518;8
2015022600;-999
2015022606;0
2015022612;1
2015022618;0
2015022700;-999
2015022706;8
2015022712;7
2015022718;7
2015022800;-999
2015022806;7
2015022812;7
2015022818;5
2015030100;-999
2015030106;8
2015030112;7
2015030118;7
2015030200;-999
2015030206;6
2015030212;7
2015030218;0
2015030300;-999
2015030306;7
2015030312;2
2015030318;8
2015030400;-999
2015030406;4
2015030412;7
2015030418;6
2015030500;-999
2015030506;4
2015030512;8
2015030518;8
2015030600;-999
2015030606;8
2015030612;8
2015030618;8
2015030700;-999
2015030706;8
2015030712;8
2015030718;7
2015030800;-999
2015030806;8
2015030812;0
2015030818;8
2015030900;-999
2015030906;8
2015030912;6
2015030918;5
2015031000;-999
2015031006;8
2015031012;2
2015031018;0
2015031100;-999
2015031106;6
2015031112;0
2015031118;0
2015031200;-999
2015031206;0
2015031212;0
2015031218;5
2015031300;-999
2015031306;0
2015031312;7
2015031318;8
2015031400;-999
2015031406;8
2015031412;8
2015031418;4
2015031500;-999
2015031506;8
2015031512;8
2015031518;7
2015031600;-999
2015031606;8
2015031612;0
2015031618;0
2015031700;-999
2015031706;7
2015031712;7
2015031718;8
2015031800;-999
2015031806;8
2015031812;8
2015031818;7
2015031900;-999
2015031906;8
2015031912;8
2015031918;0
2015032000;-999
2015032006;0
2015032012;7
2015032018;5
2015032100;-999
2015032106;7
2015032112;8
2015032118;6
2015032200;-999
2015032206;0
2015032212;0
2015032218;8
2015032300;-999
2015032306;7
2015032312;8
2015032318;8
2015032400;-999
2015032406;7
2015032412;7
2015032418;8
2015032500;-999
2015032506;0
2015032512;3
2015032518;8
2015032600;-999
2015032606;8
2015032612;7
2015032618;8
2015032700;-999
2015032706;7
2015032712;8
2015032718;8
2015032800;-999
2015032806;8
2015032812;6
2015032818;4
2015032900;-999
2015032906;8
2015032912;7
2015032918;7
2015033000;-999
2015033006;7
2015033012;7
2015033018;5
2015033100;-999
2015033106;7
2015033112;8
2015033118;-999
2015040100;-999
2015040106;3
2015040112;7
2015040118;5
2015040200;-999
2015040206;0
2015040212;0
2015040218;1
2015040300;-999
2015040306;3
2015040312;6
2015040318;0
2015040400;-999
2015040406;0
2015040412;0
2015040418;0
2015040500;-999
2015040506;0
2015040512;8
2015040518;8
2015040600;-999
2015040606;0
2015040612;0
2015040618;0
2015040700;-999
2015040706;8
2015040712;8
2015040718;7
2015040800;-999
2015040806;7
2015040812;0
2015040818;7
2015040900;-999
2015040906;8
2015040912;7
2015040918;4
2015041000;-999
2015041006;3
2015041012;0
2015041018;0
2015041100;-999
2015041106;7
2015041112;8
2015041118;7
2015041200;-999
2015041206;8
2015041212;7
2015041218;7
2015041300;-999
2015041306;4
2015041312;7
2015041318;0
2015041400;-999
2015041406;8
2015041412;7
2015041418;8
2015041500;-999
2015041506;8
2015041512;0
2015041518;6
2015041600;-999
2015041606;0
2015041612;0
2015041618;1
2015041700;-999
2015041706;4
2015041712;0
2015041718;0
2015041800;-999
2015041806;0
2015041812;0
2015041818;8
2015041900;-999
2015041906;8
2015041912;0
2015041918;8
2015042000;-999
2015042006;0
2015042012;6
2015042018;8
2015042100;-999
2015042106;1
2015042112;0
2015042118;0
2015042200;-999
2015042206;7
2015042212;0
2015042218;0
2015042300;-999
2015042306;8
2015042312;0
2015042318;0
2015042400;-999
2015042406;8
2015042412;2
2015042418;4
2015042500;-999
2015042506;8
2015042512;7
2015042518;7
2015042600;-999
2015042606;7
2015042612;8
2015042618;8
2015042700;-999
2015042706;8
2015042712;7
2015042718;8
2015042800;-999
2015042806;2
2015042812;7
2015042818;7
2015042900;-999
2015042906;0
2015042912;3
2015042918;8
2015043000;-999
2015043006;8
2015043012;7
2015043018;8
2015050100;-999
2015050106;4
2015050112;8
2015050118;5
2015050200;-999
2015050206;0
2015050212;4
2015050218;2
2015050300;-999
2015050306;2
2015050312;0
2015050318;7
2015050400;-999
2015050406;8
2015050412;8
2015050418;5
2015050500;-999
2015050506;8
2015050512;7
2015050518;7
2015050600;-999
2015050606;3
2015050612;2
2015050618;8
2015050700;-999
2015050706;7
2015050712;7
2015050718;6
2015050800;-999
2015050806;0
2015050812;7
2015050818;8
2015050900;-999
2015050906;8
2015050912;7
2015050918;7
2015051000;-999
2015051006;7
2015051012;3
2015051018;4
2015051100;-999
2015051106;8
2015051112;8
2015051118;7
2015051200;-999
2015051206;8
2015051212;5
2015051218;2
2015051300;-999
2015051306;3
2015051312;8
2015051318;8
2015051400;-999
2015051406;7
2015051412;7
2015051418;0
2015051500;-999
2015051506;7
2015051512;7
2015051518;0
2015051600;-999
2015051606;8
2015051612;8
2015051618;5
2015051700;-999
2015051706;0
2015051712;7
2015051718;1
2015051800;-999
2015051806;8
2015051812;8
2015051818;7
2015051900;-999
2015051906;6
2015051912;7
2015051918;7
2015052000;-999
2015052006;4
2015052012;7
2015052018;0
2015052100;-999
2015052106;0
2015052112;7
2015052118;7
2015052200;-999
2015052206;8
2015052212;1
2015052218;8
2015052300;-999
2015052306;8
2015052312;8
2015052318;6
2015052400;-999
2015052406;0
2015052412;0
2015052418;0
2015052500;-999
2015052506;7
2015052512;7
2015052518;8
2015052600;-999
2015052606;7
2015052612;3
2015052618;7
2015052700;-999
2015052706;8
2015052712;8
2015052718;0
2015052800;-999
2015052806;8
2015052812;8
2015052818;2
2015052900;-999
2015052906;0
2015052912;8
2015052918;7
2015053000;-999
2015053006;7
2015053012;6
2015053018;4
2015053100;-999
2015053106;8
2015053112;8
2015053118;8
2015060100;-999
2015060106;7
2015060112;7
2015060118;0
2015060200;-999
2015060206;8
2015060212;7
2015060218;8
2015060300;-999
2015060306;3
2015060312;7
2015060318;0
2015060400;-999
2015060406;0
2015060412;4
2015060418;0
2015060500;-999
2015060506;8
2015060512;0
2015060518;0
2015060600;-999
2015060606;7
2015060612;3
2015060618;0
2015060700;-999
2015060706;0
2015060712;3
2015060718;0
2015060800;-999
2015060806;0
2015060812;8
2015060818;7
2015060900;-999
2015060906;5
2015060912;1
2015060918;0
2015061000;-999
2015061006;0
2015061012;0
2015061018;0
2015061100;-999
2015061106;0
2015061112;0
2015061118;0
2015061200;-999
2015061206;0
2015061212;0
2015061218;0
2015061300;-999
2015061306;5
2015061312;8
2015061318;7
2015061400;-999
2015061406;7
2015061412;8
2015061418;7
2015061500;-999
2015061506;0
2015061512;6
2015061518;8
2015061600;-999
2015061606;8
2015061612;7
2015061618;3
2015061700;-999
2015061706;8
2015061712;7
2015061718;7
2015061800;-999
2015061806;6
2015061812;7
2015061818;8
2015061900;-999
2015061906;7
2015061912;8
2015061918;7
2015062000;-999
2015062006;7
2015062012;6
2015062018;7
2015062100;-999
2015062106;7
2015062112;7
2015062118;8
2015062200;-999
2015062206;8
2015062212;7
2015062218;7
2015062300;-999
2015062306;8
2015062312;8
2015062318;7
2015062400;-999
2015062406;7
2015062412;8
2015062418;8
2015062500;-999
2015062506;6
2015062512;8
2015062518;5
2015062600;-999
2015062606;8
2015062612;8
2015062618;8
2015062700;-999
2015062706;8
2015062712;7
2015062718;8
2015062800;-999
2015062806;0
2015062812;0
2015062818;8
2015062900;-999
2015062906;8
2015062912;0
2015062918;8
2015063000;-999
2015063006;0
2015063012;0
2015063018;0
2015070100;-999
2015070106;0
2015070112;0
2015070118;0
2015070200;-999
2015070206;0
2015070212;0
2015070218;0
2015070300;-999
2015070306;7
2015070312;8
2015070318;7
2015070400;-999
2015070406;0
2015070412;4
2015070418;-999
2015070500;-999
2015070506;8
2015070512;0
2015070518;8
2015070600;-999
2015070606;0
2015070612;0
2015070618;0
2015070700;-999
2015070706;0
2015070712;3
2015070718;8
2015070800;-999
2015070806;4
2015070812;7
2015070818;6
2015070900;-999
2015070906;1
2015070912;6
2015070918;4
2015071000;-999
2015071006;6
2015071012;3
2015071018;0
2015071100;-999
2015071106;0
2015071112;8
2015071118;4
2015071200;-999
2015071206;8
2015071212;7
2015071218;8
2015071300;-999
2015071306;8
2015071312;6
2015071318;7
2015071400;-999
2015071406;8
2015071412;8
2015071418;8
2015071500;-999
2015071506;3
2015071512;0
2015071518;0
2015071600;-999
2015071606;8
2015071612;8
2015071618;0
2015071700;-999
2015071706;1
2015071712;8
2015071718;7
2015071800;-999
2015071806;7
2015071812;2
2015071818;8
2015071900;-999
2015071906;8
2015071912;8
2015071918;7
2015072000;-999
2015072006;0
2015072012;8
2015072018;5
2015072100;-999
2015072106;8
2015072112;0
2015072118;0
2015072200;-999
2015072206;8
2015072212;7
2015072218;6
2015072300;-999
2015072306;0
2015072312;7
2015072318;8
2015072400;-999
2015072406;8
2015072412;8
2015072418;7
2015072500;-999
2015072506;8
2015072512;5
2015072518;5
2015072600;-999
2015072606;7
2015072612;1
2015072618;5
2015072700;-999
2015072706;8
2015072712;8
2015072718;8
2015072800;-999
2015072806;6
2015072812;7
2015072818;8
2015072900;-999
2015072906;7
2015072912;7
2015072918;7
2015073000;-999
2015073006;5
2015073012;8
2015073018;7
2015073100;-999
2015073106;0
2015073112;6
2015073118;0
2015080100;-999
2015080106;8
2015080112;6
2015080118;8
2015080200;-999
2015080206;7
2015080212;3
2015080218;7
2015080300;-999
2015080306;4
2015080312;0
2015080318;0
2015080400;-999
2015080406;0
2015080412;3
2015080418;7
2015080500;-999
2015080506;3
2015080512;3
2015080518;7
2015080600;-999
2015080606;3
2015080612;2
2015080618;8
2015080700;-999
2015080706;0
2015080712;8
2015080718;7
2015080800;-999
2015080806;8
2015080812;8
2015080818;8
2015080900;-999
2015080906;0
2015080912;2
2015080918;4
2015081000;-999
2015081006;8
2015081012;7
2015081018;3
2015081100;-999
2015081106;8
2015081112;8
2015081118;4
2015081200;-999
2015081206;8
2015081212;8
2015081218;8
2015081300;-999
2015081306;0
2015081312;0
2015081318;0
2015081400;-999
2015081406;2
2015081412;2
2015081418;8
2015081500;-999
2015081506;1
2015081512;8
2015081518;8
2015081600;-999
2015081606;8
2015081612;2
2015081618;2
2015081700;-999
2015081706;8
2015081712;8
2015081718;8
2015081800;-999
2015081806;8
2015081812;7
2015081818;8
2015081900;-999
2015081906;5
2015081912;0
2015081918;0
2015082000;-999
2015082006;8
2015082012;2
2015082018;0
2015082100;-999
2015082106;0
2015082112;0
2015082118;0
2015082200;-999
2015082206;0
2015082212;0
2015082218;0
2015082300;-999
2015082306;0
2015082312;0
2015082318;4
2015082400;-999
2015082406;8
2015082412;7
2015082418;8
2015082500;-999
2015082506;4
2015082512;7
2015082518;8
2015082600;-999
2015082606;7
2015082612;5
2015082618;8
2015082700;-999
2015082706;8
2015082712;8
2015082718;8
2015082800;-999
2015082806;5
2015082812;0
2015082818;3
2015082900;-999
2015082906;1
2015082912;8
2015082918;0
2015083000;-999
2015083006;7
2015083012;8
2015083018;8
2015083100;-999
2015083106;8
2015083112;1
2015083118;5
2015090100;-999
2015090106;3
2015090112;8
2015090118;8
2015090200;-999
2015090206;0
2015090212;4
2015090218;2
2015090300;-999
2015090306;2
2015090312;7
2015090318;0
2015090400;-999
2015090406;8
2015090412;8
2015090418;8
2015090500;-999
2015090506;0
2015090512;7
2015090518;1
2015090600;-999
2015090606;8
2015090612;1
2015090618;8
2015090700;-999
2015090706;4
2015090712;0
2015090718;8
2015090800;-999
2015090806;0
2015090812;0
2015090818;5
2015090900;-999
2015090906;0
2015090912;7
2015090918;0
2015091000;-999
2015091006;2
2015091012;2
2015091018;0
2015091100;-999
2015091106;8
2015091112;8
2015091118;7
2015091200;-999
2015091206;4
2015091212;6
2015091218;8
2015091300;-999
2015091306;8
2015091312;7
2015091318;8
2015091400;-999
2015091406;2
2015091412;8
2015091418;3
2015091500;-999
2015091506;0
2015091512;8
2015091518;2
2015091600;-999
2015091606;8
2015091612;8
2015091618;8
2015091700;-999
2015091706;7
2015091712;8
2015091718;8
2015091800;-999
2015091806;0
2015091812;5
2015091818;4
2015091900;-999
2015091906;8
2015091912;8
2015091918;8
2015092000;-999
2015092006;7
2015092012;8
2015092018;1
2015092100;-999
2015092106;6
2015092112;8
2015092118;8
2015092200;-999
2015092206;8
2015092212;8
2015092218;8
2015092300;-999
2015092306;8
2015092312;8
2015092318;5
2015092400;-999
2015092406;7
2015092412;7
2015092418;7
2015092500;-999
2015092506;7
2015092512;0
2015092518;4
2015092600;-999
2015092606;0
2015092612;0
2015092618;3
2015092700;-999
2015092706;1
2015092712;0
2015092718;0
2015092800;-999
2015092806;0
2015092812;2
2015092818;2
2015092900;-999
2015092906;7
2015092912;-999
2015092918;0
2015093000;-999
2015093006;0
2015093012;0
2015093018;0
2015100100;-999
2015100106;2
2015100112;0
2015100118;7
2015100200;-999
2015100206;8
2015100212;7
2015100218;8
2015100300;-999
2015100306;8
2015100312;0
2015100318;8
2015100400;-999
2015100406;8
2015100412;4
2015100418;6
2015100500;-999
2015100506;8
2015100512;0
2015100518;8
2015100600;-999
2015100606;8
2015100612;8
2015100618;8
2015100700;-999
2015100706;8
2015100712;7
2015100718;8
2015100800;-999
2015100806;7
2015100812;8
2015100818;8
2015100900;-999
2015100906;8
2015100912;8
2015100918;8
2015101000;-999
2015101006;8
2015101012;0
2015101018;0
2015101100;-999
2015101106;0
2015101112;0
2015101118;0
2015101200;-999
2015101206;0
2015101212;0
2015101218;7
2015101300;-999
2015101306;8
2015101312;8
2015101318;7
2015101400;-999
2015101406;8
2015101412;8
2015101418;8
2015101500;-999
2015101506;7
2015101512;8
2015101518;7
2015101600;-999
2015101606;7
2015101612;8
2015101618;7
2015101700;-999
2015101706;7
2015101712;8
2015101718;8
2015101800;-999
2015101806;8
2015101812;8
2015101818;8
2015101900;-999
2015101906;8
2015101912;1
2015101918;3
2015102000;-999
2015102006;8
2015102012;8
2015102018;7
2015102100;-999
2015102106;8
2015102112;8
2015102118;8
2015102200;-999
2015102206;8
2015102212;7
2015102218;8
2015102300;-999
2015102306;1
2015102312;0
2015102318;8
2015102400;-999
2015102406;8
2015102412;8
2015102418;8
2015102500;-999
2015102506;8
2015102512;5
2015102518;8
2015102600;-999
2015102606;8
2015102612;6
2015102618;3
2015102700;-999
2015102706;0
2015102712;0
2015102718;8
2015102800;-999
2015102806;0
2015102812;7
2015102818;2
2015102900;-999
2015102906;7
2015102912;8
2015102918;0
2015103000;-999
2015103006;8
2015103012;8
2015103018;8
2015103100;-999
2015103106;8
2015103112;7
2015103118;-999
2015110100;-999
2015110106;8
2015110112;0
2015110118;7
2015110200;-999
2015110206;8
2015110212;8
2015110218;8
2015110300;-999
2015110306;8
2015110312;7
2015110318;8
2015110400;-999
2015110406;8
2015110412;8
2015110418;8
2015110500;-999
2015110506;8
2015110512;8
2015110518;8
2015110600;-999
2015110606;8
2015110612;7
2015110618;8
2015110700;-999
2015110706;5
2015110712;8
2015110718;8
2015110800;-999
2015110806;5
2015110812;1
2015110818;8
2015110900;-999
2015110906;3
2015110912;8
2015110918;7
2015111000;-999
2015111006;8
2015111012;7
2015111018;7
2015111100;-999
2015111106;8
2015111112;8
2015111118;7
2015111200;-999
2015111206;8
2015111212;0
2015111218;8
2015111300;-999
2015111306;7
2015111312;8
2015111318;0
2015111400;-999
2015111406;8
2015111412;6
2015111418;7
2015111500;-999
2015111506;8
2015111512;8
2015111518;7
2015111600;-999
2015111606;7
2015111612;7
2015111618;7
2015111700;-999
2015111706;8
2015111712;8
2015111718;8
2015111800;-999
2015111806;7
2015111812;7
2015111818;8
2015111900;-999
2015111906;3
2015111912;8
2015111918;7
2015112000;-999
2015112006;8
2015112012;7
2015112018;8
2015112100;-999
2015112106;7
2015112112;7
2015112118;8
2015112200;-999
2015112206;7
2015112212;8
2015112218;7
2015112300;-999
2015112306;1
2015112312;8
2015112318;8
2015112400;-999
2015112406;8
2015112412;8
2015112418;7
2015112500;-999
2015112506;7
2015112512;8
2015112518;8
2015112600;-999
2015112606;0
2015112612;0
2015112618;0
2015112700;-999
2015112706;0
2015112712;7
2015112718;0
2015112800;-999
2015112806;7
2015112812;8
2015112818;5
2015112900;-999
2015112906;7
2015112912;7
2015112918;7
2015113000;-999
2015113006;1
2015113012;8
2015113018;6
2015120100;-999
2015120106;7
2015120112;8
2015120118;8
2015120200;-999
2015120206;8
2015120212;8
2015120218;8
2015120300;-999
2015120306;8
2015120312;8
2015120318;8
2015120400;-999
2015120406;7
2015120412;2
2015120418;8
2015120500;-999
2015120506;8
2015120512;8
2015120518;-999
2015120600;-999
2015120606;8
2015120612;8
2015120618;8
2015120700;-999
2015120706;8
2015120712;8
2015120718;8
2015120800;-999
2015120806;8
2015120812;0
2015120818;8
2015120900;-999
2015120906;8
2015120912;1
2015120918;0
2015121000;-999
2015121006;8
2015121012;7
2015121018;8
2015121100;-999
2015121106;8
2015121112;7
2015121118;7
2015121200;-999
2015121206;3
2015121212;5
2015121218;8
2015121300;-999
2015121306;8
2015121312;3
2015121318;8
2015121400;-999
2015121406;8
2015121412;8
2015121418;8
2015121500;-999
2015121506;7
2015121512;8
2015121518;8
2015121600;-999
2015121606;7
2015121612;8
2015121618;8
2015121700;-999
2015121706;7
2015121712;7
2015121718;8
2015121800;-999
2015121806;8
2015121812;7
