datetime;value
2014041812;8
2014041818;1
2014041900;-999
2014041906;2
2014041912;0
2014041918;0
2014042000;-999
2014042006;0
2014042012;1
2014042018;0
2014042100;-999
2014042106;7
2014042112;1
2014042118;4
2014042200;-999
2014042206;7
2014042212;0
2014042218;4
2014042300;-999
2014042306;7
2014042312;8
2014042318;8
2014042400;-999
2014042406;8
2014042412;8
2014042418;8
2014042500;-999
2014042506;0
2014042512;0
2014042518;0
2014042600;-999
2014042606;0
2014042612;0
2014042618;1
2014042700;-999
2014042706;1
2014042712;0
2014042718;0
2014042800;-999
2014042806;0
2014042812;0
2014042818;1
2014042900;-999
2014042906;2
2014042912;0
2014042918;0
2014043000;-999
2014043006;4
2014043012;0
2014043018;1
2014050100;-999
2014050106;2
2014050112;0
2014050118;8
2014050200;-999
2014050206;8
2014050212;8
2014050218;1
2014050300;-999
2014050306;1
2014050312;0
2014050318;3
2014050400;-999
2014050406;6
2014050412;8
2014050418;4
2014050500;-999
2014050506;8
2014050512;8
2014050518;8
2014050600;-999
2014050606;7
2014050612;6
2014050618;7
2014050700;-999
2014050706;8
2014050712;2
2014050718;8
2014050800;-999
2014050806;6
2014050812;7
2014050818;8
2014050900;-999
2014050906;8
2014050912;8
2014050918;3
2014051000;-999
2014051006;7
2014051012;8
2014051018;8
2014051100;-999
2014051106;7
2014051112;7
2014051118;8
2014051200;-999
2014051206;8
2014051212;7
2014051218;8
2014051300;-999
2014051306;4
2014051312;7
2014051318;8
2014051400;-999
2014051406;8
2014051412;8
2014051418;7
2014051500;-999
2014051506;7
2014051512;4
2014051518;0
2014051600;-999
2014051606;0
2014051612;1
2014051618;1
2014051700;-999
2014051706;1
2014051712;2
2014051718;3
2014051800;-999
2014051806;2
2014051812;4
2014051818;8
2014051900;-999
2014051906;8
2014051912;8
2014051918;7
2014052000;-999
2014052006;2
2014052012;1
2014052018;0
2014052100;-999
2014052106;3
2014052112;0
2014052118;4
2014052200;-999
2014052206;6
2014052212;0
2014052218;0
2014052300;-999
2014052306;7
2014052312;8
2014052318;8
2014052400;-999
2014052406;7
2014052412;7
2014052418;0
2014052500;-999
2014052506;3
2014052512;0
2014052518;0
2014052600;-999
2014052606;5
2014052612;3
2014052618;3
2014052700;-999
2014052706;7
2014052712;8
2014052718;8
2014052800;-999
2014052806;8
2014052812;7
2014052818;0
2014052900;-999
2014052906;1
2014052912;3
2014052918;0
2014053000;-999
2014053006;1
2014053012;1
2014053018;0
2014053100;-999
2014053106;8
2014053112;8
2014053118;0
2014060100;-999
2014060106;8
2014060112;8
2014060118;3
2014060200;-999
2014060206;2
2014060212;2
2014060218;7
2014060300;-999
2014060306;7
2014060312;0
2014060318;1
2014060400;-999
2014060406;0
2014060412;0
2014060418;1
2014060500;-999
2014060506;8
2014060512;7
2014060518;2
2014060600;-999
2014060606;2
2014060612;1
2014060618;1
2014060700;-999
2014060706;2
2014060712;1
2014060718;1
2014060800;-999
2014060806;5
2014060812;7
2014060818;8
2014060900;-999
2014060906;7
2014060912;0
2014060918;7
2014061000;-999
2014061006;7
2014061012;7
2014061018;2
2014061100;-999
2014061106;7
2014061112;7
2014061118;5
2014061200;-999
2014061206;6
2014061212;0
2014061218;0
2014061300;-999
2014061306;6
2014061312;7
2014061318;5
2014061400;-999
2014061406;7
2014061412;7
2014061418;0
2014061500;-999
2014061506;3
2014061512;3
2014061518;0
2014061600;-999
2014061606;6
2014061612;6
2014061618;1
2014061700;-999
2014061706;1
2014061712;7
2014061718;0
2014061800;-999
2014061806;6
2014061812;0
2014061818;7
2014061900;-999
2014061906;8
2014061912;7
2014061918;6
2014062000;-999
2014062006;8
2014062012;6
2014062018;6
2014062100;-999
2014062106;7
2014062112;3
2014062118;7
2014062200;-999
2014062206;2
2014062212;0
2014062218;0
2014062300;-999
2014062306;6
2014062312;0
2014062318;8
2014062400;-999
2014062406;7
2014062412;1
2014062418;7
2014062500;-999
2014062506;3
2014062512;7
2014062518;1
2014062600;-999
2014062606;6
2014062612;3
2014062618;6
2014062700;-999
2014062706;7
2014062712;7
2014062718;8
2014062800;-999
2014062806;7
2014062812;7
2014062818;7
2014062900;-999
2014062906;8
2014062912;5
2014062918;5
2014063000;-999
2014063006;5
2014063012;7
2014063018;8
2014070100;-999
2014070106;6
2014070112;1
2014070118;4
2014070200;-999
2014070206;3
2014070212;0
2014070218;8
2014070300;-999
2014070306;7
2014070312;7
2014070318;3
2014070400;-999
2014070406;3
2014070412;3
2014070418;0
2014070500;-999
2014070506;7
2014070512;8
2014070518;8
2014070600;-999
2014070606;8
2014070612;0
2014070618;0
2014070700;-999
2014070706;8
2014070712;7
2014070718;5
2014070800;-999
2014070806;8
2014070812;7
2014070818;7
2014070900;-999
2014070906;7
2014070912;0
2014070918;1
2014071000;-999
2014071006;1
2014071012;1
2014071018;0
2014071100;-999
2014071106;0
2014071112;0
2014071118;2
2014071200;-999
2014071206;0
2014071212;4
2014071218;8
2014071300;-999
2014071306;8
2014071312;7
2014071318;8
2014071400;-999
2014071406;7
2014071412;8
2014071418;7
2014071500;-999
2014071506;5
2014071512;4
2014071518;7
2014071600;-999
2014071606;7
2014071612;8
2014071618;1
2014071700;-999
2014071706;1
2014071712;3
2014071718;1
2014071800;-999
2014071806;0
2014071812;2
2014071818;0
2014071900;-999
2014071906;2
2014071912;0
2014071918;1
2014072000;-999
2014072006;1
2014072012;8
2014072018;0
2014072100;-999
2014072106;7
2014072112;0
2014072118;0
2014072200;-999
2014072206;1
2014072212;0
2014072218;0
2014072300;-999
2014072306;0
2014072312;0
2014072318;2
2014072400;-999
2014072406;1
2014072412;1
2014072418;8
2014072500;-999
2014072506;8
2014072512;1
2014072518;8
2014072600;-999
2014072606;8
2014072612;2
2014072618;0
2014072700;-999
2014072706;6
2014072712;2
2014072718;7
2014072800;-999
2014072806;2
2014072812;0
2014072818;2
2014072900;-999
2014072906;7
2014072912;1
2014072918;4
2014073000;-999
2014073006;8
2014073012;7
2014073018;5
2014073100;-999
2014073106;6
2014073112;7
2014073118;1
2014080100;-999
2014080106;1
2014080112;1
2014080118;1
2014080200;-999
2014080206;8
2014080212;8
2014080218;5
2014080300;-999
2014080306;7
2014080312;8
2014080318;8
2014080400;-999
2014080406;8
2014080412;7
2014080418;7
2014080500;-999
2014080506;8
2014080512;0
2014080518;6
2014080600;-999
2014080606;2
2014080612;0
2014080618;1
2014080700;-999
2014080706;7
2014080712;7
2014080718;8
2014080800;-999
2014080806;3
2014080812;1
2014080818;1
2014080900;-999
2014080906;4
2014080912;7
2014080918;1
2014081000;-999
2014081006;8
2014081012;2
2014081018;7
2014081100;-999
2014081106;5
2014081112;0
2014081118;6
2014081200;-999
2014081206;1
2014081212;7
2014081218;4
2014081300;-999
2014081306;7
2014081312;0
2014081318;7
2014081400;-999
2014081406;5
2014081412;8
2014081418;8
2014081500;-999
2014081506;5
2014081512;8
2014081518;7
2014081600;-999
2014081606;8
2014081612;6
2014081618;7
2014081700;-999
2014081706;7
2014081712;8
2014081718;8
2014081800;-999
2014081806;7
2014081812;7
2014081818;7
2014081900;-999
2014081906;0
2014081912;7
2014081918;7
2014082000;-999
2014082006;8
2014082012;2
2014082018;4
2014082100;-999
2014082106;1
2014082112;1
2014082118;8
2014082200;-999
2014082206;6
2014082212;7
2014082218;8
2014082300;-999
2014082306;7
2014082312;6
2014082318;4
2014082400;-999
2014082406;1
2014082412;4
2014082418;4
2014082500;-999
2014082506;7
2014082512;7
2014082518;7
2014082600;-999
2014082606;0
2014082612;6
2014082618;2
2014082700;-999
2014082706;2
2014082712;1
2014082718;8
2014082800;-999
2014082806;2
2014082812;0
2014082818;0
2014082900;-999
2014082906;8
2014082912;8
2014082918;2
2014083000;-999
2014083006;8
2014083012;8
2014083018;3
2014083100;-999
2014083106;7
2014083112;8
2014083118;2
2014090100;-999
2014090106;7
2014090112;7
2014090118;8
2014090200;-999
2014090206;2
2014090212;5
2014090218;1
2014090300;-999
2014090306;2
2014090312;2
2014090318;1
2014090400;-999
2014090406;1
2014090412;0
2014090418;1
2014090500;-999
2014090506;7
2014090512;0
2014090518;8
2014090600;-999
2014090606;0
2014090612;1
2014090618;2
2014090700;-999
2014090706;7
2014090712;3
2014090718;8
2014090800;-999
2014090806;5
2014090812;0
2014090818;0
2014090900;-999
2014090906;8
2014090912;0
2014090918;7
2014091000;-999
2014091006;1
2014091012;5
2014091018;4
2014091100;-999
2014091106;7
2014091112;1
2014091118;0
2014091200;-999
2014091206;7
2014091212;1
2014091218;0
2014091300;-999
2014091306;2
2014091312;8
2014091318;7
2014091400;-999
2014091406;8
2014091412;8
2014091418;8
2014091500;-999
2014091506;7
2014091512;4
2014091518;7
2014091600;-999
2014091606;2
2014091612;5
2014091618;3
2014091700;-999
2014091706;3
2014091712;6
2014091718;7
2014091800;-999
2014091806;5
2014091812;0
2014091818;1
2014091900;-999
2014091906;3
2014091912;1
2014091918;0
2014092000;-999
2014092006;8
2014092012;6
2014092018;7
2014092100;-999
2014092106;7
2014092112;4
2014092118;5
2014092200;-999
2014092206;8
2014092212;8
2014092218;8
2014092300;-999
2014092306;4
2014092312;0
2014092318;8
2014092400;-999
2014092406;7
2014092412;6
2014092418;8
2014092500;-999
2014092506;8
2014092512;6
2014092518;8
2014092600;-999
2014092606;8
2014092612;8
2014092618;8
2014092700;-999
2014092706;0
2014092712;5
2014092718;0
2014092800;-999
2014092806;7
2014092812;8
2014092818;7
2014092900;-999
2014092906;6
2014092912;8
2014092918;8
2014093000;-999
2014093006;7
2014093012;8
2014093018;8
2014100100;-999
2014100106;7
2014100112;1
2014100118;8
2014100200;-999
2014100206;8
2014100212;1
2014100218;0
2014100300;-999
2014100306;8
2014100312;8
2014100318;0
2014100400;-999
2014100406;0
2014100412;0
2014100418;1
2014100500;-999
2014100506;0
2014100512;2
2014100518;0
2014100600;-999
2014100606;7
2014100612;7
2014100618;6
2014100700;-999
2014100706;7
2014100712;6
2014100718;7
2014100800;-999
2014100806;3
2014100812;7
2014100818;8
2014100900;-999
2014100906;7
2014100912;7
2014100918;7
2014101000;-999
2014101006;7
2014101012;4
2014101018;5
2014101100;-999
2014101106;5
2014101112;7
2014101118;8
2014101200;-999
2014101206;7
2014101212;6
2014101218;6
2014101300;-999
2014101306;8
2014101312;8
2014101318;8
2014101400;-999
2014101406;8
2014101412;8
2014101418;3
2014101500;-999
2014101506;7
2014101512;7
2014101518;8
2014101600;-999
2014101606;7
2014101612;7
2014101618;8
2014101700;-999
2014101706;8
2014101712;8
2014101718;8
2014101800;-999
2014101806;8
2014101812;8
2014101818;1
2014101900;-999
2014101906;8
2014101912;7
2014101918;8
2014102000;-999
2014102006;7
2014102012;7
2014102018;7
2014102100;-999
2014102106;8
2014102112;8
2014102118;8
2014102200;-999
2014102206;5
2014102212;7
2014102218;8
2014102300;-999
2014102306;8
2014102312;8
2014102318;8
2014102400;-999
2014102406;8
2014102412;8
2014102418;8
2014102500;-999
2014102506;7
2014102512;8
2014102518;7
2014102600;-999
2014102606;6
2014102612;7
2014102618;7
2014102700;-999
2014102706;8
2014102712;6
2014102718;7
2014102800;-999
2014102806;5
2014102812;3
2014102818;3
2014102900;-999
2014102906;8
2014102912;8
2014102918;6
2014103000;-999
2014103006;0
2014103012;4
2014103018;6
2014103100;-999
2014103106;8
2014103112;8
2014103118;8
2014110100;-999
2014110106;7
2014110112;5
2014110118;4
2014110200;-999
2014110206;8
2014110212;7
2014110218;0
2014110300;-999
2014110306;8
2014110312;3
2014110318;5
2014110400;-999
2014110406;7
2014110412;7
2014110418;8
2014110500;-999
2014110506;8
2014110512;8
2014110518;8
2014110600;-999
2014110606;8
2014110612;7
2014110618;7
2014110700;-999
2014110706;3
2014110712;5
2014110718;5
2014110800;-999
2014110806;2
2014110812;7
2014110818;0
2014110900;-999
2014110906;3
2014110912;5
2014110918;7
2014111000;-999
2014111006;8
2014111012;8
2014111018;7
2014111100;-999
2014111106;2
2014111112;7
2014111118;8
2014111200;-999
2014111206;8
2014111212;8
2014111218;8
2014111300;-999
2014111306;8
2014111312;8
2014111318;7
2014111400;-999
2014111406;8
2014111412;8
2014111418;8
2014111500;-999
2014111506;8
2014111512;7
2014111518;8
2014111600;-999
2014111606;8
2014111612;8
2014111618;8
2014111700;-999
2014111706;8
2014111712;7
2014111718;7
2014111800;-999
2014111806;7
2014111812;8
2014111818;8
2014111900;-999
2014111906;8
2014111912;8
2014111918;8
2014112000;-999
2014112006;8
2014112012;6
2014112018;7
2014112100;-999
2014112106;7
2014112112;7
2014112118;3
2014112200;-999
2014112206;7
2014112212;8
2014112218;8
2014112300;-999
2014112306;8
2014112312;7
2014112318;6
2014112400;-999
2014112406;8
2014112412;1
2014112418;7
2014112500;-999
2014112506;0
2014112512;0
2014112518;7
2014112600;-999
2014112606;8
2014112612;8
2014112618;8
2014112700;-999
2014112706;2
2014112712;0
2014112718;7
2014112800;-999
2014112806;7
2014112812;8
2014112818;8
2014112900;-999
2014112906;8
2014112912;8
2014112918;7
2014113000;-999
2014113006;7
2014113012;8
2014113018;8
2014120100;-999
2014120106;2
2014120112;8
2014120118;7
2014120200;-999
2014120206;8
2014120212;8
2014120218;8
2014120300;-999
2014120306;8
2014120312;8
2014120318;8
2014120400;-999
2014120406;8
2014120412;8
2014120418;8
2014120500;-999
2014120506;8
2014120512;8
2014120518;8
2014120600;-999
2014120606;8
2014120612;3
2014120618;1
2014120700;-999
2014120706;6
2014120712;7
2014120718;8
2014120800;-999
2014120806;4
2014120812;5
2014120818;5
2014120900;-999
2014120906;8
2014120912;8
2014120918;8
2014121000;-999
2014121006;8
2014121012;8
2014121018;1
2014121100;-999
2014121106;5
2014121112;7
2014121118;8
2014121200;-999
2014121206;8
2014121212;8
2014121218;7
2014121300;-999
2014121306;3
2014121312;5
2014121318;5
2014121400;-999
2014121406;1
2014121412;3
2014121418;2
2014121500;-999
2014121506;8
2014121512;8
2014121518;7
2014121600;-999
2014121606;8
2014121612;7
2014121618;3
2014121700;-999
2014121706;7
2014121712;8
2014121718;8
2014121800;-999
2014121806;7
2014121812;8
2014121818;8
2014121900;-999
2014121906;8
2014121912;7
2014121918;6
2014122000;-999
2014122006;5
2014122012;3
2014122018;5
2014122100;-999
2014122106;0
2014122112;8
2014122118;8
2014122200;-999
2014122206;8
2014122212;8
2014122218;7
2014122300;-999
2014122306;8
2014122312;8
2014122318;8
2014122400;-999
2014122406;8
2014122412;5
2014122418;4
2014122500;-999
2014122506;8
2014122512;7
2014122518;8
2014122600;-999
2014122606;4
2014122612;7
2014122618;8
2014122700;-999
2014122706;8
2014122712;0
2014122718;5
2014122800;-999
2014122806;2
2014122812;2
2014122818;8
2014122900;-999
2014122906;8
2014122912;3
2014122918;7
2014123000;-999
2014123006;8
2014123012;8
2014123018;8
2014123100;-999
2014123106;8
2014123112;8
2014123118;4
2015010100;-999
2015010106;8
2015010112;8
2015010118;8
2015010200;-999
2015010206;8
2015010212;7
2015010218;7
2015010300;-999
2015010306;7
2015010312;8
2015010318;4
2015010400;-999
2015010406;3
2015010412;4
2015010418;2
2015010500;-999
2015010506;8
2015010512;7
2015010518;7
2015010600;-999
2015010606;7
2015010612;8
2015010618;8
2015010700;-999
2015010706;8
2015010712;3
2015010718;7
2015010800;-999
2015010806;8
2015010812;8
2015010818;8
2015010900;-999
2015010906;7
2015010912;2
2015010918;6
2015011000;-999
2015011006;8
2015011012;8
2015011018;7
2015011100;-999
2015011106;6
2015011112;6
2015011118;5
2015011200;-999
2015011206;7
2015011212;8
2015011218;8
2015011300;-999
2015011306;8
2015011312;7
2015011318;8
2015011400;-999
2015011406;7
2015011412;6
2015011418;7
2015011500;-999
2015011506;7
2015011512;8
2015011518;8
2015011600;-999
2015011606;7
2015011612;5
2015011618;4
2015011700;-999
2015011706;6
2015011712;1
2015011718;0
2015011800;-999
2015011806;8
2015011812;8
2015011818;8
2015011900;-999
2015011906;8
2015011912;7
2015011918;7
2015012000;-999
2015012006;8
2015012012;8
2015012018;8
2015012100;-999
2015012106;5
2015012112;6
2015012118;8
2015012200;-999
2015012206;8
2015012212;0
2015012218;7
2015012300;-999
2015012306;8
2015012312;8
2015012318;8
2015012400;-999
2015012406;4
2015012412;8
2015012418;7
2015012500;-999
2015012506;4
2015012512;5
2015012518;6
2015012600;-999
2015012606;8
2015012612;8
2015012618;8
2015012700;-999
2015012706;2
2015012712;3
2015012718;2
2015012800;-999
2015012806;8
2015012812;8
2015012818;8
2015012900;-999
2015012906;7
2015012912;8
2015012918;7
2015013000;-999
2015013006;4
2015013012;7
2015013018;7
2015013100;-999
2015013106;7
2015013112;7
2015013118;5
2015020100;-999
2015020106;7
2015020112;8
2015020118;7
2015020200;-999
2015020206;8
2015020212;7
2015020218;7
2015020300;-999
2015020306;7
2015020312;7
2015020318;8
2015020400;-999
2015020406;7
2015020412;8
2015020418;8
2015020500;-999
2015020506;8
2015020512;2
2015020518;1
2015020600;-999
2015020606;8
2015020612;7
2015020618;7
2015020700;-999
2015020706;7
2015020712;5
2015020718;5
2015020800;-999
2015020806;1
2015020812;2
2015020818;7
2015020900;-999
2015020906;7
2015020912;7
2015020918;5
2015021000;-999
2015021006;7
2015021012;4
2015021018;3
2015021100;-999
2015021106;8
2015021112;8
2015021118;8
2015021200;-999
2015021206;8
2015021212;8
2015021218;8
2015021300;-999
2015021306;8
2015021312;8
2015021318;8
2015021400;-999
2015021406;8
2015021412;1
2015021418;1
2015021500;-999
2015021506;7
2015021512;8
2015021518;7
2015021600;-999
2015021606;8
2015021612;8
2015021618;3
2015021700;-999
2015021706;2
2015021712;3
2015021718;7
2015021800;-999
2015021806;8
2015021812;8
2015021818;8
2015021900;-999
2015021906;0
2015021912;0
2015021918;0
2015022000;-999
2015022006;7
2015022012;8
2015022018;8
2015022100;-999
2015022106;8
2015022112;8
2015022118;7
2015022200;-999
2015022206;3
2015022212;4
2015022218;2
2015022300;-999
2015022306;8
2015022312;8
2015022318;3
2015022400;-999
2015022406;6
2015022412;7
2015022418;7
2015022500;-999
2015022506;6
2015022512;1
2015022518;4
2015022600;-999
2015022606;2
2015022612;0
2015022618;0
2015022700;-999
2015022706;8
2015022712;8
2015022718;7
2015022800;-999
2015022806;1
2015022812;1
2015022818;7
2015030100;-999
2015030106;8
2015030112;8
2015030118;7
2015030200;-999
2015030206;8
2015030212;8
2015030218;5
2015030300;-999
2015030306;5
2015030312;7
2015030318;8
2015030400;-999
2015030406;0
2015030412;2
2015030418;8
2015030500;-999
2015030506;8
2015030512;8
2015030518;7
2015030600;-999
2015030606;8
2015030612;8
2015030618;8
2015030700;-999
2015030706;8
2015030712;6
2015030718;7
2015030800;-999
2015030806;0
2015030812;1
2015030818;0
2015030900;-999
2015030906;8
2015030912;0
2015030918;0
2015031000;-999
2015031006;8
2015031012;0
2015031018;0
2015031100;-999
2015031106;2
2015031112;0
2015031118;1
2015031200;-999
2015031206;4
2015031212;2
2015031218;8
2015031300;-999
2015031306;4
2015031312;0
2015031318;7
2015031400;-999
2015031406;8
2015031412;8
2015031418;0
2015031500;-999
2015031506;8
2015031512;8
2015031518;8
2015031600;-999
2015031606;8
2015031612;2
2015031618;0
2015031700;-999
2015031706;3
2015031712;6
2015031718;2
2015031800;-999
2015031806;7
2015031812;5
2015031818;0
2015031900;-999
2015031906;1
2015031912;0
2015031918;0
2015032000;-999
2015032006;0
2015032012;8
2015032018;8
2015032100;-999
2015032106;8
2015032112;8
2015032118;8
2015032200;-999
2015032206;8
2015032212;2
2015032218;7
2015032300;-999
2015032306;8
2015032312;4
2015032318;7
2015032400;-999
2015032406;8
2015032412;8
2015032418;7
2015032500;-999
2015032506;0
2015032512;0
2015032518;7
2015032600;-999
2015032606;8
2015032612;8
2015032618;8
2015032700;-999
2015032706;7
2015032712;8
2015032718;8
2015032800;-999
2015032806;8
2015032812;8
2015032818;7
2015032900;-999
2015032906;8
2015032912;6
2015032918;7
2015033000;-999
2015033006;8
2015033012;3
2015033018;1
2015033100;-999
2015033106;8
2015033112;8
2015033118;8
2015040100;-999
2015040106;5
2015040112;6
2015040118;6
2015040200;-999
2015040206;0
2015040212;2
2015040218;1
2015040300;-999
2015040306;7
2015040312;1
2015040318;4
2015040400;-999
2015040406;0
2015040412;0
2015040418;3
2015040500;-999
2015040506;1
2015040512;7
2015040518;6
2015040600;-999
2015040606;1
2015040612;1
2015040618;2
2015040700;-999
2015040706;8
2015040712;8
2015040718;8
2015040800;-999
2015040806;7
2015040812;2
2015040818;2
2015040900;-999
2015040906;8
2015040912;7
2015040918;2
2015041000;-999
2015041006;1
2015041012;0
2015041018;0
2015041100;-999
2015041106;2
2015041112;2
2015041118;8
2015041200;-999
2015041206;7
2015041212;4
2015041218;8
2015041300;-999
2015041306;2
2015041312;0
2015041318;1
2015041400;-999
2015041406;8
2015041412;8
2015041418;7
2015041500;-999
2015041506;8
2015041512;2
2015041518;8
2015041600;-999
2015041606;5
2015041612;7
2015041618;0
2015041700;-999
2015041706;6
2015041712;1
2015041718;2
2015041800;-999
2015041806;0
2015041812;1
2015041818;2
2015041900;-999
2015041906;6
2015041912;0
2015041918;4
2015042000;-999
2015042006;0
2015042012;0
2015042018;1
2015042100;-999
2015042106;0
2015042112;1
2015042118;1
2015042200;-999
2015042206;0
2015042212;0
2015042218;1
2015042300;-999
2015042306;8
2015042312;0
2015042318;1
2015042400;-999
2015042406;7
2015042412;8
2015042418;5
2015042500;-999
2015042506;8
2015042512;7
2015042518;8
2015042600;-999
2015042606;7
2015042612;8
2015042618;8
2015042700;-999
2015042706;8
2015042712;6
2015042718;7
2015042800;-999
2015042806;1
2015042812;3
2015042818;7
2015042900;-999
2015042906;1
2015042912;7
2015042918;7
2015043000;-999
2015043006;7
2015043012;1
2015043018;7
2015050100;-999
2015050106;7
2015050112;1
2015050118;1
2015050200;-999
2015050206;7
2015050212;0
2015050218;1
2015050300;-999
2015050306;1
2015050312;1
2015050318;8
2015050400;-999
2015050406;8
2015050412;7
2015050418;1
2015050500;-999
2015050506;8
2015050512;5
2015050518;7
2015050600;-999
2015050606;0
2015050612;2
2015050618;7
2015050700;-999
2015050706;8
2015050712;7
2015050718;3
2015050800;-999
2015050806;8
2015050812;7
2015050818;0
2015050900;-999
2015050906;8
2015050912;7
2015050918;7
2015051000;-999
2015051006;8
2015051012;1
2015051018;1
2015051100;-999
2015051106;6
2015051112;8
2015051118;4
2015051200;-999
2015051206;7
2015051212;7
2015051218;7
2015051300;-999
2015051306;1
2015051312;5
2015051318;8
2015051400;-999
2015051406;8
2015051412;8
2015051418;2
2015051500;-999
2015051506;8
2015051512;0
2015051518;0
2015051600;-999
2015051606;7
2015051612;7
2015051618;7
2015051700;-999
2015051706;7
2015051712;2
2015051718;1
2015051800;-999
2015051806;8
2015051812;5
2015051818;8
2015051900;-999
2015051906;4
2015051912;7
2015051918;7
2015052000;-999
2015052006;7
2015052012;8
2015052018;2
2015052100;-999
2015052106;6
2015052112;4
2015052118;0
2015052200;-999
2015052206;7
2015052212;7
2015052218;2
2015052300;-999
2015052306;8
2015052312;1
2015052318;3
2015052400;-999
2015052406;7
2015052412;0
2015052418;1
2015052500;-999
2015052506;8
2015052512;8
2015052518;8
2015052600;-999
2015052606;2
2015052612;1
2015052618;8
2015052700;-999
2015052706;8
2015052712;5
2015052718;4
2015052800;-999
2015052806;8
2015052812;8
2015052818;2
2015052900;-999
2015052906;1
2015052912;7
2015052918;8
2015053000;-999
2015053006;7
2015053012;1
2015053018;4
2015053100;-999
2015053106;8
2015053112;8
2015053118;7
2015060100;-999
2015060106;1
2015060112;8
2015060118;5
2015060200;-999
2015060206;7
2015060212;8
2015060218;8
2015060300;-999
2015060306;8
2015060312;6
2015060318;2
2015060400;-999
2015060406;0
2015060412;3
2015060418;2
2015060500;-999
2015060506;6
2015060512;0
2015060518;3
2015060600;-999
2015060606;6
2015060612;5
2015060618;1
2015060700;-999
2015060706;1
2015060712;1
2015060718;4
2015060800;-999
2015060806;1
2015060812;0
2015060818;8
2015060900;-999
2015060906;6
2015060912;4
2015060918;1
2015061000;-999
2015061006;1
2015061012;2
2015061018;2
2015061100;-999
2015061106;8
2015061112;8
2015061118;4
2015061200;-999
2015061206;1
2015061212;1
2015061218;1
2015061300;-999
2015061306;4
2015061312;7
2015061318;7
2015061400;-999
2015061406;8
2015061412;7
2015061418;8
2015061500;-999
2015061506;5
2015061512;6
2015061518;8
2015061600;-999
2015061606;8
2015061612;7
2015061618;2
2015061700;-999
2015061706;6
2015061712;7
2015061718;8
2015061800;-999
2015061806;8
2015061812;7
2015061818;8
2015061900;-999
2015061906;8
2015061912;8
2015061918;7
2015062000;-999
2015062006;8
2015062012;7
2015062018;8
2015062100;-999
2015062106;8
2015062112;8
2015062118;1
2015062200;-999
2015062206;3
2015062212;3
2015062218;7
2015062300;-999
2015062306;7
2015062312;0
2015062318;3
2015062400;-999
2015062406;8
2015062412;8
2015062418;8
2015062500;-999
2015062506;3
2015062512;7
2015062518;2
2015062600;-999
2015062606;8
2015062612;8
2015062618;7
2015062700;-999
2015062706;7
2015062712;7
2015062718;7
2015062800;-999
2015062806;7
2015062812;7
2015062818;7
2015062900;-999
2015062906;7
2015062912;1
2015062918;5
2015063000;-999
2015063006;3
2015063012;3
2015063018;1
2015070100;-999
2015070106;1
2015070112;0
2015070118;6
2015070200;-999
2015070206;2
2015070212;1
2015070218;1
2015070300;-999
2015070306;1
2015070312;4
2015070318;7
2015070400;-999
2015070406;2
2015070412;2
2015070418;4
2015070500;-999
2015070506;6
2015070512;4
2015070518;8
2015070600;-999
2015070606;6
2015070612;3
2015070618;3
2015070700;-999
2015070706;1
2015070712;5
2015070718;8
2015070800;-999
2015070806;3
2015070812;7
2015070818;7
2015070900;-999
2015070906;6
2015070912;8
2015070918;7
2015071000;-999
2015071006;7
2015071012;7
2015071018;1
2015071100;-999
2015071106;2
2015071112;4
2015071118;1
2015071200;-999
2015071206;7
2015071212;8
2015071218;8
2015071300;-999
2015071306;7
2015071312;1
2015071318;7
2015071400;-999
2015071406;7
2015071412;3
2015071418;7
2015071500;-999
2015071506;0
2015071512;1
2015071518;8
2015071600;-999
2015071606;8
2015071612;5
2015071618;6
2015071700;-999
2015071706;0
2015071712;6
2015071718;1
2015071800;-999
2015071806;7
2015071812;1
2015071818;2
2015071900;-999
2015071906;7
2015071912;8
2015071918;8
2015072000;-999
2015072006;6
2015072012;7
2015072018;2
2015072100;-999
2015072106;7
2015072112;0
2015072118;2
2015072200;-999
2015072206;5
2015072212;0
2015072218;7
2015072300;-999
2015072306;4
2015072312;7
2015072318;8
2015072400;-999
2015072406;3
2015072412;7
2015072418;7
2015072500;-999
2015072506;8
2015072512;5
2015072518;7
2015072600;-999
2015072606;8
2015072612;7
2015072618;3
2015072700;-999
2015072706;8
2015072712;8
2015072718;7
2015072800;-999
2015072806;8
2015072812;8
2015072818;7
2015072900;-999
2015072906;8
2015072912;7
2015072918;4
2015073000;-999
2015073006;8
2015073012;8
2015073018;8
2015073100;-999
2015073106;8
2015073112;2
2015073118;6
2015080100;-999
2015080106;1
2015080112;5
2015080118;3
2015080200;-999
2015080206;5
2015080212;2
2015080218;7
2015080300;-999
2015080306;1
2015080312;0
2015080318;3
2015080400;-999
2015080406;0
2015080412;1
2015080418;8
2015080500;-999
2015080506;2
2015080512;0
2015080518;1
2015080600;-999
2015080606;2
2015080612;0
2015080618;2
2015080700;-999
2015080706;3
2015080712;7
2015080718;7
2015080800;-999
2015080806;7
2015080812;7
2015080818;7
2015080900;-999
2015080906;0
2015080912;1
2015080918;2
2015081000;-999
2015081006;8
2015081012;2
2015081018;8
2015081100;-999
2015081106;8
2015081112;1
2015081118;7
2015081200;-999
2015081206;7
2015081212;7
2015081218;1
2015081300;-999
2015081306;1
2015081312;-999
2015081318;1
