MESS_DATUM;season;year;month;day;hour;hour_sin;hour_cos;prev_temp;prev_hum;temp;humidity;coverage_class;coverage;range;wind_dir;wind_str;prec
1946011307;4;1946;1;13;7;0.9659258262890683;-0.25881904510252063;5.0;-999.0;2.2;-999.0;2;6;3.0;24.0;5.0;16.0
1946011314;4;1946;1;13;14;-0.4999999999999997;-0.8660254037844388;2.2;-999.0;4.1;-999.0;4;8;6.0;28.0;6.0;16.0
1946011321;4;1946;1;13;21;-0.7071067811865477;0.7071067811865474;4.1;-999.0;-1.1;-999.0;4;8;1.0;24.0;4.0;16.0
1946011407;4;1946;1;14;7;0.9659258262890683;-0.25881904510252063;-1.1;-999.0;-6.5;-999.0;4;8;1.0;28.0;4.0;5.4
1946011414;4;1946;1;14;14;-0.4999999999999997;-0.8660254037844388;-6.5;-999.0;-5.1;-999.0;4;8;4.0;24.0;3.0;5.4
1946011421;4;1946;1;14;21;-0.7071067811865477;0.7071067811865474;-5.1;-999.0;-5.9;-999.0;4;8;2.0;24.0;2.0;5.4
1946011507;4;1946;1;15;7;0.9659258262890683;-0.25881904510252063;-5.9;-999.0;-9.5;-999.0;4;8;1.0;4.0;3.0;0.1
1946011514;4;1946;1;15;14;-0.4999999999999997;-0.8660254037844388;-9.5;-999.0;-7.2;-999.0;4;8;6.0;4.0;4.0;0.1
1946011521;4;1946;1;15;21;-0.7071067811865477;0.7071067811865474;-7.2;-999.0;-8.0;-999.0;2;6;3.0;8.0;2.0;0.1
1946011607;4;1946;1;16;7;0.9659258262890683;-0.25881904510252063;-8.0;-999.0;-8.9;-999.0;3;7;3.0;8.0;4.0;0.0
1946011614;4;1946;1;16;14;-0.4999999999999997;-0.8660254037844388;-8.9;-999.0;-8.3;-999.0;2;5;7.0;8.0;6.0;0.0
1946011621;4;1946;1;16;21;-0.7071067811865477;0.7071067811865474;-8.3;-999.0;-9.1;-999.0;2;6;4.0;8.0;4.0;0.0
1946011707;4;1946;1;17;7;0.9659258262890683;-0.25881904510252063;-9.1;-999.0;-13.0;-999.0;2;6;6.0;12.0;1.0;0.0
1946011714;4;1946;1;17;14;-0.4999999999999997;-0.8660254037844388;-13.0;-999.0;-7.2;-999.0;1;2;7.0;16.0;2.0;0.0
1946011721;4;1946;1;17;21;-0.7071067811865477;0.7071067811865474;-7.2;-999.0;-9.9;-999.0;2;6;5.0;12.0;2.0;0.0
1946011807;4;1946;1;18;7;0.9659258262890683;-0.25881904510252063;-9.9;-999.0;-6.0;-999.0;2;6;6.0;12.0;2.0;0.0
1946011814;4;1946;1;18;14;-0.4999999999999997;-0.8660254037844388;-6.0;-999.0;1.1;-999.0;2;4;7.0;16.0;2.0;0.0
1946011821;4;1946;1;18;21;-0.7071067811865477;0.7071067811865474;1.1;-999.0;-3.9;-999.0;2;6;2.0;0.0;0.0;0.0
1946011907;4;1946;1;19;7;0.9659258262890683;-0.25881904510252063;-3.9;-999.0;-4.0;-999.0;2;6;6.0;28.0;1.0;0.0
1946011914;4;1946;1;19;14;-0.4999999999999997;-0.8660254037844388;-4.0;-999.0;1.9;-999.0;3;7;7.0;28.0;1.0;0.0
1946011921;4;1946;1;19;21;-0.7071067811865477;0.7071067811865474;1.9;-999.0;-2.0;-999.0;4;8;0.0;0.0;0.0;0.0
1946012007;4;1946;1;20;7;0.9659258262890683;-0.25881904510252063;-2.0;-999.0;-1.3;-999.0;2;6;3.0;0.0;0.0;0.0
1946012014;4;1946;1;20;14;-0.4999999999999997;-0.8660254037844388;-1.3;-999.0;0.9;-999.0;4;8;6.0;0.0;0.0;0.0
1946012021;4;1946;1;20;21;-0.7071067811865477;0.7071067811865474;0.9;-999.0;-1.8;-999.0;3;7;0.0;0.0;0.0;0.0
1946012107;4;1946;1;21;7;0.9659258262890683;-0.25881904510252063;-1.8;-999.0;-1.8;-999.0;4;8;2.0;0.0;0.0;0.0
1946012114;4;1946;1;21;14;-0.4999999999999997;-0.8660254037844388;-1.8;-999.0;-2.1;-999.0;4;8;6.0;8.0;4.0;0.0
1946012121;4;1946;1;21;21;-0.7071067811865477;0.7071067811865474;-2.1;-999.0;-4.3;-999.0;4;8;0.0;8.0;4.0;0.0
1946012207;4;1946;1;22;7;0.9659258262890683;-0.25881904510252063;-4.3;-999.0;-7.0;-999.0;4;8;2.0;0.0;0.0;0.0
1946012214;4;1946;1;22;14;-0.4999999999999997;-0.8660254037844388;-7.0;-999.0;-5.2;-999.0;2;6;6.0;0.0;0.0;0.0
1946012221;4;1946;1;22;21;-0.7071067811865477;0.7071067811865474;-5.2;-999.0;-6.1;-999.0;4;8;0.0;0.0;0.0;0.0
1946012307;4;1946;1;23;7;0.9659258262890683;-0.25881904510252063;-6.1;-999.0;-7.1;-999.0;3;7;2.0;0.0;0.0;0.0
1946012314;4;1946;1;23;14;-0.4999999999999997;-0.8660254037844388;-7.1;-999.0;-4.2;-999.0;2;6;5.0;24.0;1.0;0.0
1946012321;4;1946;1;23;21;-0.7071067811865477;0.7071067811865474;-4.2;-999.0;-6.5;-999.0;4;8;0.0;0.0;0.0;0.0
1946012407;4;1946;1;24;7;0.9659258262890683;-0.25881904510252063;-6.5;-999.0;-7.0;-999.0;2;6;2.0;24.0;1.0;0.0
1946012414;4;1946;1;24;14;-0.4999999999999997;-0.8660254037844388;-7.0;-999.0;-0.8;-999.0;0;0;6.0;0.0;0.0;0.0
1946012421;4;1946;1;24;21;-0.7071067811865477;0.7071067811865474;-0.8;-999.0;-7.7;-999.0;0;0;0.0;0.0;0.0;0.0
1946012507;4;1946;1;25;7;0.9659258262890683;-0.25881904510252063;-7.7;-999.0;-10.3;-999.0;4;8;1.0;0.0;0.0;0.0
1946012514;4;1946;1;25;14;-0.4999999999999997;-0.8660254037844388;-10.3;-999.0;-6.2;-999.0;4;8;3.0;0.0;0.0;0.0
1946012521;4;1946;1;25;21;-0.7071067811865477;0.7071067811865474;-6.2;-999.0;-9.2;-999.0;2;4;0.0;0.0;0.0;0.0
1946012607;4;1946;1;26;7;0.9659258262890683;-0.25881904510252063;-9.2;-999.0;-9.7;-999.0;4;8;1.0;24.0;1.0;0.0
