MESS_DATUM;season;year;month;day;hour;hour_sin;hour_cos;prev_temp;prev_hum;temp;humidity;coverage_class;coverage;range;wind_dir;wind_str;prec
1984021321;4;1984;2;13;21;-0.7071067811865477;0.7071067811865474;0.3;84.0;-0.8;87.0;3;7;6.0;4.0;2.0;0.0
1984021407;4;1984;2;14;7;0.9659258262890683;-0.25881904510252063;-0.8;87.0;-1.4;90.0;4;8;6.0;0.0;0.0;0.0
1984021414;4;1984;2;14;14;-0.4999999999999997;-0.8660254037844388;-1.4;90.0;-2.0;90.0;4;8;6.0;0.0;0.0;0.0
1984021421;4;1984;2;14;21;-0.7071067811865477;0.7071067811865474;-2.0;90.0;-1.3;89.0;4;8;6.0;4.0;2.0;0.0
1984021507;4;1984;2;15;7;0.9659258262890683;-0.25881904510252063;-1.3;89.0;-1.1;84.0;4;8;6.0;12.0;2.0;0.0
1984021514;4;1984;2;15;14;-0.4999999999999997;-0.8660254037844388;-1.1;84.0;0.6;89.0;4;8;6.0;12.0;2.0;0.0
1984021521;4;1984;2;15;21;-0.7071067811865477;0.7071067811865474;0.6;89.0;-0.5;85.0;2;6;6.0;12.0;2.0;0.0
1984021607;4;1984;2;16;7;0.9659258262890683;-0.25881904510252063;-0.5;85.0;-3.9;88.0;1;1;6.0;0.0;0.0;0.0
1984021614;4;1984;2;16;14;-0.4999999999999997;-0.8660254037844388;-3.9;88.0;0.1;57.0;0;0;6.0;12.0;3.0;0.0
1984021621;4;1984;2;16;21;-0.7071067811865477;0.7071067811865474;0.1;57.0;-2.6;74.0;0;0;6.0;12.0;2.0;0.0
1984021707;4;1984;2;17;7;0.9659258262890683;-0.25881904510252063;-2.6;74.0;-6.7;92.0;1;1;6.0;12.0;1.0;0.0
1984021714;4;1984;2;17;14;-0.4999999999999997;-0.8660254037844388;-6.7;92.0;-1.3;59.0;1;1;6.0;12.0;2.0;0.0
1984021721;4;1984;2;17;21;-0.7071067811865477;0.7071067811865474;-1.3;59.0;-4.0;71.0;0;0;7.0;12.0;2.0;0.0
1984021807;4;1984;2;18;7;0.9659258262890683;-0.25881904510252063;-4.0;71.0;-5.7;79.0;1;1;6.0;12.0;1.0;0.0
1984021814;4;1984;2;18;14;-0.4999999999999997;-0.8660254037844388;-5.7;79.0;-1.0;53.0;0;0;6.0;8.0;4.0;0.0
1984021821;4;1984;2;18;21;-0.7071067811865477;0.7071067811865474;-1.0;53.0;-1.6;65.0;0;0;6.0;8.0;4.0;0.0
1984021907;4;1984;2;19;7;0.9659258262890683;-0.25881904510252063;-1.6;65.0;-3.2;75.0;0;0;6.0;4.0;4.0;0.0
1984021914;4;1984;2;19;14;-0.4999999999999997;-0.8660254037844388;-3.2;75.0;0.0;55.0;0;0;6.0;4.0;5.0;0.0
1984021921;4;1984;2;19;21;-0.7071067811865477;0.7071067811865474;0.0;55.0;-0.6;67.0;0;0;6.0;4.0;6.0;0.0
1984022007;4;1984;2;20;7;0.9659258262890683;-0.25881904510252063;-0.6;67.0;-4.0;78.0;4;8;6.0;8.0;6.0;0.0
1984022014;4;1984;2;20;14;-0.4999999999999997;-0.8660254037844388;-4.0;78.0;-1.0;74.0;1;3;6.0;4.0;6.0;0.0
1984022021;4;1984;2;20;21;-0.7071067811865477;0.7071067811865474;-1.0;74.0;-0.3;75.0;3;7;6.0;4.0;5.0;0.0
1984022107;4;1984;2;21;7;0.9659258262890683;-0.25881904510252063;-0.3;75.0;-2.2;86.0;0;0;6.0;8.0;5.0;0.0
1984022114;4;1984;2;21;14;-0.4999999999999997;-0.8660254037844388;-2.2;86.0;3.3;61.0;1;1;6.0;12.0;5.0;0.0
1984022121;4;1984;2;21;21;-0.7071067811865477;0.7071067811865474;3.3;61.0;1.2;73.0;4;8;5.0;12.0;4.0;0.0
1984022207;4;1984;2;22;7;0.9659258262890683;-0.25881904510252063;1.2;73.0;-1.8;89.0;4;8;6.0;8.0;5.0;0.0
1984022214;4;1984;2;22;14;-0.4999999999999997;-0.8660254037844388;-1.8;89.0;1.3;78.0;2;5;6.0;12.0;5.0;0.0
1984022221;4;1984;2;22;21;-0.7071067811865477;0.7071067811865474;1.3;78.0;0.1;84.0;1;1;6.0;12.0;3.0;0.0
1984022307;4;1984;2;23;7;0.9659258262890683;-0.25881904510252063;0.1;84.0;-0.5;89.0;4;8;6.0;4.0;4.0;0.0
1984022314;4;1984;2;23;14;-0.4999999999999997;-0.8660254037844388;-0.5;89.0;1.3;86.0;4;8;6.0;4.0;5.0;0.0
1984022321;4;1984;2;23;21;-0.7071067811865477;0.7071067811865474;1.3;86.0;0.8;91.0;4;8;6.0;4.0;5.0;0.0
1984022407;4;1984;2;24;7;0.9659258262890683;-0.25881904510252063;0.8;91.0;0.4;91.0;4;8;6.0;4.0;5.0;0.5
1984022414;4;1984;2;24;14;-0.4999999999999997;-0.8660254037844388;0.4;91.0;1.4;88.0;4;8;5.0;4.0;5.0;0.5
1984022421;4;1984;2;24;21;-0.7071067811865477;0.7071067811865474;1.4;88.0;1.2;91.0;4;8;6.0;4.0;5.0;0.5
1984022507;4;1984;2;25;7;0.9659258262890683;-0.25881904510252063;1.2;91.0;0.3;82.0;4;8;6.0;4.0;6.0;2.5
1984022514;4;1984;2;25;14;-0.4999999999999997;-0.8660254037844388;0.3;82.0;0.4;95.0;4;8;6.0;32.0;6.0;2.5
1984022521;4;1984;2;25;21;-0.7071067811865477;0.7071067811865474;0.4;95.0;1.2;95.0;4;8;6.0;4.0;6.0;2.5
1984022607;4;1984;2;26;7;0.9659258262890683;-0.25881904510252063;1.2;95.0;1.2;93.0;4;8;6.0;4.0;6.0;0.0
1984022614;4;1984;2;26;14;-0.4999999999999997;-0.8660254037844388;1.2;93.0;1.4;93.0;4;8;6.0;4.0;6.0;0.0
1984022621;4;1984;2;26;21;-0.7071067811865477;0.7071067811865474;1.4;93.0;1.7;93.0;4;8;6.0;4.0;6.0;0.0
1984022707;4;1984;2;27;7;0.9659258262890683;-0.25881904510252063;1.7;93.0;0.6;96.0;4;8;6.0;4.0;5.0;0.0
1984022714;4;1984;2;27;14;-0.4999999999999997;-0.8660254037844388;0.6;96.0;1.2;90.0;4;8;6.0;4.0;5.0;0.0
1984022721;4;1984;2;27;21;-0.7071067811865477;0.7071067811865474;1.2;90.0;0.5;95.0;4;8;5.0;4.0;2.0;0.0
1984022807;4;1984;2;28;7;0.9659258262890683;-0.25881904510252063;0.5;95.0;1.0;93.0;4;8;5.0;4.0;1.0;0.0
1984022814;4;1984;2;28;14;-0.4999999999999997;-0.8660254037844388;1.0;93.0;1.8;93.0;4;8;5.0;16.0;2.0;0.0
1984022821;4;1984;2;28;21;-0.7071067811865477;0.7071067811865474;1.8;93.0;1.0;95.0;4;8;5.0;0.0;0.0;0.0
1984022907;4;1984;2;29;7;0.9659258262890683;-0.25881904510252063;1.0;95.0;0.3;95.0;4;8;5.0;20.0;2.0;0.0
1984022914;4;1984;2;29;14;-0.4999999999999997;-0.8660254037844388;0.3;95.0;1.3;90.0;4;8;5.0;20.0;2.0;0.0
1984022921;4;1984;2;29;21;-0.7071067811865477;0.7071067811865474;1.3;90.0;-0.2;95.0;4;8;6.0;20.0;2.0;0.0
1984030107;1;1984;3;1;7;0.9659258262890683;-0.25881904510252063;-0.2;95.0;-1.2;96.0;2;4;6.0;20.0;3.0;2.0
1984030114;1;1984;3;1;14;-0.4999999999999997;-0.8660254037844388;-1.2;96.0;1.7;95.0;4;8;5.0;20.0;3.0;2.0
1984030121;1;1984;3;1;21;-0.7071067811865477;0.7071067811865474;1.7;95.0;1.0;93.0;1;3;6.0;20.0;2.0;2.0
1984030207;1;1984;3;2;7;0.9659258262890683;-0.25881904510252063;1.0;93.0;-0.6;96.0;4;8;5.0;12.0;4.0;6.1
1984030214;1;1984;3;2;14;-0.4999999999999997;-0.8660254037844388;-0.6;96.0;1.6;97.0;4;8;5.0;12.0;2.0;6.1
1984030221;1;1984;3;2;21;-0.7071067811865477;0.7071067811865474;1.6;97.0;1.0;97.0;4;8;5.0;12.0;2.0;6.1
1984030307;1;1984;3;3;7;0.9659258262890683;-0.25881904510252063;1.0;97.0;-0.8;98.0;4;8;1.0;12.0;1.0;0.3
1984030314;1;1984;3;3;14;-0.4999999999999997;-0.8660254037844388;-0.8;98.0;0.8;100.0;4;8;1.0;8.0;2.0;0.3
1984030321;1;1984;3;3;21;-0.7071067811865477;0.7071067811865474;0.8;100.0;1.2;93.0;4;8;2.0;32.0;1.0;0.3
1984030407;1;1984;3;4;7;0.9659258262890683;-0.25881904510252063;1.2;93.0;1.0;97.0;4;8;5.0;0.0;0.0;0.0
1984030414;1;1984;3;4;14;-0.4999999999999997;-0.8660254037844388;1.0;97.0;2.5;89.0;4;8;5.0;20.0;2.0;0.0
1984030421;1;1984;3;4;21;-0.7071067811865477;0.7071067811865474;2.5;89.0;0.9;88.0;0;0;6.0;0.0;0.0;0.0
1984030507;1;1984;3;5;7;0.9659258262890683;-0.25881904510252063;0.9;88.0;2.5;95.0;4;8;5.0;20.0;2.0;0.0
1984030514;1;1984;3;5;14;-0.4999999999999997;-0.8660254037844388;2.5;95.0;8.9;70.0;2;4;6.0;24.0;4.0;0.0
1984030521;1;1984;3;5;21;-0.7071067811865477;0.7071067811865474;8.9;70.0;4.2;88.0;0;0;6.0;24.0;3.0;0.0
1984030607;1;1984;3;6;7;0.9659258262890683;-0.25881904510252063;4.2;88.0;1.4;97.0;2;5;6.0;20.0;2.0;0.0
1984030614;1;1984;3;6;14;-0.4999999999999997;-0.8660254037844388;1.4;97.0;7.6;64.0;2;6;6.0;20.0;3.0;0.0
1984030621;1;1984;3;6;21;-0.7071067811865477;0.7071067811865474;7.6;64.0;4.4;94.0;0;0;6.0;16.0;3.0;0.0
1984030707;1;1984;3;7;7;0.9659258262890683;-0.25881904510252063;4.4;94.0;2.6;87.0;1;3;6.0;24.0;4.0;0.0
1984030714;1;1984;3;7;14;-0.4999999999999997;-0.8660254037844388;2.6;87.0;4.6;60.0;0;0;7.0;28.0;4.0;0.0
1984030721;1;1984;3;7;21;-0.7071067811865477;0.7071067811865474;4.6;60.0;1.8;77.0;0;0;6.0;28.0;3.0;0.0
1984030807;1;1984;3;8;7;0.9659258262890683;-0.25881904510252063;1.8;77.0;1.3;78.0;1;1;7.0;28.0;4.0;0.0
1984030814;1;1984;3;8;14;-0.4999999999999997;-0.8660254037844388;1.3;78.0;3.1;65.0;0;0;7.0;28.0;6.0;0.0
1984030821;1;1984;3;8;21;-0.7071067811865477;0.7071067811865474;3.1;65.0;1.4;83.0;0;0;7.0;28.0;5.0;0.0
1984030907;1;1984;3;9;7;0.9659258262890683;-0.25881904510252063;1.4;83.0;1.2;86.0;1;3;7.0;28.0;2.0;0.5
1984030914;1;1984;3;9;14;-0.4999999999999997;-0.8660254037844388;1.2;86.0;2.6;78.0;2;4;7.0;28.0;2.0;0.5
1984030921;1;1984;3;9;21;-0.7071067811865477;0.7071067811865474;2.6;78.0;-1.2;89.0;1;2;7.0;28.0;1.0;0.5
1984031007;1;1984;3;10;7;0.9659258262890683;-0.25881904510252063;-1.2;89.0;-1.0;96.0;4;8;5.0;12.0;2.0;0.1
1984031014;1;1984;3;10;14;-0.4999999999999997;-0.8660254037844388;-1.0;96.0;2.6;56.0;1;3;6.0;16.0;3.0;0.1
1984031021;1;1984;3;10;21;-0.7071067811865477;0.7071067811865474;2.6;56.0;0.4;79.0;0;0;6.0;16.0;3.0;0.1
1984031107;1;1984;3;11;7;0.9659258262890683;-0.25881904510252063;0.4;79.0;-0.2;80.0;0;0;6.0;12.0;3.0;0.0
1984031114;1;1984;3;11;14;-0.4999999999999997;-0.8660254037844388;-0.2;80.0;4.6;50.0;0;0;6.0;12.0;4.0;0.0
1984031121;1;1984;3;11;21;-0.7071067811865477;0.7071067811865474;4.6;50.0;1.0;93.0;1;1;6.0;12.0;3.0;0.0
1984031207;1;1984;3;12;7;0.9659258262890683;-0.25881904510252063;1.0;93.0;0.8;84.0;4;8;6.0;12.0;3.0;0.0
1984031214;1;1984;3;12;14;-0.4999999999999997;-0.8660254037844388;0.8;84.0;2.8;92.0;2;6;6.0;32.0;2.0;0.0
1984031221;1;1984;3;12;21;-0.7071067811865477;0.7071067811865474;2.8;92.0;2.0;88.0;4;8;6.0;4.0;3.0;0.0
1984031307;1;1984;3;13;7;0.9659258262890683;-0.25881904510252063;2.0;88.0;2.1;89.0;1;3;6.0;4.0;2.0;0.0
1984031314;1;1984;3;13;14;-0.4999999999999997;-0.8660254037844388;2.1;89.0;3.6;76.0;3;7;6.0;4.0;5.0;0.0
1984031321;1;1984;3;13;21;-0.7071067811865477;0.7071067811865474;3.6;76.0;1.6;90.0;1;1;7.0;4.0;5.0;0.0
1984031407;1;1984;3;14;7;0.9659258262890683;-0.25881904510252063;1.6;90.0;0.8;91.0;2;6;6.0;4.0;2.0;0.0
1984031414;1;1984;3;14;14;-0.4999999999999997;-0.8660254037844388;0.8;91.0;4.3;81.0;2;4;6.0;4.0;3.0;0.0
1984031421;1;1984;3;14;21;-0.7071067811865477;0.7071067811865474;4.3;81.0;1.5;93.0;0;0;7.0;4.0;4.0;0.0
1984031507;1;1984;3;15;7;0.9659258262890683;-0.25881904510252063;1.5;93.0;0.8;90.0;4;8;6.0;4.0;3.0;0.0
1984031514;1;1984;3;15;14;-0.4999999999999997;-0.8660254037844388;0.8;90.0;1.5;87.0;4;8;5.0;4.0;3.0;0.0
1984031521;1;1984;3;15;21;-0.7071067811865477;0.7071067811865474;1.5;87.0;1.5;85.0;4;8;6.0;4.0;4.0;0.0
1984031607;1;1984;3;16;7;0.9659258262890683;-0.25881904510252063;1.5;85.0;1.4;86.0;4;8;5.0;8.0;4.0;0.0
1984031614;1;1984;3;16;14;-0.4999999999999997;-0.8660254037844388;1.4;86.0;1.6;87.0;4;8;6.0;4.0;5.0;0.0
1984031621;1;1984;3;16;21;-0.7071067811865477;0.7071067811865474;1.6;87.0;1.5;82.0;4;8;6.0;4.0;5.0;0.0
1984031707;1;1984;3;17;7;0.9659258262890683;-0.25881904510252063;1.5;82.0;1.0;86.0;4;8;7.0;4.0;5.0;0.0
1984031714;1;1984;3;17;14;-0.4999999999999997;-0.8660254037844388;1.0;86.0;2.0;64.0;3;7;7.0;4.0;5.0;0.0
1984031721;1;1984;3;17;21;-0.7071067811865477;0.7071067811865474;2.0;64.0;0.0;64.0;2;5;7.0;4.0;5.0;0.0
1984031807;1;1984;3;18;7;0.9659258262890683;-0.25881904510252063;0.0;64.0;-0.5;74.0;1;1;7.0;8.0;4.0;0.0
1984031814;1;1984;3;18;14;-0.4999999999999997;-0.8660254037844388;-0.5;74.0;2.4;62.0;1;3;7.0;8.0;5.0;0.0
1984031821;1;1984;3;18;21;-0.7071067811865477;0.7071067811865474;2.4;62.0;-0.5;61.0;2;5;7.0;8.0;3.0;0.0
1984031907;1;1984;3;19;7;0.9659258262890683;-0.25881904510252063;-0.5;61.0;-2.7;74.0;0;0;7.0;8.0;2.0;0.0
1984031914;1;1984;3;19;14;-0.4999999999999997;-0.8660254037844388;-2.7;74.0;1.8;50.0;0;0;7.0;8.0;3.0;0.0
1984031921;1;1984;3;19;21;-0.7071067811865477;0.7071067811865474;1.8;50.0;-0.6;57.0;0;0;7.0;8.0;2.0;0.0
1984032007;1;1984;3;20;7;0.9659258262890683;-0.25881904510252063;-0.6;57.0;-0.7;55.0;1;1;7.0;8.0;4.0;0.0
1984032014;1;1984;3;20;14;-0.4999999999999997;-0.8660254037844388;-0.7;55.0;2.5;40.0;1;1;6.0;8.0;5.0;0.0
1984032021;1;1984;3;20;21;-0.7071067811865477;0.7071067811865474;2.5;40.0;0.4;52.0;0;0;6.0;8.0;3.0;0.0
1984032107;1;1984;3;21;7;0.9659258262890683;-0.25881904510252063;0.4;52.0;-1.0;77.0;0;0;6.0;12.0;4.0;0.0
1984032114;1;1984;3;21;14;-0.4999999999999997;-0.8660254037844388;-1.0;77.0;3.2;49.0;0;0;6.0;12.0;4.0;0.0
1984032121;1;1984;3;21;21;-0.7071067811865477;0.7071067811865474;3.2;49.0;0.4;75.0;0;0;6.0;8.0;5.0;0.0
1984032207;1;1984;3;22;7;0.9659258262890683;-0.25881904510252063;0.4;75.0;-1.2;81.0;0;0;6.0;8.0;4.0;0.0
1984032214;1;1984;3;22;14;-0.4999999999999997;-0.8660254037844388;-1.2;81.0;1.7;69.0;1;1;6.0;4.0;5.0;0.0
1984032221;1;1984;3;22;21;-0.7071067811865477;0.7071067811865474;1.7;69.0;-0.3;76.0;0;0;7.0;8.0;5.0;0.0
1984032307;1;1984;3;23;7;0.9659258262890683;-0.25881904510252063;-0.3;76.0;-0.6;78.0;1;1;6.0;8.0;4.0;0.0
1984032314;1;1984;3;23;14;-0.4999999999999997;-0.8660254037844388;-0.6;78.0;3.1;49.0;0;0;6.0;8.0;5.0;0.0
1984032321;1;1984;3;23;21;-0.7071067811865477;0.7071067811865474;3.1;49.0;1.0;71.0;3;7;6.0;8.0;5.0;0.0
1984032407;1;1984;3;24;7;0.9659258262890683;-0.25881904510252063;1.0;71.0;-0.2;71.0;2;6;6.0;8.0;4.0;1.9
1984032414;1;1984;3;24;14;-0.4999999999999997;-0.8660254037844388;-0.2;71.0;4.9;52.0;1;1;6.0;8.0;5.0;1.9
1984032421;1;1984;3;24;21;-0.7071067811865477;0.7071067811865474;4.9;52.0;3.5;57.0;4;8;6.0;4.0;6.0;1.9
1984032507;1;1984;3;25;7;0.9659258262890683;-0.25881904510252063;3.5;57.0;0.6;93.0;4;8;5.0;12.0;3.0;3.9
1984032514;1;1984;3;25;14;-0.4999999999999997;-0.8660254037844388;0.6;93.0;0.8;97.0;4;8;5.0;12.0;2.0;3.9
1984032521;1;1984;3;25;21;-0.7071067811865477;0.7071067811865474;0.8;97.0;1.1;98.0;4;8;5.0;8.0;1.0;3.9
1984032607;1;1984;3;26;7;0.9659258262890683;-0.25881904510252063;1.1;98.0;1.0;93.0;1;1;4.0;8.0;3.0;2.9
1984032614;1;1984;3;26;14;-0.4999999999999997;-0.8660254037844388;1.0;93.0;3.7;89.0;4;8;5.0;8.0;4.0;2.9
1984032621;1;1984;3;26;21;-0.7071067811865477;0.7071067811865474;3.7;89.0;2.4;90.0;4;8;6.0;4.0;4.0;2.9
1984032707;1;1984;3;27;7;0.9659258262890683;-0.25881904510252063;2.4;90.0;1.4;98.0;4;8;3.0;12.0;3.0;6.4
1984032714;1;1984;3;27;14;-0.4999999999999997;-0.8660254037844388;1.4;98.0;9.7;60.0;3;7;6.0;20.0;2.0;6.4
1984032721;1;1984;3;27;21;-0.7071067811865477;0.7071067811865474;9.7;60.0;3.2;94.0;0;0;6.0;0.0;0.0;6.4
1984032807;1;1984;3;28;7;0.9659258262890683;-0.25881904510252063;3.2;94.0;3.8;94.0;4;8;6.0;12.0;3.0;0.2
1984032814;1;1984;3;28;14;-0.4999999999999997;-0.8660254037844388;3.8;94.0;9.6;72.0;1;3;6.0;20.0;2.0;0.2
1984032821;1;1984;3;28;21;-0.7071067811865477;0.7071067811865474;9.6;72.0;5.6;82.0;4;8;6.0;20.0;3.0;0.2
1984032907;1;1984;3;29;7;0.9659258262890683;-0.25881904510252063;5.6;82.0;8.3;91.0;3;7;6.0;16.0;1.0;0.0
1984032914;1;1984;3;29;14;-0.4999999999999997;-0.8660254037844388;8.3;91.0;8.8;72.0;2;6;6.0;20.0;3.0;0.0
1984032921;1;1984;3;29;21;-0.7071067811865477;0.7071067811865474;8.8;72.0;4.4;84.0;4;8;6.0;20.0;2.0;0.0
1984033007;1;1984;3;30;7;0.9659258262890683;-0.25881904510252063;4.4;84.0;3.0;94.0;2;6;6.0;12.0;3.0;0.0
1984033014;1;1984;3;30;14;-0.4999999999999997;-0.8660254037844388;3.0;94.0;8.0;51.0;1;3;6.0;20.0;3.0;0.0
1984033021;1;1984;3;30;21;-0.7071067811865477;0.7071067811865474;8.0;51.0;2.8;84.0;0;0;6.0;20.0;1.0;0.0
1984033107;1;1984;3;31;7;0.9659258262890683;-0.25881904510252063;2.8;84.0;0.0;96.0;4;8;3.0;20.0;2.0;0.0
1984033114;1;1984;3;31;14;-0.4999999999999997;-0.8660254037844388;0.0;96.0;4.7;70.0;2;4;7.0;4.0;1.0;0.0
1984033121;1;1984;3;31;21;-0.7071067811865477;0.7071067811865474;4.7;70.0;0.7;91.0;0;0;7.0;0.0;0.0;0.0
1984040107;1;1984;4;1;7;0.9659258262890683;-0.25881904510252063;0.7;91.0;2.0;84.0;2;6;7.0;0.0;0.0;0.0
1984040114;1;1984;4;1;14;-0.4999999999999997;-0.8660254037844388;2.0;84.0;3.7;79.0;1;3;7.0;28.0;1.0;0.0
1984040121;1;1984;4;1;21;-0.7071067811865477;0.7071067811865474;3.7;79.0;2.0;80.0;1;2;7.0;4.0;2.0;0.0
1984040207;1;1984;4;2;7;0.9659258262890683;-0.25881904510252063;2.0;80.0;1.3;85.0;1;3;7.0;4.0;4.0;3.5
1984040214;1;1984;4;2;14;-0.4999999999999997;-0.8660254037844388;1.3;85.0;4.7;66.0;2;4;7.0;4.0;4.0;3.5
1984040221;1;1984;4;2;21;-0.7071067811865477;0.7071067811865474;4.7;66.0;1.6;88.0;4;8;6.0;4.0;4.0;3.5
1984040307;1;1984;4;3;7;0.9659258262890683;-0.25881904510252063;1.6;88.0;0.8;97.0;4;8;6.0;4.0;5.0;8.7
1984040314;1;1984;4;3;14;-0.4999999999999997;-0.8660254037844388;0.8;97.0;1.9;98.0;4;8;6.0;4.0;4.0;8.7
1984040321;1;1984;4;3;21;-0.7071067811865477;0.7071067811865474;1.9;98.0;2.5;98.0;4;8;1.0;0.0;0.0;8.7
1984040407;1;1984;4;4;7;0.9659258262890683;-0.25881904510252063;2.5;98.0;1.6;97.0;4;8;5.0;20.0;1.0;7.7
1984040414;1;1984;4;4;14;-0.4999999999999997;-0.8660254037844388;1.6;97.0;3.8;88.0;2;6;6.0;28.0;2.0;7.7
1984040421;1;1984;4;4;21;-0.7071067811865477;0.7071067811865474;3.8;88.0;3.5;99.0;4;8;6.0;0.0;0.0;7.7
1984040507;1;1984;4;5;7;0.9659258262890683;-0.25881904510252063;3.5;99.0;3.1;98.0;4;8;3.0;12.0;1.0;2.0
1984040514;1;1984;4;5;14;-0.4999999999999997;-0.8660254037844388;3.1;98.0;5.7;89.0;4;8;5.0;12.0;1.0;2.0
1984040521;1;1984;4;5;21;-0.7071067811865477;0.7071067811865474;5.7;89.0;3.6;95.0;4;8;5.0;12.0;2.0;2.0
1984040607;1;1984;4;6;7;0.9659258262890683;-0.25881904510252063;3.6;95.0;3.5;94.0;1;1;4.0;0.0;0.0;1.9
1984040614;1;1984;4;6;14;-0.4999999999999997;-0.8660254037844388;3.5;94.0;7.4;79.0;1;1;6.0;4.0;3.0;1.9
1984040621;1;1984;4;6;21;-0.7071067811865477;0.7071067811865474;7.4;79.0;5.5;86.0;2;6;6.0;4.0;4.0;1.9
1984040707;1;1984;4;7;7;0.9659258262890683;-0.25881904510252063;5.5;86.0;4.6;99.0;4;8;2.0;0.0;0.0;0.2
1984040714;1;1984;4;7;14;-0.4999999999999997;-0.8660254037844388;4.6;99.0;6.0;90.0;4;8;5.0;0.0;0.0;0.2
1984040721;1;1984;4;7;21;-0.7071067811865477;0.7071067811865474;6.0;90.0;6.0;85.0;4;8;6.0;0.0;0.0;0.2
1984040807;1;1984;4;8;7;0.9659258262890683;-0.25881904510252063;6.0;85.0;2.6;98.0;1;1;2.0;20.0;1.0;0.0
1984040814;1;1984;4;8;14;-0.4999999999999997;-0.8660254037844388;2.6;98.0;7.8;78.0;2;4;6.0;24.0;2.0;0.0
1984040821;1;1984;4;8;21;-0.7071067811865477;0.7071067811865474;7.8;78.0;3.9;88.0;1;1;6.0;0.0;0.0;0.0
1984040907;1;1984;4;9;7;0.9659258262890683;-0.25881904510252063;3.9;88.0;4.1;96.0;4;8;5.0;20.0;1.0;0.0
1984040914;1;1984;4;9;14;-0.4999999999999997;-0.8660254037844388;4.1;96.0;6.9;75.0;4;8;6.0;16.0;2.0;0.0
1984040921;1;1984;4;9;21;-0.7071067811865477;0.7071067811865474;6.9;75.0;3.3;91.0;1;1;6.0;0.0;0.0;0.0
1984041007;1;1984;4;10;7;0.9659258262890683;-0.25881904510252063;3.3;91.0;2.0;97.0;2;6;5.0;0.0;0.0;0.0
1984041014;1;1984;4;10;14;-0.4999999999999997;-0.8660254037844388;2.0;97.0;9.3;50.0;2;6;6.0;12.0;1.0;0.0
1984041021;1;1984;4;10;21;-0.7071067811865477;0.7071067811865474;9.3;50.0;5.4;82.0;2;6;5.0;28.0;2.0;0.0
1984041107;1;1984;4;11;7;0.9659258262890683;-0.25881904510252063;5.4;82.0;3.6;92.0;1;3;5.0;4.0;1.0;2.2
1984041114;1;1984;4;11;14;-0.4999999999999997;-0.8660254037844388;3.6;92.0;6.1;84.0;1;2;6.0;4.0;2.0;2.2
1984041121;1;1984;4;11;21;-0.7071067811865477;0.7071067811865474;6.1;84.0;5.5;94.0;4;8;6.0;0.0;0.0;2.2
1984041207;1;1984;4;12;7;0.9659258262890683;-0.25881904510252063;5.5;94.0;5.3;96.0;4;8;6.0;24.0;2.0;0.3
1984041214;1;1984;4;12;14;-0.4999999999999997;-0.8660254037844388;5.3;96.0;6.0;82.0;1;3;6.0;28.0;3.0;0.3
1984041221;1;1984;4;12;21;-0.7071067811865477;0.7071067811865474;6.0;82.0;3.3;85.0;0;0;6.0;24.0;2.0;0.3
1984041307;1;1984;4;13;7;0.9659258262890683;-0.25881904510252063;3.3;85.0;1.4;92.0;1;1;6.0;20.0;2.0;0.0
1984041314;1;1984;4;13;14;-0.4999999999999997;-0.8660254037844388;1.4;92.0;12.0;30.0;1;2;7.0;20.0;2.0;0.0
1984041321;1;1984;4;13;21;-0.7071067811865477;0.7071067811865474;12.0;30.0;5.0;69.0;1;1;7.0;0.0;0.0;0.0
1984041407;1;1984;4;14;7;0.9659258262890683;-0.25881904510252063;5.0;69.0;4.4;69.0;1;2;6.0;20.0;2.0;0.0
1984041414;1;1984;4;14;14;-0.4999999999999997;-0.8660254037844388;4.4;69.0;16.1;37.0;1;2;6.0;16.0;3.0;0.0
1984041421;1;1984;4;14;21;-0.7071067811865477;0.7071067811865474;16.1;37.0;9.2;68.0;0;0;6.0;0.0;0.0;0.0
1984041507;1;1984;4;15;7;0.9659258262890683;-0.25881904510252063;9.2;68.0;9.9;66.0;1;1;6.0;20.0;3.0;2.0
1984041514;1;1984;4;15;14;-0.4999999999999997;-0.8660254037844388;9.9;66.0;20.7;34.0;1;1;6.0;20.0;3.0;2.0
1984041521;1;1984;4;15;21;-0.7071067811865477;0.7071067811865474;20.7;34.0;10.0;86.0;4;8;6.0;20.0;2.0;2.0
1984041607;1;1984;4;16;7;0.9659258262890683;-0.25881904510252063;10.0;86.0;4.8;83.0;4;8;6.0;28.0;4.0;0.0
1984041614;1;1984;4;16;14;-0.4999999999999997;-0.8660254037844388;4.8;83.0;8.7;60.0;1;2;7.0;28.0;3.0;0.0
1984041621;1;1984;4;16;21;-0.7071067811865477;0.7071067811865474;8.7;60.0;6.0;62.0;0;0;7.0;28.0;2.0;0.0
1984041707;1;1984;4;17;7;0.9659258262890683;-0.25881904510252063;6.0;62.0;5.2;86.0;0;0;7.0;24.0;2.0;0.0
1984041714;1;1984;4;17;14;-0.4999999999999997;-0.8660254037844388;5.2;86.0;8.4;70.0;1;2;7.0;28.0;3.0;0.0
1984041721;1;1984;4;17;21;-0.7071067811865477;0.7071067811865474;8.4;70.0;5.3;73.0;0;0;7.0;28.0;2.0;0.0
1984041807;1;1984;4;18;7;0.9659258262890683;-0.25881904510252063;5.3;73.0;1.0;98.0;2;4;2.0;20.0;2.0;0.0
