STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       6310;2004080106;   10;   17.1;  94.0;eor
       6310;2004080112;   10;   23.1;  63.0;eor
       6310;2004080118;   10;   20.2;  82.0;eor
       6310;2004080206;   10;   17.7;  97.0;eor
       6310;2004080212;   10;   21.9;  67.0;eor
       6310;2004080218;   10;   20.3;  75.0;eor
       6310;2004080306;   10;   18.8;  94.0;eor
       6310;2004080312;   10;   21.5;  69.0;eor
       6310;2004080318;   10;   19.5;  82.0;eor
       6310;2004080406;   10;   17.8;  96.0;eor
       6310;2004080412;   10;   22.5;  73.0;eor
       6310;2004080418;   10;   20.8;  85.0;eor
       6310;2004080506;   10;   20.8;  91.0;eor
       6310;2004080512;   10;   20.3;  91.0;eor
       6310;2004080518;   10;   20.8;  89.0;eor
       6310;2004080606;   10;   20.3;  71.0;eor
       6310;2004080612;   10;   23.4;  66.0;eor
       6310;2004080618;   10;   21.5;  77.0;eor
       6310;2004080706;   10;   20.2;  76.0;eor
       6310;2004080712;   10;   22.2;  71.0;eor
       6310;2004080718;   10;   21.5;  77.0;eor
       6310;2004080806;   10;   20.3;  79.0;eor
       6310;2004080812;   10;   23.3;  68.0;eor
       6310;2004080818;   10;   21.3;  78.0;eor
       6310;2004080906;   10;   20.2;  83.0;eor
       6310;2004080912;   10;   22.7;  80.0;eor
       6310;2004080918;   10;   21.3;  82.0;eor
       6310;2004081006;   10;   20.7;  85.0;eor
       6310;2004081012;   10;   22.7;  77.0;eor
       6310;2004081018;   10;   20.2;  86.0;eor
       6310;2004081106;   10;   18.3;  82.0;eor
       6310;2004081112;   10;   20.7;  74.0;eor
       6310;2004081118;   10;   19.7;  83.0;eor
       6310;2004081206;   10;   20.0;  88.0;eor
       6310;2004081212;   10;   23.6;  65.0;eor
       6310;2004081218;   10;   20.1;  81.0;eor
       6310;2004081306;   10;   18.8;  82.0;eor
       6310;2004081312;   10;   20.7;  78.0;eor
       6310;2004081318;   10;   18.1;  82.0;eor
       6310;2004081406;   10;   18.5;  79.0;eor
       6310;2004081412;   10;   19.4;  67.0;eor
       6310;2004081418;   10;   18.3;  68.0;eor
       6310;2004081506;   10;   15.2;  81.0;eor
       6310;2004081512;   10;   22.3;  65.0;eor
       6310;2004081518;   10;   20.0;  70.0;eor
       6310;2004081606;   10;   16.2;  90.0;eor
       6310;2004081612;   10;   24.5;  54.0;eor
       6310;2004081618;   10;   20.6;  71.0;eor
       6310;2004081706;   10;   17.6;  93.0;eor
       6310;2004081712;   10;   24.4;  61.0;eor
       6310;2004081718;   10;   19.0;  85.0;eor
       6310;2004081806;   10;   18.6;  96.0;eor
       6310;2004081812;   10;   22.0;  78.0;eor
       6310;2004081818;   10;   21.2;  82.0;eor
       6310;2004081906;   10;   20.0;  79.0;eor
       6310;2004081912;   10;   23.6;  60.0;eor
       6310;2004081918;   10;   23.5;  49.0;eor
       6310;2004082006;   10;   16.9;  84.0;eor
       6310;2004082012;   10;   22.1;  62.0;eor
       6310;2004082018;   10;   18.6;  82.0;eor
       6310;2004082106;   10;   15.2;  86.0;eor
       6310;2004082112;   10;   19.7;  67.0;eor
       6310;2004082118;   10;   15.5;  90.0;eor
       6310;2004082206;   10;   13.0;  83.0;eor
       6310;2004082212;   10;   17.0;  51.0;eor
       6310;2004082218;   10;   15.7;  58.0;eor
       6310;2004082306;   10;   11.4;  91.0;eor
       6310;2004082312;   10;   17.5;  63.0;eor
       6310;2004082318;   10;   16.6;  70.0;eor
       6310;2004082406;   10;   15.4;  79.0;eor
       6310;2004082412;   10;   22.1;  60.0;eor
       6310;2004082418;   10;   18.2;  84.0;eor
       6310;2004082506;   10;   14.5;  92.0;eor
       6310;2004082512;   10;   18.1;  74.0;eor
       6310;2004082518;   10;   15.5;  93.0;eor
       6310;2004082606;   10;   14.3;  91.0;eor
       6310;2004082612;   10;   18.7;  74.0;eor
       6310;2004082618;   10;   15.9;  85.0;eor
       6310;2004082706;   10;   14.6;  95.0;eor
       6310;2004082712;   10;   18.1;  61.0;eor
       6310;2004082718;   10;   15.0;  90.0;eor
       6310;2004082806;   10;   15.5;  90.0;eor
       6310;2004082812;   10;   19.1;  62.0;eor
       6310;2004082818;   10;   15.3;  78.0;eor
       6310;2004082906;   10;   10.6; 100.0;eor
       6310;2004082912;   10;   19.6;  61.0;eor
       6310;2004082918;   10;   14.4;  90.0;eor
       6310;2004083006;   10;   14.9;  96.0;eor
       6310;2004083012;   10;   16.2;  93.0;eor
       6310;2004083018;   10;   14.7;  86.0;eor
       6310;2004083106;   10;   11.5;  92.0;eor
       6310;2004083112;   10;   14.3;  83.0;eor
       6310;2004083118;   10;   13.8;  87.0;eor
       6310;2004090106;   10;   13.7;  85.0;eor
       6310;2004090112;   10;   17.6;  67.0;eor
       6310;2004090118;   10;   15.6;  77.0;eor
       6310;2004090206;   10;   11.9;  91.0;eor
       6310;2004090212;   10;   18.5;  60.0;eor
       6310;2004090218;   10;   15.2;  78.0;eor
       6310;2004090306;   10;   11.5; 100.0;eor
       6310;2004090312;   10;   18.3;  64.0;eor
       6310;2004090318;   10;   15.8;  82.0;eor
       6310;2004090406;   10;   11.6; 100.0;eor
       6310;2004090412;   10;   19.5;  62.0;eor
       6310;2004090418;   10;   14.7;  89.0;eor
       6310;2004090506;   10;   11.7; 100.0;eor
       6310;2004090512;   10;   19.9;  69.0;eor
       6310;2004090518;   10;   15.8;  89.0;eor
       6310;2004090606;   10;   11.5; 100.0;eor
       6310;2004090612;   10;   22.5;  66.0;eor
       6310;2004090618;   10;   17.3;  89.0;eor
       6310;2004090706;   10;   16.4;  96.0;eor
       6310;2004090712;   10;   20.2;  64.0;eor
       6310;2004090718;   10;   15.2;  65.0;eor
       6310;2004090806;   10;   15.1;  70.0;eor
       6310;2004090812;   10;   16.9;  60.0;eor
       6310;2004090818;   10;   11.6;  76.0;eor
       6310;2004090906;   10;    7.8; 100.0;eor
       6310;2004090912;   10;   17.1;  50.0;eor
       6310;2004090918;   10;   11.4;  76.0;eor
       6310;2004091006;   10;    7.6; 100.0;eor
       6310;2004091012;   10;   20.2;  42.0;eor
       6310;2004091018;   10;   13.0;  69.0;eor
       6310;2004091106;   10;   11.7;  74.0;eor
       6310;2004091112;   10;   17.2;  90.0;eor
       6310;2004091118;   10;   17.8;  94.0;eor
       6310;2004091206;   10;   16.3;  92.0;eor
       6310;2004091212;   10;   19.3;  55.0;eor
       6310;2004091218;   10;   15.5;  65.0;eor
       6310;2004091306;   10;   12.1;  76.0;eor
       6310;2004091312;   10;   18.5;  55.0;eor
       6310;2004091318;   10;   16.8;  60.0;eor
       6310;2004091406;   10;   14.6;  77.0;eor
       6310;2004091412;   10;   20.0;  47.0;eor
       6310;2004091418;   10;   14.8;  72.0;eor
       6310;2004091506;   10;   13.5;  74.0;eor
       6310;2004091512;   10;   17.5;  50.0;eor
       6310;2004091518;   10;   13.2;  69.0;eor
       6310;2004091606;   10;    9.2;  87.0;eor
       6310;2004091612;   10;   16.2;  54.0;eor
       6310;2004091618;   10;   10.6;  70.0;eor
       6310;2004091706;   10;    6.6; 100.0;eor
       6310;2004091712;   10;   19.0;  42.0;eor
       6310;2004091718;   10;   10.6;  75.0;eor
       6310;2004091806;   10;   10.3;  75.0;eor
       6310;2004091812;   10;   20.6;  43.0;eor
       6310;2004091818;   10;   16.4;  55.0;eor
       6310;2004091906;   10;    9.4;  86.0;eor
       6310;2004091912;   10;   15.2;  92.0;eor
       6310;2004091918;   10;   14.5;  89.0;eor
       6310;2004092006;   10;   10.1;  98.0;eor
       6310;2004092012;   10;   16.6;  59.0;eor
       6310;2004092018;   10;   13.3;  80.0;eor
       6310;2004092106;   10;   11.4;  85.0;eor
       6310;2004092112;   10;   14.2;  78.0;eor
       6310;2004092118;   10;   11.8;  83.0;eor
       6310;2004092206;   10;    9.7;  88.0;eor
       6310;2004092212;   10;   13.6;  75.0;eor
       6310;2004092218;   10;   10.4;  81.0;eor
       6310;2004092306;   10;   10.0;  93.0;eor
       6310;2004092312;   10;   12.9;  80.0;eor
       6310;2004092318;   10;    9.8;  87.0;eor
       6310;2004092406;   10;   10.6;  94.0;eor
       6310;2004092412;   10;   15.0;  69.0;eor
       6310;2004092418;   10;   12.7;  82.0;eor
       6310;2004092506;   10;    8.6; 100.0;eor
       6310;2004092512;   10;   16.4;  68.0;eor
       6310;2004092518;   10;   11.4;  83.0;eor
       6310;2004092606;   10;    9.4;  93.0;eor
       6310;2004092612;   10;   13.3;  87.0;eor
       6310;2004092618;   10;   11.9;  84.0;eor
       6310;2004092706;   10;   11.8;  93.0;eor
       6310;2004092712;   10;   15.7;  78.0;eor
       6310;2004092718;   10;   11.8;  77.0;eor
       6310;2004092806;   10;   10.2;  87.0;eor
       6310;2004092812;   10;   14.1;  79.0;eor
       6310;2004092818;   10;   13.5;  96.0;eor
       6310;2004092906;   10;   13.6;  96.0;eor
       6310;2004092912;   10;   14.2;  92.0;eor
       6310;2004092918;   10;   11.5;  93.0;eor
       6310;2004093006;   10;   11.3;  87.0;eor
       6310;2004093012;   10;   12.3;  78.0;eor
       6310;2004093018;   10;   11.6;  92.0;eor
       6310;2004100106;   10;   11.9;  83.0;eor
       6310;2004100112;   10;   13.4;  83.0;eor
       6310;2004100118;   10;   12.6;  80.0;eor
       6310;2004100206;   10;    9.1;  95.0;eor
       6310;2004100212;   10;   14.1;  79.0;eor
       6310;2004100218;   10;   12.7;  89.0;eor
       6310;2004100306;   10;    7.3;  95.0;eor
       6310;2004100312;   10;   16.8;  67.0;eor
       6310;2004100318;   10;    9.3;  93.0;eor
       6310;2004100406;   10;   10.0;  95.0;eor
       6310;2004100412;   10;   16.6;  65.0;eor
       6310;2004100418;   10;   15.9;  75.0;eor
       6310;2004100506;   10;   11.3;  95.0;eor
       6310;2004100512;   10;   20.3;  68.0;eor
       6310;2004100518;   10;   16.8;  81.0;eor
       6310;2004100606;   10;   14.4;  90.0;eor
       6310;2004100612;   10;   15.3;  79.0;eor
       6310;2004100618;   10;   12.8;  86.0;eor
       6310;2004100706;   10;    9.9;  90.0;eor
       6310;2004100712;   10;   15.1;  63.0;eor
       6310;2004100718;   10;   12.1;  75.0;eor
       6310;2004100806;   10;    8.1;  88.0;eor
       6310;2004100812;   10;   11.9;  81.0;eor
       6310;2004100818;   10;    9.0;  91.0;eor
       6310;2004100906;   10;    7.5;  81.0;eor
       6310;2004100912;   10;   11.2;  51.0;eor
       6310;2004100918;   10;    6.2;  74.0;eor
       6310;2004101006;   10;    8.8;  76.0;eor
       6310;2004101012;   10;   10.4;  52.0;eor
       6310;2004101018;   10;    9.2;  71.0;eor
       6310;2004101106;   10;    7.9;  52.0;eor
       6310;2004101112;   10;    8.0;  76.0;eor
       6310;2004101118;   10;    7.7;  67.0;eor
       6310;2004101206;   10;    3.1;  79.0;eor
       6310;2004101212;   10;    9.0;  60.0;eor
       6310;2004101218;   10;    7.4;  58.0;eor
       6310;2004101306;   10;    2.5;  83.0;eor
       6310;2004101312;   10;   10.2;  53.0;eor
       6310;2004101318;   10;    9.5;  67.0;eor
       6310;2004101406;   10;    4.0;  82.0;eor
       6310;2004101412;   10;    8.9;  69.0;eor
       6310;2004101418;   10;    6.1;  85.0;eor
       6310;2004101506;   10;    7.3;  87.0;eor
       6310;2004101512;   10;    9.3;  79.0;eor
       6310;2004101518;   10;    8.1;  93.0;eor
       6310;2004101606;   10;    6.9;  94.0;eor
       6310;2004101612;   10;    8.4;  88.0;eor
       6310;2004101618;   10;    7.8;  94.0;eor
       6310;2004101706;   10;    7.6;  91.0;eor
       6310;2004101712;   10;    9.1;  84.0;eor
       6310;2004101718;   10;    8.7;  79.0;eor
       6310;2004101806;   10;    7.9;  93.0;eor
       6310;2004101812;   10;    9.3;  93.0;eor
       6310;2004101818;   10;    9.2;  90.0;eor
       6310;2004101906;   10;    9.2;  87.0;eor
       6310;2004101912;   10;   11.3;  78.0;eor
       6310;2004101918;   10;    4.8;  95.0;eor
       6310;2004102006;   10;    1.7; 100.0;eor
       6310;2004102012;   10;    7.5; 100.0;eor
       6310;2004102018;   10;    9.5;  79.0;eor
       6310;2004102106;   10;    9.5;  93.0;eor
       6310;2004102112;   10;   17.3;  79.0;eor
       6310;2004102118;   10;    8.4;  75.0;eor
       6310;2004102206;   10;    6.4;  81.0;eor
       6310;2004102212;   10;   13.5;  68.0;eor
       6310;2004102218;   10;   12.5;  70.0;eor
       6310;2004102306;   10;   10.7;  85.0;eor
       6310;2004102312;   10;   12.4;  91.0;eor
       6310;2004102318;   10;   13.9;  92.0;eor
       6310;2004102406;   10;   15.6;  83.0;eor
       6310;2004102412;   10;   16.5;  79.0;eor
       6310;2004102418;   10;   15.1;  83.0;eor
       6310;2004102506;   10;   12.1;  95.0;eor
       6310;2004102512;   10;   16.9;  72.0;eor
       6310;2004102518;   10;   13.0;  77.0;eor
       6310;2004102606;   10;   10.4;  80.0;eor
       6310;2004102612;   10;   13.3;  71.0;eor
       6310;2004102618;   10;   10.6;  85.0;eor
       6310;2004102706;   10;    8.4;  97.0;eor
       6310;2004102712;   10;   10.9;  88.0;eor
       6310;2004102718;   10;    9.9;  89.0;eor
       6310;2004102806;   10;    8.6;  83.0;eor
       6310;2004102812;   10;    7.9;  90.0;eor
       6310;2004102818;   10;    8.2;  95.0;eor
       6310;2004102906;   10;    8.5; 100.0;eor
       6310;2004102912;   10;    9.0;  95.0;eor
       6310;2004102918;   10;   10.1;  93.0;eor
       6310;2004103006;   10;   10.1;  94.0;eor
       6310;2004103012;   10;   10.5;  96.0;eor
       6310;2004103018;   10;   10.4;  96.0;eor
       6310;2004103106;   10;    9.8; 100.0;eor
       6310;2004103112;   10;   10.1;  92.0;eor
       6310;2004103118;   10;    9.1;  91.0;eor
       6310;2004110106;   10;    4.1;  97.0;eor
       6310;2004110112;   10;   10.4;  87.0;eor
       6310;2004110118;   10;    8.2;  95.0;eor
       6310;2004110206;   10;    7.9; 100.0;eor
       6310;2004110212;   10;   10.8;  92.0;eor
       6310;2004110218;   10;    9.7;  91.0;eor
       6310;2004110306;   10;    7.8;  84.0;eor
       6310;2004110312;   10;   10.3;  79.0;eor
       6310;2004110318;   10;    9.1;  92.0;eor
       6310;2004110406;   10;    9.1;  96.0;eor
       6310;2004110412;   10;   12.1;  89.0;eor
       6310;2004110418;   10;   10.9;  92.0;eor
       6310;2004110506;   10;    7.0;  95.0;eor
       6310;2004110512;   10;    9.6;  74.0;eor
       6310;2004110518;   10;    6.1;  86.0;eor
       6310;2004110606;   10;    5.4;  93.0;eor
       6310;2004110612;   10;    8.1;  73.0;eor
       6310;2004110618;   10;    7.3;  88.0;eor
       6310;2004110706;   10;    6.9;  85.0;eor
       6310;2004110712;   10;    8.3;  79.0;eor
       6310;2004110718;   10;    2.6;  92.0;eor
       6310;2004110806;   10;    1.9; 100.0;eor
       6310;2004110812;   10;    3.7;  94.0;eor
       6310;2004110818;   10;    2.4;  92.0;eor
       6310;2004110906;   10;    6.5;  81.0;eor
       6310;2004110912;   10;    7.6;  88.0;eor
       6310;2004110918;   10;    8.2;  90.0;eor
       6310;2004111006;   10;    5.1;  80.0;eor
       6310;2004111012;   10;    5.7;  68.0;eor
       6310;2004111018;   10;    0.8;  88.0;eor
       6310;2004111106;   10;   -1.9;  98.0;eor
       6310;2004111112;   10;    5.9;  87.0;eor
       6310;2004111118;   10;    2.6;  96.0;eor
       6310;2004111206;   10;    1.6;  97.0;eor
       6310;2004111212;   10;    4.4;  90.0;eor
       6310;2004111218;   10;    6.6;  83.0;eor
       6310;2004111306;   10;    4.6;  86.0;eor
       6310;2004111312;   10;    6.8;  76.0;eor
       6310;2004111318;   10;    1.2;  92.0;eor
       6310;2004111406;   10;   -0.6;  94.0;eor
       6310;2004111412;   10;    5.9;  71.0;eor
       6310;2004111418;   10;    2.1;  92.0;eor
       6310;2004111506;   10;    5.9;  88.0;eor
       6310;2004111512;   10;    8.5;  81.0;eor
       6310;2004111518;   10;    7.4;  89.0;eor
       6310;2004111606;   10;    6.0;  86.0;eor
       6310;2004111612;   10;    7.0;  78.0;eor
       6310;2004111618;   10;    2.9;  89.0;eor
       6310;2004111706;   10;    3.1;  95.0;eor
       6310;2004111712;   10;    4.2;  87.0;eor
       6310;2004111718;   10;    4.6; 100.0;eor
       6310;2004111806;   10;    6.3;  77.0;eor
       6310;2004111812;   10;    7.2;  53.0;eor
       6310;2004111818;   10;    4.7;  61.0;eor
       6310;2004111906;   10;    2.4;  61.0;eor
       6310;2004111912;   10;    2.7;  42.0;eor
       6310;2004111918;   10;    1.3;  75.0;eor
       6310;2004112006;   10;   -0.4;  94.0;eor
       6310;2004112012;   10;    0.8;  90.0;eor
       6310;2004112018;   10;    0.9;  92.0;eor
       6310;2004112106;   10;    0.9;  82.0;eor
       6310;2004112112;   10;    3.5;  59.0;eor
       6310;2004112118;   10;   -2.0;  82.0;eor
       6310;2004112206;   10;    1.0;  96.0;eor
       6310;2004112212;   10;    1.6; 100.0;eor
       6310;2004112218;   10;    7.4;  96.0;eor
       6310;2004112306;   10;    4.5;  67.0;eor
       6310;2004112312;   10;    4.0;  68.0;eor
       6310;2004112318;   10;    2.9;  65.0;eor
       6310;2004112406;   10;   -0.7;  86.0;eor
       6310;2004112412;   10;    2.9;  62.0;eor
       6310;2004112418;   10;   -0.8;  92.0;eor
       6310;2004112506;   10;    2.1;  82.0;eor
       6310;2004112512;   10;    6.1;  73.0;eor
       6310;2004112518;   10;    2.9;  84.0;eor
       6310;2004112606;   10;   -1.7;  84.0;eor
       6310;2004112612;   10;    1.9;  73.0;eor
       6310;2004112618;   10;    1.1;  92.0;eor
       6310;2004112706;   10;    4.2;  96.0;eor
       6310;2004112712;   10;    6.5;  91.0;eor
       6310;2004112718;   10;    6.7;  88.0;eor
       6310;2004112806;   10;    3.8; 100.0;eor
       6310;2004112812;   10;    5.6;  94.0;eor
       6310;2004112818;   10;    4.2;  95.0;eor
       6310;2004112906;   10;    4.6; 100.0;eor
       6310;2004112912;   10;    5.0;  87.0;eor
       6310;2004112918;   10;    4.2;  95.0;eor
       6310;2004113006;   10;    2.2;  98.0;eor
       6310;2004113012;   10;    2.4; 100.0;eor
       6310;2004113018;   10;    0.6; 100.0;eor
       6310;2004120106;   10;    2.9;  94.0;eor
       6310;2004120112;   10;    2.6;  90.0;eor
       6310;2004120118;   10;    3.1;  94.0;eor
       6310;2004120206;   10;    4.0;  89.0;eor
       6310;2004120212;   10;    4.5;  87.0;eor
       6310;2004120218;   10;    4.2;  92.0;eor
       6310;2004120306;   10;    4.1;  91.0;eor
       6310;2004120312;   10;    4.9;  87.0;eor
       6310;2004120318;   10;    4.8;  91.0;eor
       6310;2004120406;   10;    3.7;  92.0;eor
       6310;2004120412;   10;    4.4;  95.0;eor
       6310;2004120418;   10;    5.0;  93.0;eor
       6310;2004120506;   10;    4.3;  93.0;eor
       6310;2004120512;   10;    5.7;  88.0;eor
       6310;2004120518;   10;    7.2;  90.0;eor
       6310;2004120606;   10;    6.5;  84.0;eor
       6310;2004120612;   10;    7.6;  85.0;eor
       6310;2004120618;   10;    6.0;  92.0;eor
       6310;2004120706;   10;    7.6;  85.0;eor
       6310;2004120712;   10;    8.4;  88.0;eor
       6310;2004120718;   10;    7.1;  93.0;eor
       6310;2004120806;   10;    4.2;  93.0;eor
       6310;2004120812;   10;    7.4;  82.0;eor
       6310;2004120818;   10;    6.1;  89.0;eor
       6310;2004120906;   10;    4.5;  90.0;eor
       6310;2004120912;   10;    5.2;  83.0;eor
       6310;2004120918;   10;    3.4;  89.0;eor
       6310;2004121006;   10;    1.4;  92.0;eor
       6310;2004121012;   10;    3.5;  82.0;eor
       6310;2004121018;   10;   -0.4;  94.0;eor
       6310;2004121106;   10;   -0.8;  96.0;eor
       6310;2004121112;   10;    1.7;  95.0;eor
       6310;2004121118;   10;    3.7;  95.0;eor
       6310;2004121206;   10;    3.8; 100.0;eor
       6310;2004121212;   10;    5.7;  93.0;eor
       6310;2004121218;   10;    4.8;  93.0;eor
       6310;2004121306;   10;    4.3;  95.0;eor
       6310;2004121312;   10;    4.5;  97.0;eor
       6310;2004121318;   10;    3.6;  97.0;eor
       6310;2004121406;   10;    1.8;  92.0;eor
       6310;2004121412;   10;    0.1;  91.0;eor
       6310;2004121418;   10;   -1.5;  92.0;eor
       6310;2004121506;   10;    0.4; 100.0;eor
       6310;2004121512;   10;    4.5;  75.0;eor
       6310;2004121518;   10;    4.6;  66.0;eor
       6310;2004121606;   10;    4.7;  90.0;eor
       6310;2004121612;   10;    5.5;  86.0;eor
       6310;2004121618;   10;    2.2;  82.0;eor
       6310;2004121706;   10;    4.0;  89.0;eor
       6310;2004121712;   10;    5.7;  89.0;eor
       6310;2004121718;   10;    2.6;  92.0;eor
       6310;2004121806;   10;    3.0;  96.0;eor
       6310;2004121812;   10;    4.4;  82.0;eor
       6310;2004121818;   10;    1.5;  86.0;eor
       6310;2004121906;   10;    0.1;  90.0;eor
       6310;2004121912;   10;    2.6;  79.0;eor
       6310;2004121918;   10;    0.8;  69.0;eor
       6310;2004122006;   10;    3.4;  84.0;eor
       6310;2004122012;   10;    3.4;  92.0;eor
       6310;2004122018;   10;    2.4;  87.0;eor
       6310;2004122106;   10;   -0.6;  88.0;eor
       6310;2004122112;   10;    1.5;  82.0;eor
       6310;2004122118;   10;   -1.1;  88.0;eor
       6310;2004122206;   10;   -3.5;  88.0;eor
       6310;2004122212;   10;   -2.6;  84.0;eor
       6310;2004122218;   10;    0.0;  91.0;eor
       6310;2004122306;   10;    3.0;  96.0;eor
       6310;2004122312;   10;    5.3;  93.0;eor
       6310;2004122318;   10;    8.2;  86.0;eor
       6310;2004122406;   10;    7.2;  91.0;eor
       6310;2004122412;   10;    7.6;  79.0;eor
       6310;2004122418;   10;    4.2;  84.0;eor
       6310;2004122506;   10;    5.1;  95.0;eor
       6310;2004122512;   10;    6.2;  83.0;eor
       6310;2004122518;   10;    4.2;  80.0;eor
       6310;2004122606;   10;   -1.6;  96.0;eor
       6310;2004122612;   10;    0.8;  96.0;eor
       6310;2004122618;   10;    3.5;  92.0;eor
       6310;2004122706;   10;    3.6;  92.0;eor
       6310;2004122712;   10;    4.0;  87.0;eor
       6310;2004122718;   10;    1.8;  79.0;eor
       6310;2004122806;   10;   -1.2;  86.0;eor
       6310;2004122812;   10;    0.2;  80.0;eor
       6310;2004122818;   10;    1.2;  84.0;eor
       6310;2004122906;   10;   -0.5;  97.0;eor
       6310;2004122912;   10;    0.9;  96.0;eor
       6310;2004122918;   10;   -0.1; 100.0;eor
       6310;2004123006;   10;    1.5;  96.0;eor
       6310;2004123012;   10;    3.3;  93.0;eor
       6310;2004123018;   10;    4.3;  93.0;eor
       6310;2004123106;   10;    6.8;  96.0;eor
       6310;2004123112;   10;    6.5;  97.0;eor
       6310;2004123118;   10;    6.8; 100.0;eor
       6310;2005010106;   10;    3.0;  92.0;eor
       6310;2005010112;   10;    3.1;  94.0;eor
       6310;2005010118;   10;    3.9;  94.0;eor
       6310;2005010206;   10;    5.4;  86.0;eor
       6310;2005010212;   10;    4.9;  77.0;eor
       6310;2005010218;   10;    1.8;  93.0;eor
       6310;2005010306;   10;    2.6;  81.0;eor
       6310;2005010312;   10;    4.7;  74.0;eor
       6310;2005010318;   10;    5.6;  83.0;eor
       6310;2005010406;   10;    7.2;  91.0;eor
       6310;2005010412;   10;    7.1;  93.0;eor
       6310;2005010418;   10;    7.9;  85.0;eor
       6310;2005010506;   10;    5.3;  87.0;eor
       6310;2005010512;   10;    6.3;  85.0;eor
       6310;2005010518;   10;    4.3;  87.0;eor
       6310;2005010606;   10;    4.8;  92.0;eor
       6310;2005010612;   10;    6.8;  73.0;eor
       6310;2005010618;   10;    4.6;  84.0;eor
       6310;2005010706;   10;    7.8;  87.0;eor
       6310;2005010712;   10;   10.0;  80.0;eor
       6310;2005010718;   10;   10.0;  89.0;eor
       6310;2005010806;   10;   10.1;  76.0;eor
       6310;2005010812;   10;    9.7;  68.0;eor
       6310;2005010818;   10;    8.8;  53.0;eor
       6310;2005010906;   10;    4.0;  73.0;eor
       6310;2005010912;   10;    7.0;  77.0;eor
       6310;2005010918;   10;    7.4;  80.0;eor
       6310;2005011006;   10;    7.3;  88.0;eor
       6310;2005011012;   10;   12.9;  74.0;eor
       6310;2005011018;   10;   12.4;  76.0;eor
       6310;2005011106;   10;    9.4;  86.0;eor
       6310;2005011112;   10;    9.9;  83.0;eor
       6310;2005011118;   10;    7.4;  88.0;eor
       6310;2005011206;   10;    7.5;  92.0;eor
       6310;2005011212;   10;    8.6;  81.0;eor
       6310;2005011218;   10;    6.7;  78.0;eor
       6310;2005011306;   10;    4.7;  80.0;eor
       6310;2005011312;   10;    4.9;  81.0;eor
       6310;2005011318;   10;    2.9;  86.0;eor
       6310;2005011406;   10;    2.8;  89.0;eor
       6310;2005011412;   10;    5.6;  84.0;eor
       6310;2005011418;   10;    3.7;  85.0;eor
       6310;2005011506;   10;    0.7;  95.0;eor
       6310;2005011512;   10;    2.1;  87.0;eor
       6310;2005011518;   10;    1.3;  87.0;eor
       6310;2005011606;   10;   -1.4;  93.0;eor
       6310;2005011612;   10;    2.5;  76.0;eor
       6310;2005011618;   10;   -1.0;  90.0;eor
       6310;2005011706;   10;   -1.2;  86.0;eor
       6310;2005011712;   10;    3.2;  83.0;eor
       6310;2005011718;   10;    2.2;  90.0;eor
       6310;2005011806;   10;    2.8;  92.0;eor
       6310;2005011812;   10;    4.3;  93.0;eor
       6310;2005011818;   10;    4.1;  96.0;eor
       6310;2005011906;   10;    1.5;  95.0;eor
       6310;2005011912;   10;    2.4;  88.0;eor
       6310;2005011918;   10;    2.4;  92.0;eor
       6310;2005012006;   10;    1.0; 100.0;eor
       6310;2005012012;   10;    5.3;  83.0;eor
       6310;2005012018;   10;    4.6;  83.0;eor
       6310;2005012106;   10;    2.9;  84.0;eor
       6310;2005012112;   10;    4.4;  75.0;eor
       6310;2005012118;   10;    2.8;  84.0;eor
       6310;2005012206;   10;    1.6;  81.0;eor
       6310;2005012212;   10;    3.5;  76.0;eor
       6310;2005012218;   10;    1.8;  79.0;eor
       6310;2005012306;   10;   -0.1;  93.0;eor
       6310;2005012312;   10;    1.4;  82.0;eor
       6310;2005012318;   10;   -1.9;  96.0;eor
       6310;2005012406;   10;   -0.1;  96.0;eor
       6310;2005012412;   10;    0.3;  92.0;eor
       6310;2005012418;   10;    0.6;  87.0;eor
       6310;2005012506;   10;   -0.4; 100.0;eor
       6310;2005012512;   10;    0.2;  96.0;eor
       6310;2005012518;   10;    0.0;  80.0;eor
       6310;2005012606;   10;   -0.1;  80.0;eor
       6310;2005012612;   10;   -0.5;  92.0;eor
       6310;2005012618;   10;   -1.6;  97.0;eor
       6310;2005012706;   10;   -4.4;  93.0;eor
       6310;2005012712;   10;   -0.5;  80.0;eor
       6310;2005012718;   10;   -0.6;  90.0;eor
       6310;2005012806;   10;   -4.2;  85.0;eor
       6310;2005012812;   10;   -0.2;  92.0;eor
       6310;2005012818;   10;   -5.1; 100.0;eor
       6310;2005012906;   10;   -5.8;  96.0;eor
       6310;2005012912;   10;   -4.5;  96.0;eor
       6310;2005012918;   10;   -3.9;  96.0;eor
       6310;2005013006;   10;   -2.7;  95.0;eor
       6310;2005013012;   10;   -0.2;  94.0;eor
       6310;2005013018;   10;    1.9;  96.0;eor
       6310;2005013106;   10;    4.2;  96.0;eor
       6310;2005013112;   10;    4.4;  77.0;eor
       6310;2005013118;   10;    1.9;  83.0;eor
       6310;2005020106;   10;    1.1;  83.0;eor
       6310;2005020112;   10;    4.6;  65.0;eor
       6310;2005020118;   10;    2.3;  81.0;eor
       6310;2005020206;   10;    0.0;  93.0;eor
