MESS_DATUM;season;year;month;day;hour;hour_sin;hour_cos;prev_temp;prev_hum;temp;humidity;coverage_class;coverage;range;wind_dir;wind_str;prec
2004080106;2;2004;8;1;6;1.0;6.123233995736766e-17;17.1;94.0;17.1;94.0;2;4;8.0;8.0;1.0;0.0
2004080112;2;2004;8;1;12;1.2246467991473532e-16;-1.0;17.1;94.0;23.1;63.0;1;3;8.0;28.0;2.0;0.0
2004080118;2;2004;8;1;18;-1.0;-1.8369701987210297e-16;23.1;63.0;20.2;82.0;1;2;8.0;4.0;1.0;0.0
2004080206;2;2004;8;2;6;1.0;6.123233995736766e-17;20.2;82.0;17.7;97.0;1;3;7.0;8.0;1.0;0.0
2004080212;2;2004;8;2;12;1.2246467991473532e-16;-1.0;17.7;97.0;21.9;67.0;1;2;8.0;4.0;2.0;0.0
2004080218;2;2004;8;2;18;-1.0;-1.8369701987210297e-16;21.9;67.0;20.3;75.0;1;2;8.0;4.0;2.0;0.0
2004080306;2;2004;8;3;6;1.0;6.123233995736766e-17;20.3;75.0;18.8;94.0;1;1;8.0;28.0;2.0;0.0
2004080312;2;2004;8;3;12;1.2246467991473532e-16;-1.0;18.8;94.0;21.5;69.0;2;5;8.0;28.0;5.0;0.0
2004080318;2;2004;8;3;18;-1.0;-1.8369701987210297e-16;21.5;69.0;19.5;82.0;2;5;8.0;28.0;3.0;0.0
2004080406;2;2004;8;4;6;1.0;6.123233995736766e-17;19.5;82.0;17.8;96.0;1;1;7.0;8.0;1.0;0.0
2004080412;2;2004;8;4;12;1.2246467991473532e-16;-1.0;17.8;96.0;22.5;73.0;1;1;8.0;4.0;2.0;0.0
2004080418;2;2004;8;4;18;-1.0;-1.8369701987210297e-16;22.5;73.0;20.8;85.0;1;1;8.0;4.0;3.0;0.0
2004080506;2;2004;8;5;6;1.0;6.123233995736766e-17;20.8;85.0;20.8;91.0;1;1;8.0;8.0;1.0;0.0
2004080512;2;2004;8;5;12;1.2246467991473532e-16;-1.0;20.8;91.0;20.3;91.0;2;5;7.0;4.0;3.0;0.0
2004080518;2;2004;8;5;18;-1.0;-1.8369701987210297e-16;20.3;91.0;20.8;89.0;2;4;8.0;4.0;3.0;0.0
2004080606;2;2004;8;6;6;1.0;6.123233995736766e-17;20.8;89.0;20.3;71.0;1;1;8.0;8.0;1.0;0.0
2004080612;2;2004;8;6;12;1.2246467991473532e-16;-1.0;20.3;71.0;23.4;66.0;0;0;8.0;4.0;5.0;0.0
2004080618;2;2004;8;6;18;-1.0;-1.8369701987210297e-16;23.4;66.0;21.5;77.0;2;6;8.0;4.0;6.0;0.0
2004080706;2;2004;8;7;6;1.0;6.123233995736766e-17;21.5;77.0;20.2;76.0;0;0;8.0;8.0;1.0;0.0
2004080712;2;2004;8;7;12;1.2246467991473532e-16;-1.0;20.2;76.0;22.2;71.0;1;3;8.0;8.0;4.0;0.0
2004080718;2;2004;8;7;18;-1.0;-1.8369701987210297e-16;22.2;71.0;21.5;77.0;0;0;8.0;4.0;5.0;0.0
2004080806;2;2004;8;8;6;1.0;6.123233995736766e-17;21.5;77.0;20.3;79.0;0;0;8.0;8.0;1.0;0.0
2004080812;2;2004;8;8;12;1.2246467991473532e-16;-1.0;20.3;79.0;23.3;68.0;1;3;8.0;8.0;4.0;0.0
2004080818;2;2004;8;8;18;-1.0;-1.8369701987210297e-16;23.3;68.0;21.3;78.0;0;0;8.0;4.0;5.0;0.0
2004080906;2;2004;8;9;6;1.0;6.123233995736766e-17;21.3;78.0;20.2;83.0;0;0;8.0;8.0;1.0;0.0
2004080912;2;2004;8;9;12;1.2246467991473532e-16;-1.0;20.2;83.0;22.7;80.0;0;0;8.0;8.0;3.0;0.0
2004080918;2;2004;8;9;18;-1.0;-1.8369701987210297e-16;22.7;80.0;21.3;82.0;0;0;8.0;8.0;3.0;0.0
2004081006;2;2004;8;10;6;1.0;6.123233995736766e-17;21.3;82.0;20.7;85.0;0;0;8.0;8.0;1.0;0.0
2004081012;2;2004;8;10;12;1.2246467991473532e-16;-1.0;20.7;85.0;22.7;77.0;1;1;8.0;8.0;3.0;0.0
2004081018;2;2004;8;10;18;-1.0;-1.8369701987210297e-16;22.7;77.0;20.2;86.0;0;0;8.0;8.0;5.0;0.0
2004081106;2;2004;8;11;6;1.0;6.123233995736766e-17;20.2;86.0;18.3;82.0;1;1;8.0;8.0;2.0;0.0
2004081112;2;2004;8;11;12;1.2246467991473532e-16;-1.0;18.3;82.0;20.7;74.0;1;2;8.0;8.0;3.0;0.0
2004081118;2;2004;8;11;18;-1.0;-1.8369701987210297e-16;20.7;74.0;19.7;83.0;1;3;8.0;8.0;3.0;0.0
2004081206;2;2004;8;12;6;1.0;6.123233995736766e-17;19.7;83.0;20.0;88.0;1;3;8.0;8.0;1.0;0.0
2004081212;2;2004;8;12;12;1.2246467991473532e-16;-1.0;20.0;88.0;23.6;65.0;1;3;8.0;4.0;3.0;0.0
2004081218;2;2004;8;12;18;-1.0;-1.8369701987210297e-16;23.6;65.0;20.1;81.0;2;5;8.0;4.0;5.0;0.0
2004081306;2;2004;8;13;6;1.0;6.123233995736766e-17;20.1;81.0;18.8;82.0;2;6;8.0;20.0;1.0;16.6
2004081312;2;2004;8;13;12;1.2246467991473532e-16;-1.0;18.8;82.0;20.7;78.0;2;4;8.0;20.0;1.0;16.6
2004081318;2;2004;8;13;18;-1.0;-1.8369701987210297e-16;20.7;78.0;18.1;82.0;2;5;8.0;20.0;1.0;16.6
2004081406;2;2004;8;14;6;1.0;6.123233995736766e-17;18.1;82.0;18.5;79.0;2;5;8.0;28.0;2.0;0.0
2004081412;2;2004;8;14;12;1.2246467991473532e-16;-1.0;18.5;79.0;19.4;67.0;2;4;8.0;32.0;2.0;0.0
2004081418;2;2004;8;14;18;-1.0;-1.8369701987210297e-16;19.4;67.0;18.3;68.0;1;3;8.0;32.0;1.0;0.0
2004081506;2;2004;8;15;6;1.0;6.123233995736766e-17;18.3;68.0;15.2;81.0;0;0;8.0;20.0;1.0;0.0
2004081512;2;2004;8;15;12;1.2246467991473532e-16;-1.0;15.2;81.0;22.3;65.0;2;4;8.0;20.0;1.0;0.0
2004081518;2;2004;8;15;18;-1.0;-1.8369701987210297e-16;22.3;65.0;20.0;70.0;2;4;8.0;20.0;2.0;0.0
2004081606;2;2004;8;16;6;1.0;6.123233995736766e-17;20.0;70.0;16.2;90.0;2;5;8.0;20.0;1.0;6.1
2004081612;2;2004;8;16;12;1.2246467991473532e-16;-1.0;16.2;90.0;24.5;54.0;2;5;8.0;16.0;1.0;6.1
2004081618;2;2004;8;16;18;-1.0;-1.8369701987210297e-16;24.5;54.0;20.6;71.0;2;6;8.0;20.0;1.0;6.1
2004081706;2;2004;8;17;6;1.0;6.123233995736766e-17;20.6;71.0;17.6;93.0;1;1;8.0;20.0;1.0;5.8
2004081712;2;2004;8;17;12;1.2246467991473532e-16;-1.0;17.6;93.0;24.4;61.0;2;4;8.0;20.0;2.0;5.8
2004081718;2;2004;8;17;18;-1.0;-1.8369701987210297e-16;24.4;61.0;19.0;85.0;2;4;8.0;20.0;1.0;5.8
2004081806;2;2004;8;18;6;1.0;6.123233995736766e-17;19.0;85.0;18.6;96.0;2;5;8.0;20.0;1.0;1.4
2004081812;2;2004;8;18;12;1.2246467991473532e-16;-1.0;18.6;96.0;22.0;78.0;2;6;8.0;12.0;2.0;1.4
2004081818;2;2004;8;18;18;-1.0;-1.8369701987210297e-16;22.0;78.0;21.2;82.0;1;1;8.0;12.0;1.0;1.4
2004081906;2;2004;8;19;6;1.0;6.123233995736766e-17;21.2;82.0;20.0;79.0;2;5;8.0;12.0;1.0;0.0
2004081912;2;2004;8;19;12;1.2246467991473532e-16;-1.0;20.0;79.0;23.6;60.0;1;3;8.0;12.0;2.0;0.0
2004081918;2;2004;8;19;18;-1.0;-1.8369701987210297e-16;23.6;60.0;23.5;49.0;1;3;8.0;20.0;2.0;0.0
2004082006;2;2004;8;20;6;1.0;6.123233995736766e-17;23.5;49.0;16.9;84.0;2;4;8.0;20.0;1.0;2.1
2004082012;2;2004;8;20;12;1.2246467991473532e-16;-1.0;16.9;84.0;22.1;62.0;2;6;8.0;20.0;4.0;2.1
2004082018;2;2004;8;20;18;-1.0;-1.8369701987210297e-16;22.1;62.0;18.6;82.0;2;6;8.0;20.0;2.0;2.1
2004082106;2;2004;8;21;6;1.0;6.123233995736766e-17;18.6;82.0;15.2;86.0;1;2;8.0;20.0;1.0;3.1
2004082112;2;2004;8;21;12;1.2246467991473532e-16;-1.0;15.2;86.0;19.7;67.0;2;5;8.0;20.0;2.0;3.1
2004082118;2;2004;8;21;18;-1.0;-1.8369701987210297e-16;19.7;67.0;15.5;90.0;2;4;8.0;20.0;1.0;3.1
2004082206;2;2004;8;22;6;1.0;6.123233995736766e-17;15.5;90.0;13.0;83.0;1;2;8.0;20.0;1.0;0.0
2004082212;2;2004;8;22;12;1.2246467991473532e-16;-1.0;13.0;83.0;17.0;51.0;1;2;8.0;20.0;2.0;0.0
2004082218;2;2004;8;22;18;-1.0;-1.8369701987210297e-16;17.0;51.0;15.7;58.0;1;1;8.0;20.0;1.0;0.0
2004082306;2;2004;8;23;6;1.0;6.123233995736766e-17;15.7;58.0;11.4;91.0;1;1;8.0;12.0;1.0;0.0
2004082312;2;2004;8;23;12;1.2246467991473532e-16;-1.0;11.4;91.0;17.5;63.0;1;2;8.0;12.0;1.0;0.0
2004082318;2;2004;8;23;18;-1.0;-1.8369701987210297e-16;17.5;63.0;16.6;70.0;2;6;8.0;8.0;2.0;0.0
2004082406;2;2004;8;24;6;1.0;6.123233995736766e-17;16.6;70.0;15.4;79.0;2;5;8.0;8.0;1.0;0.5
2004082412;2;2004;8;24;12;1.2246467991473532e-16;-1.0;15.4;79.0;22.1;60.0;2;5;8.0;12.0;3.0;0.5
2004082418;2;2004;8;24;18;-1.0;-1.8369701987210297e-16;22.1;60.0;18.2;84.0;2;6;8.0;12.0;4.0;0.5
2004082506;2;2004;8;25;6;1.0;6.123233995736766e-17;18.2;84.0;14.5;92.0;2;6;8.0;20.0;1.0;4.1
2004082512;2;2004;8;25;12;1.2246467991473532e-16;-1.0;14.5;92.0;18.1;74.0;2;4;8.0;20.0;2.0;4.1
2004082518;2;2004;8;25;18;-1.0;-1.8369701987210297e-16;18.1;74.0;15.5;93.0;1;3;8.0;20.0;2.0;4.1
2004082606;2;2004;8;26;6;1.0;6.123233995736766e-17;15.5;93.0;14.3;91.0;2;6;8.0;20.0;1.0;0.7
2004082612;2;2004;8;26;12;1.2246467991473532e-16;-1.0;14.3;91.0;18.7;74.0;1;3;8.0;20.0;2.0;0.7
2004082618;2;2004;8;26;18;-1.0;-1.8369701987210297e-16;18.7;74.0;15.9;85.0;1;3;8.0;20.0;2.0;0.7
2004082706;2;2004;8;27;6;1.0;6.123233995736766e-17;15.9;85.0;14.6;95.0;1;3;8.0;20.0;1.0;0.9
2004082712;2;2004;8;27;12;1.2246467991473532e-16;-1.0;14.6;95.0;18.1;61.0;3;7;8.0;20.0;3.0;0.9
2004082718;2;2004;8;27;18;-1.0;-1.8369701987210297e-16;18.1;61.0;15.0;90.0;2;6;8.0;20.0;2.0;0.9
2004082806;2;2004;8;28;6;1.0;6.123233995736766e-17;15.0;90.0;15.5;90.0;1;3;8.0;20.0;1.0;0.0
2004082812;2;2004;8;28;12;1.2246467991473532e-16;-1.0;15.5;90.0;19.1;62.0;2;4;8.0;20.0;1.0;0.0
2004082818;2;2004;8;28;18;-1.0;-1.8369701987210297e-16;19.1;62.0;15.3;78.0;1;3;8.0;20.0;1.0;0.0
2004082906;2;2004;8;29;6;1.0;6.123233995736766e-17;15.3;78.0;10.6;100.0;2;4;8.0;8.0;1.0;0.0
2004082912;2;2004;8;29;12;1.2246467991473532e-16;-1.0;10.6;100.0;19.6;61.0;2;4;8.0;12.0;2.0;0.0
2004082918;2;2004;8;29;18;-1.0;-1.8369701987210297e-16;19.6;61.0;14.4;90.0;1;2;8.0;12.0;1.0;0.0
2004083006;2;2004;8;30;6;1.0;6.123233995736766e-17;14.4;90.0;14.9;96.0;2;6;8.0;16.0;1.0;8.9
2004083012;2;2004;8;30;12;1.2246467991473532e-16;-1.0;14.9;96.0;16.2;93.0;4;8;7.0;20.0;1.0;8.9
2004083018;2;2004;8;30;18;-1.0;-1.8369701987210297e-16;16.2;93.0;14.7;86.0;1;3;8.0;20.0;1.0;8.9
2004083106;2;2004;8;31;6;1.0;6.123233995736766e-17;14.7;86.0;11.5;92.0;2;6;8.0;20.0;1.0;11.6
2004083112;2;2004;8;31;12;1.2246467991473532e-16;-1.0;11.5;92.0;14.3;83.0;2;4;8.0;20.0;3.0;11.6
2004083118;2;2004;8;31;18;-1.0;-1.8369701987210297e-16;14.3;83.0;13.8;87.0;2;5;8.0;20.0;1.0;11.6
2004090106;3;2004;9;1;6;1.0;6.123233995736766e-17;13.8;87.0;13.7;85.0;2;4;8.0;20.0;2.0;0.0
2004090112;3;2004;9;1;12;1.2246467991473532e-16;-1.0;13.7;85.0;17.6;67.0;1;3;8.0;24.0;3.0;0.0
2004090118;3;2004;9;1;18;-1.0;-1.8369701987210297e-16;17.6;67.0;15.6;77.0;2;4;8.0;24.0;1.0;0.0
2004090206;3;2004;9;2;6;1.0;6.123233995736766e-17;15.6;77.0;11.9;91.0;1;1;8.0;20.0;1.0;0.0
2004090212;3;2004;9;2;12;1.2246467991473532e-16;-1.0;11.9;91.0;18.5;60.0;1;1;8.0;20.0;1.0;0.0
2004090218;3;2004;9;2;18;-1.0;-1.8369701987210297e-16;18.5;60.0;15.2;78.0;1;1;8.0;8.0;1.0;0.0
2004090306;3;2004;9;3;6;1.0;6.123233995736766e-17;15.2;78.0;11.5;100.0;1;1;8.0;16.0;1.0;0.0
2004090312;3;2004;9;3;12;1.2246467991473532e-16;-1.0;11.5;100.0;18.3;64.0;1;1;8.0;16.0;1.0;0.0
2004090318;3;2004;9;3;18;-1.0;-1.8369701987210297e-16;18.3;64.0;15.8;82.0;1;1;8.0;4.0;2.0;0.0
2004090406;3;2004;9;4;6;1.0;6.123233995736766e-17;15.8;82.0;11.6;100.0;1;2;8.0;8.0;1.0;0.0
2004090412;3;2004;9;4;12;1.2246467991473532e-16;-1.0;11.6;100.0;19.5;62.0;1;1;8.0;8.0;1.0;0.0
2004090418;3;2004;9;4;18;-1.0;-1.8369701987210297e-16;19.5;62.0;14.7;89.0;1;1;8.0;8.0;1.0;0.0
2004090506;3;2004;9;5;6;1.0;6.123233995736766e-17;14.7;89.0;11.7;100.0;1;2;8.0;8.0;1.0;0.0
2004090512;3;2004;9;5;12;1.2246467991473532e-16;-1.0;11.7;100.0;19.9;69.0;1;1;8.0;4.0;1.0;0.0
2004090518;3;2004;9;5;18;-1.0;-1.8369701987210297e-16;19.9;69.0;15.8;89.0;1;1;8.0;4.0;1.0;0.0
2004090606;3;2004;9;6;6;1.0;6.123233995736766e-17;15.8;89.0;11.5;100.0;1;1;8.0;8.0;1.0;0.0
2004090612;3;2004;9;6;12;1.2246467991473532e-16;-1.0;11.5;100.0;22.5;66.0;1;1;8.0;8.0;1.0;0.0
2004090618;3;2004;9;6;18;-1.0;-1.8369701987210297e-16;22.5;66.0;17.3;89.0;1;1;8.0;8.0;1.0;0.0
2004090706;3;2004;9;7;6;1.0;6.123233995736766e-17;17.3;89.0;16.4;96.0;1;1;8.0;28.0;1.0;0.0
2004090712;3;2004;9;7;12;1.2246467991473532e-16;-1.0;16.4;96.0;20.2;64.0;1;2;8.0;28.0;2.0;0.0
2004090718;3;2004;9;7;18;-1.0;-1.8369701987210297e-16;20.2;64.0;15.2;65.0;1;1;8.0;28.0;1.0;0.0
2004090806;3;2004;9;8;6;1.0;6.123233995736766e-17;15.2;65.0;15.1;70.0;1;3;8.0;32.0;1.0;0.0
2004090812;3;2004;9;8;12;1.2246467991473532e-16;-1.0;15.1;70.0;16.9;60.0;1;3;8.0;32.0;2.0;0.0
2004090818;3;2004;9;8;18;-1.0;-1.8369701987210297e-16;16.9;60.0;11.6;76.0;1;1;8.0;32.0;1.0;0.0
2004090906;3;2004;9;9;6;1.0;6.123233995736766e-17;11.6;76.0;7.8;100.0;1;1;8.0;32.0;1.0;0.0
2004090912;3;2004;9;9;12;1.2246467991473532e-16;-1.0;7.8;100.0;17.1;50.0;1;1;8.0;32.0;2.0;0.0
2004090918;3;2004;9;9;18;-1.0;-1.8369701987210297e-16;17.1;50.0;11.4;76.0;1;1;8.0;32.0;1.0;0.0
2004091006;3;2004;9;10;6;1.0;6.123233995736766e-17;11.4;76.0;7.6;100.0;1;1;8.0;32.0;1.0;0.0
2004091012;3;2004;9;10;12;1.2246467991473532e-16;-1.0;7.6;100.0;20.2;42.0;1;2;8.0;12.0;3.0;0.0
2004091018;3;2004;9;10;18;-1.0;-1.8369701987210297e-16;20.2;42.0;13.0;69.0;1;3;8.0;12.0;3.0;0.0
2004091106;3;2004;9;11;6;1.0;6.123233995736766e-17;13.0;69.0;11.7;74.0;1;2;8.0;16.0;1.0;2.2
2004091112;3;2004;9;11;12;1.2246467991473532e-16;-1.0;11.7;74.0;17.2;90.0;2;6;8.0;20.0;1.0;2.2
2004091118;3;2004;9;11;18;-1.0;-1.8369701987210297e-16;17.2;90.0;17.8;94.0;2;6;8.0;20.0;1.0;2.2
2004091206;3;2004;9;12;6;1.0;6.123233995736766e-17;17.8;94.0;16.3;92.0;2;6;8.0;20.0;1.0;0.0
2004091212;3;2004;9;12;12;1.2246467991473532e-16;-1.0;16.3;92.0;19.3;55.0;2;4;8.0;20.0;5.0;0.0
2004091218;3;2004;9;12;18;-1.0;-1.8369701987210297e-16;19.3;55.0;15.5;65.0;2;4;8.0;20.0;3.0;0.0
2004091306;3;2004;9;13;6;1.0;6.123233995736766e-17;15.5;65.0;12.1;76.0;2;5;8.0;20.0;2.0;0.0
2004091312;3;2004;9;13;12;1.2246467991473532e-16;-1.0;12.1;76.0;18.5;55.0;3;7;8.0;20.0;2.0;0.0
2004091318;3;2004;9;13;18;-1.0;-1.8369701987210297e-16;18.5;55.0;16.8;60.0;2;5;8.0;20.0;2.0;0.0
2004091406;3;2004;9;14;6;1.0;6.123233995736766e-17;16.8;60.0;14.6;77.0;1;2;8.0;20.0;1.0;0.0
2004091412;3;2004;9;14;12;1.2246467991473532e-16;-1.0;14.6;77.0;20.0;47.0;1;3;8.0;20.0;3.0;0.0
2004091418;3;2004;9;14;18;-1.0;-1.8369701987210297e-16;20.0;47.0;14.8;72.0;1;1;8.0;20.0;1.0;0.0
2004091506;3;2004;9;15;6;1.0;6.123233995736766e-17;14.8;72.0;13.5;74.0;1;2;8.0;20.0;3.0;0.1
2004091512;3;2004;9;15;12;1.2246467991473532e-16;-1.0;13.5;74.0;17.5;50.0;1;3;8.0;20.0;6.0;0.1
2004091518;3;2004;9;15;18;-1.0;-1.8369701987210297e-16;17.5;50.0;13.2;69.0;1;3;8.0;20.0;3.0;0.1
2004091606;3;2004;9;16;6;1.0;6.123233995736766e-17;13.2;69.0;9.2;87.0;1;1;8.0;20.0;2.0;0.0
2004091612;3;2004;9;16;12;1.2246467991473532e-16;-1.0;9.2;87.0;16.2;54.0;1;3;8.0;20.0;6.0;0.0
2004091618;3;2004;9;16;18;-1.0;-1.8369701987210297e-16;16.2;54.0;10.6;70.0;2;4;8.0;28.0;1.0;0.0
2004091706;3;2004;9;17;6;1.0;6.123233995736766e-17;10.6;70.0;6.6;100.0;1;1;8.0;28.0;1.0;0.0
2004091712;3;2004;9;17;12;1.2246467991473532e-16;-1.0;6.6;100.0;19.0;42.0;1;1;8.0;16.0;3.0;0.0
2004091718;3;2004;9;17;18;-1.0;-1.8369701987210297e-16;19.0;42.0;10.6;75.0;1;1;8.0;16.0;1.0;0.0
2004091806;3;2004;9;18;6;1.0;6.123233995736766e-17;10.6;75.0;10.3;75.0;1;1;8.0;16.0;1.0;0.0
2004091812;3;2004;9;18;12;1.2246467991473532e-16;-1.0;10.3;75.0;20.6;43.0;1;2;8.0;16.0;3.0;0.0
2004091818;3;2004;9;18;18;-1.0;-1.8369701987210297e-16;20.6;43.0;16.4;55.0;1;1;8.0;16.0;1.0;0.0
2004091906;3;2004;9;19;6;1.0;6.123233995736766e-17;16.4;55.0;9.4;86.0;1;1;8.0;20.0;1.0;0.8
2004091912;3;2004;9;19;12;1.2246467991473532e-16;-1.0;9.4;86.0;15.2;92.0;2;6;8.0;20.0;1.0;0.8
2004091918;3;2004;9;19;18;-1.0;-1.8369701987210297e-16;15.2;92.0;14.5;89.0;2;6;8.0;20.0;1.0;0.8
2004092006;3;2004;9;20;6;1.0;6.123233995736766e-17;14.5;89.0;10.1;98.0;2;5;8.0;20.0;1.0;2.3
2004092012;3;2004;9;20;12;1.2246467991473532e-16;-1.0;10.1;98.0;16.6;59.0;2;4;8.0;20.0;4.0;2.3
2004092018;3;2004;9;20;18;-1.0;-1.8369701987210297e-16;16.6;59.0;13.3;80.0;2;6;8.0;20.0;1.0;2.3
2004092106;3;2004;9;21;6;1.0;6.123233995736766e-17;13.3;80.0;11.4;85.0;1;3;8.0;20.0;4.0;0.7
2004092112;3;2004;9;21;12;1.2246467991473532e-16;-1.0;11.4;85.0;14.2;78.0;1;3;8.0;20.0;6.0;0.7
2004092118;3;2004;9;21;18;-1.0;-1.8369701987210297e-16;14.2;78.0;11.8;83.0;1;3;8.0;20.0;6.0;0.7
2004092206;3;2004;9;22;6;1.0;6.123233995736766e-17;11.8;83.0;9.7;88.0;2;5;8.0;20.0;6.0;5.1
2004092212;3;2004;9;22;12;1.2246467991473532e-16;-1.0;9.7;88.0;13.6;75.0;1;2;8.0;20.0;4.0;5.1
2004092218;3;2004;9;22;18;-1.0;-1.8369701987210297e-16;13.6;75.0;10.4;81.0;1;1;8.0;20.0;2.0;5.1
2004092306;3;2004;9;23;6;1.0;6.123233995736766e-17;10.4;81.0;10.0;93.0;1;3;8.0;20.0;2.0;2.4
2004092312;3;2004;9;23;12;1.2246467991473532e-16;-1.0;10.0;93.0;12.9;80.0;1;3;8.0;20.0;3.0;2.4
2004092318;3;2004;9;23;18;-1.0;-1.8369701987210297e-16;12.9;80.0;9.8;87.0;1;1;8.0;20.0;1.0;2.4
2004092406;3;2004;9;24;6;1.0;6.123233995736766e-17;9.8;87.0;10.6;94.0;2;6;8.0;20.0;1.0;3.2
2004092412;3;2004;9;24;12;1.2246467991473532e-16;-1.0;10.6;94.0;15.0;69.0;3;7;8.0;20.0;3.0;3.2
2004092418;3;2004;9;24;18;-1.0;-1.8369701987210297e-16;15.0;69.0;12.7;82.0;1;3;8.0;20.0;1.0;3.2
2004092506;3;2004;9;25;6;1.0;6.123233995736766e-17;12.7;82.0;8.6;100.0;1;1;7.0;20.0;1.0;0.1
2004092512;3;2004;9;25;12;1.2246467991473532e-16;-1.0;8.6;100.0;16.4;68.0;1;2;7.0;20.0;2.0;0.1
2004092518;3;2004;9;25;18;-1.0;-1.8369701987210297e-16;16.4;68.0;11.4;83.0;1;2;8.0;20.0;2.0;0.1
2004092606;3;2004;9;26;6;1.0;6.123233995736766e-17;11.4;83.0;9.4;93.0;2;6;6.0;20.0;1.0;0.1
2004092612;3;2004;9;26;12;1.2246467991473532e-16;-1.0;9.4;93.0;13.3;87.0;2;4;8.0;20.0;1.0;0.1
2004092618;3;2004;9;26;18;-1.0;-1.8369701987210297e-16;13.3;87.0;11.9;84.0;1;2;8.0;20.0;1.0;0.1
2004092706;3;2004;9;27;6;1.0;6.123233995736766e-17;11.9;84.0;11.8;93.0;2;6;8.0;20.0;1.0;1.1
2004092712;3;2004;9;27;12;1.2246467991473532e-16;-1.0;11.8;93.0;15.7;78.0;1;3;8.0;20.0;2.0;1.1
2004092718;3;2004;9;27;18;-1.0;-1.8369701987210297e-16;15.7;78.0;11.8;77.0;1;2;8.0;20.0;2.0;1.1
2004092806;3;2004;9;28;6;1.0;6.123233995736766e-17;11.8;77.0;10.2;87.0;2;4;8.0;20.0;1.0;3.1
2004092812;3;2004;9;28;12;1.2246467991473532e-16;-1.0;10.2;87.0;14.1;79.0;2;6;8.0;20.0;2.0;3.1
2004092818;3;2004;9;28;18;-1.0;-1.8369701987210297e-16;14.1;79.0;13.5;96.0;2;6;7.0;20.0;2.0;3.1
2004092906;3;2004;9;29;6;1.0;6.123233995736766e-17;13.5;96.0;13.6;96.0;4;8;6.0;20.0;1.0;7.6
2004092912;3;2004;9;29;12;1.2246467991473532e-16;-1.0;13.6;96.0;14.2;92.0;4;8;6.0;20.0;1.0;7.6
2004092918;3;2004;9;29;18;-1.0;-1.8369701987210297e-16;14.2;92.0;11.5;93.0;3;7;6.0;28.0;2.0;7.6
2004093006;3;2004;9;30;6;1.0;6.123233995736766e-17;11.5;93.0;11.3;87.0;2;6;8.0;32.0;2.0;0.0
2004093012;3;2004;9;30;12;1.2246467991473532e-16;-1.0;11.3;87.0;12.3;78.0;3;7;8.0;32.0;3.0;0.0
2004093018;3;2004;9;30;18;-1.0;-1.8369701987210297e-16;12.3;78.0;11.6;92.0;3;7;8.0;32.0;3.0;0.0
2004100106;3;2004;10;1;6;1.0;6.123233995736766e-17;11.6;92.0;11.9;83.0;2;6;8.0;32.0;1.0;0.0
2004100112;3;2004;10;1;12;1.2246467991473532e-16;-1.0;11.9;83.0;13.4;83.0;2;6;8.0;32.0;1.0;0.0
2004100118;3;2004;10;1;18;-1.0;-1.8369701987210297e-16;13.4;83.0;12.6;80.0;2;5;8.0;4.0;1.0;0.0
2004100206;3;2004;10;2;6;1.0;6.123233995736766e-17;12.6;80.0;9.1;95.0;2;4;7.0;4.0;1.0;0.2
2004100212;3;2004;10;2;12;1.2246467991473532e-16;-1.0;9.1;95.0;14.1;79.0;2;6;7.0;4.0;3.0;0.2
2004100218;3;2004;10;2;18;-1.0;-1.8369701987210297e-16;14.1;79.0;12.7;89.0;2;6;8.0;4.0;1.0;0.2
2004100306;3;2004;10;3;6;1.0;6.123233995736766e-17;12.7;89.0;7.3;95.0;1;1;6.0;20.0;1.0;0.0
2004100312;3;2004;10;3;12;1.2246467991473532e-16;-1.0;7.3;95.0;16.8;67.0;1;2;8.0;20.0;1.0;0.0
2004100318;3;2004;10;3;18;-1.0;-1.8369701987210297e-16;16.8;67.0;9.3;93.0;1;2;8.0;20.0;1.0;0.0
2004100406;3;2004;10;4;6;1.0;6.123233995736766e-17;9.3;93.0;10.0;95.0;1;3;8.0;12.0;1.0;0.2
2004100412;3;2004;10;4;12;1.2246467991473532e-16;-1.0;10.0;95.0;16.6;65.0;2;5;8.0;12.0;4.0;0.2
2004100418;3;2004;10;4;18;-1.0;-1.8369701987210297e-16;16.6;65.0;15.9;75.0;2;5;8.0;20.0;3.0;0.2
2004100506;3;2004;10;5;6;1.0;6.123233995736766e-17;15.9;75.0;11.3;95.0;2;4;7.0;12.0;1.0;2.6
2004100512;3;2004;10;5;12;1.2246467991473532e-16;-1.0;11.3;95.0;20.3;68.0;2;4;8.0;16.0;1.0;2.6
2004100518;3;2004;10;5;18;-1.0;-1.8369701987210297e-16;20.3;68.0;16.8;81.0;2;4;8.0;16.0;1.0;2.6
2004100606;3;2004;10;6;6;1.0;6.123233995736766e-17;16.8;81.0;14.4;90.0;2;6;8.0;20.0;1.0;2.2
2004100612;3;2004;10;6;12;1.2246467991473532e-16;-1.0;14.4;90.0;15.3;79.0;2;6;8.0;20.0;3.0;2.2
2004100618;3;2004;10;6;18;-1.0;-1.8369701987210297e-16;15.3;79.0;12.8;86.0;1;3;8.0;16.0;1.0;2.2
2004100706;3;2004;10;7;6;1.0;6.123233995736766e-17;12.8;86.0;9.9;90.0;1;1;8.0;12.0;2.0;0.0
