STATIONS_ID;MESS_DATUM;QN_4;VK_TER;eor
       3955;1950012421;    5;   7;eor
       3955;1950012507;    5;   6;eor
       3955;1950012514;    5;   6;eor
       3955;1950012521;    5;   6;eor
       3955;1950012607;    5;   6;eor
       3955;1950012614;    5;   5;eor
       3955;1950012621;    5;   5;eor
       3955;1950012707;    5;   5;eor
       3955;1950012714;    5;   6;eor
       3955;1950012721;    5;   6;eor
       3955;1950012807;    5;   6;eor
       3955;1950012814;    5;   6;eor
       3955;1950012821;    5;   7;eor
       3955;1950012907;    5;   7;eor
       3955;1950012914;    5;   6;eor
       3955;1950012921;    5;   6;eor
       3955;1950013007;    5;   7;eor
       3955;1950013014;    5;   6;eor
       3955;1950013021;    5;   6;eor
       3955;1950013107;    5;   5;eor
       3955;1950013114;    5;   6;eor
       3955;1950013121;    5;   7;eor
       3955;1950020107;    5;   5;eor
       3955;1950020114;    5;   4;eor
       3955;1950020121;    5;   5;eor
       3955;1950020207;    5;   4;eor
       3955;1950020214;    5;   4;eor
       3955;1950020221;    5;   5;eor
       3955;1950020307;    5;   6;eor
       3955;1950020314;    5;   6;eor
       3955;1950020321;    5;   6;eor
       3955;1950020407;    5;   4;eor
       3955;1950020414;    5;   3;eor
       3955;1950020421;    5;   2;eor
       3955;1950020507;    5;   4;eor
       3955;1950020514;    5;   6;eor
       3955;1950020521;    5;   6;eor
       3955;1950020607;    5;   5;eor
       3955;1950020614;    5;   7;eor
       3955;1950020621;    5;   7;eor
       3955;1950020707;    5;   6;eor
       3955;1950020714;    5;   7;eor
       3955;1950020721;    5;   6;eor
       3955;1950020807;    5;   5;eor
       3955;1950020814;    5;   5;eor
       3955;1950020821;    5;   6;eor
       3955;1950020907;    5;   5;eor
       3955;1950020914;    5;   6;eor
       3955;1950020921;    5;   6;eor
       3955;1950021007;    5;   5;eor
       3955;1950021014;    5;   6;eor
       3955;1950021021;    5;   5;eor
       3955;1950021107;    5;   6;eor
       3955;1950021114;    5;   7;eor
       3955;1950021121;    5;   6;eor
       3955;1950021207;    5;   6;eor
       3955;1950021214;    5;   6;eor
       3955;1950021221;    5;   6;eor
       3955;1950021307;    5;   6;eor
       3955;1950021314;    5;   7;eor
       3955;1950021321;    5;   6;eor
       3955;1950021407;    5;   6;eor
       3955;1950021414;    5;   7;eor
       3955;1950021421;    5;   6;eor
       3955;1950021507;    5;   6;eor
       3955;1950021514;    5;   6;eor
       3955;1950021521;    5;   5;eor
       3955;1950021607;    5;   5;eor
       3955;1950021614;    5;   6;eor
       3955;1950021621;    5;   6;eor
       3955;1950021707;    5;   6;eor
       3955;1950021714;    5;   7;eor
       3955;1950021721;    5;   7;eor
       3955;1950021807;    5;   5;eor
       3955;1950021814;    5;   6;eor
       3955;1950021821;    5;   6;eor
       3955;1950021907;    5;   2;eor
       3955;1950021914;    5;   6;eor
       3955;1950021921;    5;   6;eor
       3955;1950022007;    5;   2;eor
       3955;1950022014;    5;   5;eor
       3955;1950022021;    5;   2;eor
       3955;1950022107;    5;   4;eor
       3955;1950022114;    5;   6;eor
       3955;1950022121;    5;   6;eor
       3955;1950022207;    5;   6;eor
       3955;1950022214;    5;   7;eor
       3955;1950022221;    5;   6;eor
       3955;1950022307;    5;   6;eor
       3955;1950022314;    5;   6;eor
       3955;1950022321;    5;   5;eor
       3955;1950022407;    5;   4;eor
       3955;1950022414;    5;   7;eor
       3955;1950022421;    5;   6;eor
       3955;1950022507;    5;   3;eor
       3955;1950022514;    5;   3;eor
       3955;1950022521;    5;   6;eor
       3955;1950022607;    5;   7;eor
       3955;1950022614;    5;   8;eor
       3955;1950022621;    5;   6;eor
       3955;1950022707;    5;   8;eor
       3955;1950022714;    5;   7;eor
       3955;1950022721;    5;   7;eor
       3955;1950022807;    5;   1;eor
       3955;1950022814;    5;   1;eor
       3955;1950022821;    5;   1;eor
       3955;1950030107;    5;   1;eor
       3955;1950030114;    5;   6;eor
       3955;1950030121;    5;   2;eor
       3955;1950030207;    5;   3;eor
       3955;1950030214;    5;   5;eor
       3955;1950030221;    5;   6;eor
       3955;1950030307;    5;   5;eor
       3955;1950030314;    5;   5;eor
       3955;1950030321;    5;   6;eor
       3955;1950030407;    5;   1;eor
       3955;1950030414;    5;   4;eor
       3955;1950030421;    5;   4;eor
       3955;1950030507;    5;   3;eor
       3955;1950030514;    5;   6;eor
       3955;1950030521;    5;   6;eor
       3955;1950030607;    5;   1;eor
       3955;1950030614;    5;   7;eor
       3955;1950030621;    5;   5;eor
       3955;1950030707;    5;   4;eor
       3955;1950030714;    5;   4;eor
       3955;1950030721;    5;   3;eor
       3955;1950030807;    5;   1;eor
       3955;1950030814;    5;   2;eor
       3955;1950030821;    5;   1;eor
       3955;1950030907;    5;   7;eor
       3955;1950030914;    5;   7;eor
       3955;1950030921;    5;   5;eor
       3955;1950031007;    5;   5;eor
       3955;1950031014;    5;   7;eor
       3955;1950031021;    5;   6;eor
       3955;1950031107;    5;   7;eor
       3955;1950031114;    5;   5;eor
       3955;1950031121;    5;   6;eor
       3955;1950031207;    5;   7;eor
       3955;1950031214;    5;   7;eor
       3955;1950031221;    5;   7;eor
       3955;1950031307;    5;   6;eor
       3955;1950031314;    5;   7;eor
       3955;1950031321;    5;   7;eor
       3955;1950031407;    5;   7;eor
       3955;1950031414;    5;   4;eor
       3955;1950031421;    5;   6;eor
       3955;1950031507;    5;   5;eor
       3955;1950031514;    5;   6;eor
       3955;1950031521;    5;   6;eor
       3955;1950031607;    5;   5;eor
       3955;1950031614;    5;   6;eor
       3955;1950031621;    5;   5;eor
       3955;1950031707;    5;   7;eor
       3955;1950031714;    5;   6;eor
       3955;1950031721;    5;   6;eor
       3955;1950031807;    5;   7;eor
       3955;1950031814;    5;   7;eor
       3955;1950031821;    5;   6;eor
       3955;1950031907;    5;   6;eor
       3955;1950031914;    5;   6;eor
       3955;1950031921;    5;   6;eor
       3955;1950032007;    5;   6;eor
       3955;1950032014;    5;   8;eor
       3955;1950032021;    5;   6;eor
       3955;1950032107;    5;   6;eor
       3955;1950032114;    5;   7;eor
       3955;1950032121;    5;   6;eor
       3955;1950032207;    5;   2;eor
       3955;1950032214;    5;   5;eor
       3955;1950032221;    5;   5;eor
       3955;1950032307;    5;   1;eor
       3955;1950032314;    5;   5;eor
       3955;1950032321;    5;   6;eor
       3955;1950032407;    5;   4;eor
       3955;1950032414;    5;   4;eor
       3955;1950032421;    5;   5;eor
       3955;1950032507;    5;   6;eor
       3955;1950032514;    5;   4;eor
       3955;1950032521;    5;   1;eor
       3955;1950032607;    5;   3;eor
       3955;1950032614;    5;   6;eor
       3955;1950032621;    5;   6;eor
       3955;1950032707;    5;   5;eor
       3955;1950032714;    5;   6;eor
       3955;1950032721;    5;   7;eor
       3955;1950032807;    5;   5;eor
       3955;1950032814;    5;   8;eor
       3955;1950032821;    5;   8;eor
       3955;1950032907;    5;   7;eor
       3955;1950032914;    5;   7;eor
       3955;1950032921;    5;   7;eor
       3955;1950033007;    5;   7;eor
       3955;1950033014;    5;   8;eor
       3955;1950033021;    5;   8;eor
       3955;1950033107;    5;   2;eor
       3955;1950033114;    5;   8;eor
       3955;1950033121;    5;   5;eor
       3955;1950040107;    5;   5;eor
       3955;1950040114;    5;   6;eor
       3955;1950040121;    5;   7;eor
       3955;1950040207;    5;   4;eor
       3955;1950040214;    5;   6;eor
       3955;1950040221;    5;   8;eor
       3955;1950040307;    5;   6;eor
       3955;1950040314;    5;   7;eor
       3955;1950040321;    5;   8;eor
       3955;1950040407;    5;   5;eor
       3955;1950040414;    5;   8;eor
       3955;1950040421;    5;   8;eor
       3955;1950040507;    5;   6;eor
       3955;1950040514;    5;   8;eor
       3955;1950040521;    5;   8;eor
       3955;1950040607;    5;   6;eor
       3955;1950040614;    5;   6;eor
       3955;1950040621;    5;   7;eor
       3955;1950040707;    5;   0;eor
       3955;1950040714;    5;   6;eor
       3955;1950040721;    5;   7;eor
       3955;1950040807;    5;   6;eor
       3955;1950040814;    5;   7;eor
       3955;1950040821;    5;   7;eor
       3955;1950040907;    5;   6;eor
       3955;1950040914;    5;   7;eor
       3955;1950040921;    5;   5;eor
       3955;1950041007;    5;   6;eor
       3955;1950041014;    5;   7;eor
       3955;1950041021;    5;   5;eor
       3955;1950041107;    5;   6;eor
       3955;1950041114;    5;   7;eor
       3955;1950041121;    5;   7;eor
       3955;1950041207;    5;   7;eor
       3955;1950041214;    5;   6;eor
       3955;1950041221;    5;   6;eor
       3955;1950041307;    5;   5;eor
       3955;1950041314;    5;   7;eor
       3955;1950041321;    5;   6;eor
       3955;1950041407;    5;   6;eor
       3955;1950041414;    5;   8;eor
       3955;1950041421;    5;   6;eor
       3955;1950041507;    5;   6;eor
       3955;1950041514;    5;   7;eor
       3955;1950041521;    5;   7;eor
       3955;1950041607;    5;   6;eor
       3955;1950041614;    5;   4;eor
       3955;1950041621;    5;   5;eor
       3955;1950041707;    5;   6;eor
       3955;1950041714;    5;   7;eor
       3955;1950041721;    5;   6;eor
       3955;1950041807;    5;   6;eor
       3955;1950041814;    5;   6;eor
       3955;1950041821;    5;   6;eor
       3955;1950041907;    5;   6;eor
       3955;1950041914;    5;   7;eor
       3955;1950041921;    5;   6;eor
       3955;1950042007;    5;   6;eor
       3955;1950042014;    5;   6;eor
       3955;1950042021;    5;   6;eor
       3955;1950042107;    5;   6;eor
       3955;1950042114;    5;   7;eor
       3955;1950042121;    5;   5;eor
       3955;1950042207;    5;   6;eor
       3955;1950042214;    5;   6;eor
       3955;1950042221;    5;   6;eor
       3955;1950042307;    5;   7;eor
       3955;1950042314;    5;   7;eor
       3955;1950042321;    5;   7;eor
       3955;1950042407;    5;   7;eor
       3955;1950042414;    5;   6;eor
       3955;1950042421;    5;   5;eor
       3955;1950042507;    5;   7;eor
       3955;1950042514;    5;   6;eor
       3955;1950042521;    5;   7;eor
       3955;1950042607;    5;   7;eor
       3955;1950042614;    5;   7;eor
       3955;1950042621;    5;   7;eor
       3955;1950042707;    5;   6;eor
       3955;1950042714;    5;   6;eor
       3955;1950042721;    5;   6;eor
       3955;1950042807;    5;   7;eor
       3955;1950042814;    5;   7;eor
       3955;1950042821;    5;   7;eor
       3955;1950042907;    5;   7;eor
       3955;1950042914;    5;   7;eor
       3955;1950042921;    5;   7;eor
       3955;1950043007;    5;   6;eor
       3955;1950043014;    5;   6;eor
       3955;1950043021;    5;   5;eor
       3955;1950050107;    5;   5;eor
       3955;1950050114;    5;   7;eor
       3955;1950050121;    5;   6;eor
       3955;1950050207;    5;   6;eor
       3955;1950050214;    5;   5;eor
       3955;1950050221;    5;   6;eor
       3955;1950050307;    5;   6;eor
       3955;1950050314;    5;   6;eor
       3955;1950050321;    5;   6;eor
       3955;1950050407;    5;   5;eor
       3955;1950050414;    5;   6;eor
       3955;1950050421;    5;   6;eor
       3955;1950050507;    5;   6;eor
       3955;1950050514;    5;   7;eor
       3955;1950050521;    5;   5;eor
       3955;1950050607;    5;   5;eor
       3955;1950050614;    5;   6;eor
       3955;1950050621;    5;   6;eor
       3955;1950050707;    5;   6;eor
       3955;1950050714;    5;   7;eor
       3955;1950050721;    5;   7;eor
       3955;1950050807;    5;   6;eor
       3955;1950050814;    5;   6;eor
       3955;1950050821;    5;   7;eor
       3955;1950050907;    5;   7;eor
       3955;1950050914;    5;   7;eor
       3955;1950050921;    5;   8;eor
       3955;1950051007;    5;   7;eor
       3955;1950051014;    5;   7;eor
       3955;1950051021;    5;   7;eor
       3955;1950051107;    5;   6;eor
       3955;1950051114;    5;   8;eor
       3955;1950051121;    5;   7;eor
       3955;1950051207;    5;   7;eor
       3955;1950051214;    5;   8;eor
       3955;1950051221;    5;   7;eor
       3955;1950051307;    5;   7;eor
       3955;1950051314;    5;   7;eor
       3955;1950051321;    5;   6;eor
       3955;1950051407;    5;   6;eor
       3955;1950051414;    5;   7;eor
       3955;1950051421;    5;   6;eor
       3955;1950051507;    5;   7;eor
       3955;1950051514;    5;   7;eor
       3955;1950051521;    5;   7;eor
       3955;1950051607;    5;   7;eor
       3955;1950051614;    5;   6;eor
       3955;1950051621;    5;   6;eor
       3955;1950051707;    5;   7;eor
       3955;1950051714;    5;   7;eor
       3955;1950051721;    5;   7;eor
       3955;1950051807;    5;   7;eor
       3955;1950051814;    5;   6;eor
       3955;1950051821;    5;   5;eor
       3955;1950051907;    5;   6;eor
       3955;1950051914;    5;   7;eor
       3955;1950051921;    5;   4;eor
       3955;1950052007;    5;   4;eor
       3955;1950052014;    5;   4;eor
       3955;1950052021;    5;   4;eor
       3955;1950052107;    5;   4;eor
       3955;1950052114;    5;   6;eor
       3955;1950052121;    5;   6;eor
       3955;1950052207;    5;   7;eor
       3955;1950052214;    5;   6;eor
       3955;1950052221;    5;   5;eor
       3955;1950052307;    5;   5;eor
       3955;1950052314;    5;   6;eor
       3955;1950052321;    5;   6;eor
       3955;1950052407;    5;   7;eor
       3955;1950052414;    5;   6;eor
       3955;1950052421;    5;   5;eor
       3955;1950052507;    5;   6;eor
       3955;1950052514;    5;   6;eor
       3955;1950052521;    5;   6;eor
       3955;1950052607;    5;   6;eor
       3955;1950052614;    5;   6;eor
       3955;1950052621;    5;   7;eor
       3955;1950052707;    5;   6;eor
       3955;1950052714;    5;   6;eor
       3955;1950052721;    5;   7;eor
       3955;1950052807;    5;   7;eor
       3955;1950052814;    5;   7;eor
       3955;1950052821;    5;   7;eor
       3955;1950052907;    5;   7;eor
       3955;1950052914;    5;   8;eor
       3955;1950052921;    5;   7;eor
       3955;1950053007;    5;   7;eor
       3955;1950053014;    5;   7;eor
       3955;1950053021;    5;   8;eor
       3955;1950053107;    5;   7;eor
       3955;1950053114;    5;   7;eor
       3955;1950053121;    5;   8;eor
       3955;1950060107;    5;   7;eor
       3955;1950060114;    5;   8;eor
       3955;1950060121;    5;   8;eor
       3955;1950060207;    5;   7;eor
       3955;1950060214;    5;   8;eor
       3955;1950060221;    5;   8;eor
       3955;1950060307;    5;   7;eor
       3955;1950060314;    5;   8;eor
       3955;1950060321;    5;   8;eor
       3955;1950060407;    5;   7;eor
       3955;1950060414;    5;   7;eor
       3955;1950060421;    5;   8;eor
       3955;1950060507;    5;   7;eor
       3955;1950060514;    5;   6;eor
       3955;1950060521;    5;   6;eor
       3955;1950060607;    5;   6;eor
       3955;1950060614;    5;   7;eor
       3955;1950060621;    5;   8;eor
       3955;1950060707;    5;   7;eor
       3955;1950060714;    5;   7;eor
       3955;1950060721;    5;   7;eor
       3955;1950060807;    5;   6;eor
       3955;1950060814;    5;   7;eor
       3955;1950060821;    5;   5;eor
       3955;1950060907;    5;   6;eor
       3955;1950060914;    5;   7;eor
       3955;1950060921;    5;   7;eor
       3955;1950061007;    5;   7;eor
       3955;1950061014;    5;   6;eor
       3955;1950061021;    5;   7;eor
       3955;1950061107;    5;   7;eor
       3955;1950061114;    5;   8;eor
       3955;1950061121;    5;   7;eor
       3955;1950061207;    5;   8;eor
       3955;1950061214;    5;   8;eor
       3955;1950061221;    5;   7;eor
       3955;1950061307;    5;   4;eor
       3955;1950061314;    5;   7;eor
       3955;1950061321;    5;   7;eor
       3955;1950061407;    5;   6;eor
       3955;1950061414;    5;   7;eor
       3955;1950061421;    5;   4;eor
       3955;1950061507;    5;   7;eor
       3955;1950061514;    5;   6;eor
       3955;1950061521;    5;   6;eor
       3955;1950061607;    5;   6;eor
       3955;1950061614;    5;   8;eor
       3955;1950061621;    5;   6;eor
       3955;1950061707;    5;   6;eor
       3955;1950061714;    5;   7;eor
       3955;1950061721;    5;   6;eor
       3955;1950061807;    5;   7;eor
       3955;1950061814;    5;   7;eor
       3955;1950061821;    5;   6;eor
       3955;1950061907;    5;   6;eor
       3955;1950061914;    5;   7;eor
       3955;1950061921;    5;   7;eor
       3955;1950062007;    5;   6;eor
       3955;1950062014;    5;   7;eor
       3955;1950062021;    5;   7;eor
       3955;1950062107;    5;   6;eor
       3955;1950062114;    5;   7;eor
       3955;1950062121;    5;   7;eor
       3955;1950062207;    5;   8;eor
       3955;1950062214;    5;   7;eor
       3955;1950062221;    5;   6;eor
       3955;1950062307;    5;   6;eor
       3955;1950062314;    5;   7;eor
       3955;1950062321;    5;   7;eor
       3955;1950062407;    5;   6;eor
       3955;1950062414;    5;   4;eor
       3955;1950062421;    5;   6;eor
       3955;1950062507;    5;   6;eor
       3955;1950062514;    5;   5;eor
       3955;1950062521;    5;   6;eor
       3955;1950062607;    5;   7;eor
       3955;1950062614;    5;   8;eor
       3955;1950062621;    5;   7;eor
       3955;1950062707;    5;   5;eor
       3955;1950062714;    5;   7;eor
       3955;1950062721;    5;   6;eor
       3955;1950062807;    5;   5;eor
       3955;1950062814;    5;   5;eor
       3955;1950062821;    5;   6;eor
       3955;1950062907;    5;   6;eor
       3955;1950062914;    5;   6;eor
       3955;1950062921;    5;   6;eor
       3955;1950063007;    5;   6;eor
       3955;1950063014;    5;   5;eor
       3955;1950063021;    5;   7;eor
       3955;1950070107;    5;   6;eor
       3955;1950070114;    5;   7;eor
       3955;1950070121;    5;   7;eor
       3955;1950070207;    5;   7;eor
       3955;1950070214;    5;   7;eor
       3955;1950070221;    5;   7;eor
       3955;1950070307;    5;   7;eor
       3955;1950070314;    5;   7;eor
       3955;1950070321;    5;   7;eor
       3955;1950070407;    5;   7;eor
       3955;1950070414;    5;   7;eor
       3955;1950070421;    5;   7;eor
       3955;1950070507;    5;   7;eor
       3955;1950070514;    5;   5;eor
       3955;1950070521;    5;   5;eor
       3955;1950070607;    5;   3;eor
       3955;1950070614;    5;   6;eor
       3955;1950070621;    5;   6;eor
       3955;1950070707;    5;   7;eor
       3955;1950070714;    5;   7;eor
       3955;1950070721;    5;   7;eor
       3955;1950070807;    5;   7;eor
       3955;1950070814;    5;   8;eor
       3955;1950070821;    5;   6;eor
       3955;1950070907;    5;   6;eor
       3955;1950070914;    5;   6;eor
       3955;1950070921;    5;   6;eor
       3955;1950071007;    5;   5;eor
       3955;1950071014;    5;   6;eor
       3955;1950071021;    5;   6;eor
       3955;1950071107;    5;   6;eor
       3955;1950071114;    5;   6;eor
       3955;1950071121;    5;   7;eor
       3955;1950071207;    5;   6;eor
       3955;1950071214;    5;   7;eor
       3955;1950071221;    5;   6;eor
       3955;1950071307;    5;   6;eor
       3955;1950071314;    5;   7;eor
       3955;1950071321;    5;   8;eor
       3955;1950071407;    5;   6;eor
       3955;1950071414;    5;   7;eor
       3955;1950071421;    5;   6;eor
       3955;1950071507;    5;   6;eor
       3955;1950071514;    5;   7;eor
       3955;1950071521;    5;   8;eor
       3955;1950071607;    5;   6;eor
       3955;1950071614;    5;   7;eor
       3955;1950071621;    5;   7;eor
       3955;1950071707;    5;   7;eor
       3955;1950071714;    5;   8;eor
       3955;1950071721;    5;   8;eor
       3955;1950071807;    5;   7;eor
       3955;1950071814;    5;   6;eor
       3955;1950071821;    5;   7;eor
       3955;1950071907;    5;   6;eor
       3955;1950071914;    5;   8;eor
       3955;1950071921;    5;   8;eor
       3955;1950072007;    5;   6;eor
       3955;1950072014;    5;   7;eor
       3955;1950072021;    5;   7;eor
       3955;1950072107;    5;   6;eor
       3955;1950072114;    5;   6;eor
       3955;1950072121;    5;   6;eor
       3955;1950072207;    5;   6;eor
       3955;1950072214;    5;   6;eor
       3955;1950072221;    5;   8;eor
       3955;1950072307;    5;   6;eor
       3955;1950072314;    5;   6;eor
       3955;1950072321;    5;   7;eor
       3955;1950072407;    5;   6;eor
       3955;1950072414;    5;   7;eor
       3955;1950072421;    5;   5;eor
       3955;1950072507;    5;   7;eor
       3955;1950072514;    5;   7;eor
       3955;1950072521;    5;   7;eor
       3955;1950072607;    5;   6;eor
       3955;1950072614;    5;   7;eor
       3955;1950072621;    5;   8;eor
       3955;1950072707;    5;   7;eor
       3955;1950072714;    5;   7;eor
       3955;1950072721;    5;   8;eor
       3955;1950072807;    5;   7;eor
       3955;1950072814;    5;   7;eor
       3955;1950072821;    5;   8;eor
       3955;1950072907;    5;   7;eor
       3955;1950072914;    5;   7;eor
       3955;1950072921;    5;   8;eor
       3955;1950073007;    5;   7;eor
       3955;1950073014;    5;   8;eor
       3955;1950073021;    5;   8;eor
       3955;1950073107;    5;   7;eor
       3955;1950073114;    5;   8;eor
       3955;1950073121;    5;   7;eor
       3955;1950080107;    5;   6;eor
       3955;1950080114;    5;   6;eor
       3955;1950080121;    5;   5;eor
       3955;1950080207;    5;   6;eor
       3955;1950080214;    5;   6;eor
       3955;1950080221;    5;   6;eor
       3955;1950080307;    5;   7;eor
       3955;1950080314;    5;   7;eor
       3955;1950080321;    5;   7;eor
       3955;1950080407;    5;   6;eor
       3955;1950080414;    5;   7;eor
       3955;1950080421;    5;   8;eor
       3955;1950080507;    5;   7;eor
       3955;1950080514;    5;   7;eor
       3955;1950080521;    5;   7;eor
       3955;1950080607;    5;   6;eor
       3955;1950080614;    5;   8;eor
       3955;1950080621;    5;   8;eor
       3955;1950080707;    5;   6;eor
       3955;1950080714;    5;   7;eor
       3955;1950080721;    5;   8;eor
       3955;1950080807;    5;   6;eor
       3955;1950080814;    5;   7;eor
       3955;1950080821;    5;   7;eor
       3955;1950080907;    5;   7;eor
       3955;1950080914;    5;   7;eor
       3955;1950080921;    5;   7;eor
       3955;1950081007;    5;   6;eor
       3955;1950081014;    5;   7;eor
       3955;1950081021;    5;   7;eor
       3955;1950081107;    5;   6;eor
       3955;1950081114;    5;   5;eor
       3955;1950081121;    5;   7;eor
       3955;1950081207;    5;   6;eor
       3955;1950081214;    5;   6;eor
       3955;1950081221;    5;   6;eor
       3955;1950081307;    5;   6;eor
       3955;1950081314;    5;   6;eor
       3955;1950081321;    5;   7;eor
       3955;1950081407;    5;   6;eor
       3955;1950081414;    5;   6;eor
       3955;1950081421;    5;   7;eor
       3955;1950081507;    5;   6;eor
       3955;1950081514;    5;   6;eor
       3955;1950081521;    5;   7;eor
       3955;1950081607;    5;   6;eor
       3955;1950081614;    5;   6;eor
       3955;1950081621;    5;   7;eor
       3955;1950081707;    5;   7;eor
       3955;1950081714;    5;   7;eor
       3955;1950081721;    5;   7;eor
       3955;1950081807;    5;   5;eor
       3955;1950081814;    5;   5;eor
       3955;1950081821;    5;   7;eor
       3955;1950081907;    5;   6;eor
       3955;1950081914;    5;   8;eor
       3955;1950081921;    5;   7;eor
       3955;1950082007;    5;   8;eor
       3955;1950082014;    5;   8;eor
       3955;1950082021;    5;   7;eor
       3955;1950082107;    5;   7;eor
       3955;1950082114;    5;   8;eor
       3955;1950082121;    5;   7;eor
       3955;1950082207;    5;   6;eor
       3955;1950082214;    5;   6;eor
       3955;1950082221;    5;   5;eor
       3955;1950082307;    5;   6;eor
       3955;1950082314;    5;   6;eor
       3955;1950082321;    5;   6;eor
       3955;1950082407;    5;   6;eor
       3955;1950082414;    5;   6;eor
       3955;1950082421;    5;   5;eor
       3955;1950082507;    5;   7;eor
       3955;1950082514;    5;   8;eor
       3955;1950082521;    5;   7;eor
       3955;1950082607;    5;   6;eor
       3955;1950082614;    5;   6;eor
       3955;1950082621;    5;   6;eor
       3955;1950082707;    5;   6;eor
       3955;1950082714;    5;   7;eor
       3955;1950082721;    5;   8;eor
       3955;1950082807;    5;   6;eor
       3955;1950082814;    5;   6;eor
       3955;1950082821;    5;   6;eor
       3955;1950082907;    5;   6;eor
       3955;1950082914;    5;   8;eor
       3955;1950082921;    5;   6;eor
       3955;1950083007;    5;   7;eor
       3955;1950083014;    5;   7;eor
       3955;1950083021;    5;   7;eor
       3955;1950083107;    5;   6;eor
       3955;1950083114;    5;   8;eor
       3955;1950083121;    5;   8;eor
       3955;1950090107;    5;   7;eor
       3955;1950090114;    5;   8;eor
       3955;1950090121;    5;   7;eor
       3955;1950090207;    5;   6;eor
       3955;1950090214;    5;   7;eor
       3955;1950090221;    5;   7;eor
       3955;1950090307;    5;   6;eor
       3955;1950090314;    5;   7;eor
       3955;1950090321;    5;   7;eor
       3955;1950090407;    5;   6;eor
       3955;1950090414;    5;   7;eor
       3955;1950090421;    5;   7;eor
       3955;1950090507;    5;   5;eor
       3955;1950090514;    5;   5;eor
       3955;1950090521;    5;   6;eor
       3955;1950090607;    5;   6;eor
       3955;1950090614;    5;   7;eor
       3955;1950090621;    5;   7;eor
       3955;1950090707;    5;   5;eor
       3955;1950090714;    5;   7;eor
       3955;1950090721;    5;   6;eor
       3955;1950090807;    5;   7;eor
       3955;1950090814;    5;   6;eor
       3955;1950090821;    5;   5;eor
       3955;1950090907;    5;   7;eor
       3955;1950090914;    5;   7;eor
       3955;1950090921;    5;   7;eor
       3955;1950091007;    5;   5;eor
       3955;1950091014;    5;   8;eor
       3955;1950091021;    5;   5;eor
       3955;1950091107;    5;   6;eor
       3955;1950091114;    5;   7;eor
       3955;1950091121;    5;   6;eor
       3955;1950091207;    5;   7;eor
       3955;1950091214;    5;   7;eor
       3955;1950091221;    5;   6;eor
       3955;1950091307;    5;   7;eor
       3955;1950091314;    5;   7;eor
       3955;1950091321;    5;   7;eor
       3955;1950091407;    5;   6;eor
       3955;1950091414;    5;   7;eor
       3955;1950091421;    5;   7;eor
       3955;1950091507;    5;   6;eor
       3955;1950091514;    5;   6;eor
       3955;1950091521;    5;   6;eor
