STATIONS_ID;MESS_DATUM;QN_4;VK_TER;eor
       5839;1997082914;   10;   7;eor
       5839;1997082921;   10;   8;eor
       5839;1997083007;   10;   7;eor
       5839;1997083014;   10;   8;eor
       5839;1997083021;   10;   8;eor
       5839;1997083107;   10;   7;eor
       5839;1997083114;   10;   8;eor
       5839;1997083121;   10;   8;eor
       5839;1997090107;   10;   7;eor
       5839;1997090114;   10;   7;eor
       5839;1997090121;   10;   7;eor
       5839;1997090207;   10;   6;eor
       5839;1997090214;   10;   8;eor
       5839;1997090221;   10;   8;eor
       5839;1997090307;   10;   4;eor
       5839;1997090314;   10;   8;eor
       5839;1997090321;   10;   7;eor
       5839;1997090407;   10;   5;eor
       5839;1997090414;   10;   6;eor
       5839;1997090421;   10;   7;eor
       5839;1997090507;   10;   8;eor
       5839;1997090514;   10;   8;eor
       5839;1997090521;   10;   8;eor
       5839;1997090607;   10;   7;eor
       5839;1997090614;   10;   8;eor
       5839;1997090621;   10;   8;eor
       5839;1997090707;   10;   6;eor
       5839;1997090714;   10;   8;eor
       5839;1997090721;   10;   7;eor
       5839;1997090807;   10;   7;eor
       5839;1997090814;   10;   6;eor
       5839;1997090821;   10;   7;eor
       5839;1997090907;   10;   8;eor
       5839;1997090914;   10;   7;eor
       5839;1997090921;   10;   7;eor
       5839;1997091007;   10;   8;eor
       5839;1997091014;   10;   8;eor
       5839;1997091021;   10;   8;eor
       5839;1997091107;   10;   8;eor
       5839;1997091114;   10;   8;eor
       5839;1997091121;   10;   8;eor
       5839;1997091207;   10;   6;eor
       5839;1997091214;   10;   8;eor
       5839;1997091221;   10;   8;eor
       5839;1997091307;   10;   8;eor
       5839;1997091314;   10;   8;eor
       5839;1997091321;   10;   8;eor
       5839;1997091407;   10;   8;eor
       5839;1997091414;   10;   8;eor
       5839;1997091421;   10;   8;eor
       5839;1997091507;   10;   7;eor
       5839;1997091514;   10;   8;eor
       5839;1997091521;   10;   8;eor
       5839;1997091607;   10;   7;eor
       5839;1997091614;   10;   8;eor
       5839;1997091621;   10;   8;eor
       5839;1997091707;   10;   7;eor
       5839;1997091714;   10;   8;eor
       5839;1997091721;   10;   8;eor
       5839;1997091807;   10;   5;eor
       5839;1997091814;   10;   8;eor
       5839;1997091821;   10;   8;eor
       5839;1997091907;   10;   8;eor
       5839;1997091914;   10;   8;eor
       5839;1997091921;   10;   8;eor
       5839;1997092007;   10;   8;eor
       5839;1997092014;   10;   8;eor
       5839;1997092021;   10;   8;eor
       5839;1997092107;   10;   6;eor
       5839;1997092114;   10;   8;eor
       5839;1997092121;   10;   8;eor
       5839;1997092207;   10;   8;eor
       5839;1997092214;   10;   8;eor
       5839;1997092221;   10;   8;eor
       5839;1997092307;   10;   8;eor
       5839;1997092314;   10;   8;eor
       5839;1997092321;   10;   8;eor
       5839;1997092407;   10;   8;eor
       5839;1997092414;   10;   8;eor
       5839;1997092421;   10;   6;eor
       5839;1997092507;   10;   5;eor
       5839;1997092514;   10;   8;eor
       5839;1997092521;   10;   8;eor
       5839;1997092607;   10;   3;eor
       5839;1997092614;   10;   8;eor
       5839;1997092621;   10;   7;eor
       5839;1997092707;   10;   7;eor
       5839;1997092714;   10;   6;eor
       5839;1997092721;   10;   2;eor
       5839;1997092807;   10;   2;eor
       5839;1997092814;   10;   7;eor
       5839;1997092821;   10;   6;eor
       5839;1997092907;   10;   2;eor
       5839;1997092914;   10;   6;eor
       5839;1997092921;   10;   5;eor
       5839;1997093007;   10;   7;eor
       5839;1997093014;   10;   8;eor
       5839;1997093021;   10;   8;eor
       5839;1997100107;   10;   7;eor
       5839;1997100114;   10;   6;eor
       5839;1997100121;   10;   8;eor
       5839;1997100207;   10;   7;eor
       5839;1997100214;   10;   7;eor
       5839;1997100221;   10;   8;eor
       5839;1997100307;   10;   8;eor
       5839;1997100314;   10;   5;eor
       5839;1997100321;   10;   7;eor
       5839;1997100407;   10;   6;eor
       5839;1997100414;   10;   7;eor
       5839;1997100421;   10;   7;eor
       5839;1997100507;   10;   6;eor
       5839;1997100514;   10;   6;eor
       5839;1997100521;   10;   6;eor
       5839;1997100607;   10;   5;eor
       5839;1997100614;   10;   6;eor
       5839;1997100621;   10;   6;eor
       5839;1997100707;   10;   5;eor
       5839;1997100714;   10;   7;eor
       5839;1997100721;   10;   8;eor
       5839;1997100807;   10;   8;eor
       5839;1997100814;   10;   6;eor
       5839;1997100821;   10;   6;eor
       5839;1997100907;   10;   6;eor
       5839;1997100914;   10;   7;eor
       5839;1997100921;   10;   8;eor
       5839;1997101007;   10;   7;eor
       5839;1997101014;   10;   7;eor
       5839;1997101021;   10;   8;eor
       5839;1997101107;   10;   7;eor
       5839;1997101114;   10;   8;eor
       5839;1997101121;   10;   8;eor
       5839;1997101207;   10;   8;eor
       5839;1997101214;   10;   8;eor
       5839;1997101221;   10;   8;eor
       5839;1997101307;   10;   6;eor
       5839;1997101314;   10;   7;eor
       5839;1997101321;   10;   7;eor
       5839;1997101407;   10;   8;eor
       5839;1997101414;   10;   8;eor
       5839;1997101421;   10;   8;eor
       5839;1997101507;   10;   7;eor
       5839;1997101514;   10;   8;eor
       5839;1997101521;   10;   8;eor
       5839;1997101607;   10;   8;eor
       5839;1997101614;   10;   8;eor
       5839;1997101621;   10;   8;eor
       5839;1997101707;   10;   5;eor
       5839;1997101714;   10;   5;eor
       5839;1997101721;   10;   6;eor
       5839;1997101807;   10;   6;eor
       5839;1997101814;   10;   7;eor
       5839;1997101821;   10;   4;eor
       5839;1997101907;   10;   2;eor
       5839;1997101914;   10;   5;eor
       5839;1997101921;   10;   3;eor
       5839;1997102007;   10;   8;eor
       5839;1997102014;   10;   8;eor
       5839;1997102021;   10;   8;eor
       5839;1997102107;   10;   8;eor
       5839;1997102114;   10;   8;eor
       5839;1997102121;   10;   8;eor
       5839;1997102207;   10;   8;eor
       5839;1997102214;   10;   8;eor
       5839;1997102221;   10;   8;eor
       5839;1997102307;   10;   8;eor
       5839;1997102314;   10;   8;eor
       5839;1997102321;   10;   8;eor
       5839;1997102407;   10;   8;eor
       5839;1997102414;   10;   8;eor
       5839;1997102421;   10;   8;eor
       5839;1997102507;   10;   8;eor
       5839;1997102514;   10;   8;eor
       5839;1997102521;   10;   8;eor
       5839;1997102607;   10;   8;eor
       5839;1997102614;   10;   8;eor
       5839;1997102621;   10;   8;eor
       5839;1997102707;   10;   8;eor
       5839;1997102714;   10;   9;eor
       5839;1997102721;   10;   8;eor
       5839;1997102807;   10;   3;eor
       5839;1997102814;   10;   8;eor
       5839;1997102821;   10;   8;eor
       5839;1997102907;   10;   8;eor
       5839;1997102914;   10;   8;eor
       5839;1997102921;   10;   8;eor
       5839;1997103007;   10;   7;eor
       5839;1997103014;   10;   8;eor
       5839;1997103021;   10;   8;eor
       5839;1997103107;   10;   5;eor
       5839;1997103114;   10;   7;eor
       5839;1997103121;   10;   2;eor
       5839;1997110107;   10;   2;eor
       5839;1997110114;   10;   5;eor
       5839;1997110121;   10;   2;eor
       5839;1997110207;   10;   5;eor
       5839;1997110214;   10;   4;eor
       5839;1997110221;   10;   4;eor
       5839;1997110307;   10;   7;eor
       5839;1997110314;   10;   8;eor
       5839;1997110321;   10;   8;eor
       5839;1997110407;   10;   8;eor
       5839;1997110414;   10;   8;eor
       5839;1997110421;   10;   8;eor
       5839;1997110507;   10;   6;eor
       5839;1997110514;   10;   5;eor
       5839;1997110521;   10;   5;eor
       5839;1997110607;   10;   4;eor
       5839;1997110614;   10;   6;eor
       5839;1997110621;   10;   4;eor
       5839;1997110707;   10;   6;eor
       5839;1997110714;   10;   5;eor
       5839;1997110721;   10;   7;eor
       5839;1997110807;   10;   8;eor
       5839;1997110814;   10;   8;eor
       5839;1997110821;   10;   8;eor
       5839;1997110907;   10;   7;eor
       5839;1997110914;   10;   8;eor
       5839;1997110921;   10;   8;eor
       5839;1997111007;   10;   7;eor
       5839;1997111014;   10;   8;eor
       5839;1997111021;   10;   8;eor
       5839;1997111107;   10;   8;eor
       5839;1997111114;   10;   8;eor
       5839;1997111121;   10;   7;eor
       5839;1997111207;   10;   3;eor
       5839;1997111214;   10;   6;eor
       5839;1997111221;   10;   7;eor
       5839;1997111307;   10;   1;eor
       5839;1997111314;   10;   4;eor
       5839;1997111321;   10;   5;eor
       5839;1997111407;   10;   6;eor
       5839;1997111414;   10;   6;eor
       5839;1997111421;   10;   6;eor
       5839;1997111507;   10;   5;eor
       5839;1997111514;   10;   5;eor
       5839;1997111521;   10;   3;eor
       5839;1997111607;   10;   4;eor
       5839;1997111614;   10;   6;eor
       5839;1997111621;   10;   7;eor
       5839;1997111707;   10;   6;eor
       5839;1997111714;   10;   6;eor
       5839;1997111721;   10;   7;eor
       5839;1997111807;   10;   7;eor
       5839;1997111814;   10;   7;eor
       5839;1997111821;   10;   7;eor
       5839;1997111907;   10;   7;eor
       5839;1997111914;   10;   8;eor
       5839;1997111921;   10;   7;eor
       5839;1997112007;   10;   7;eor
       5839;1997112014;   10;   7;eor
       5839;1997112021;   10;   7;eor
       5839;1997112107;   10;   6;eor
       5839;1997112114;   10;   6;eor
       5839;1997112121;   10;   6;eor
       5839;1997112207;   10;   5;eor
       5839;1997112214;   10;   5;eor
       5839;1997112221;   10;   5;eor
       5839;1997112307;   10;   2;eor
       5839;1997112314;   10;   4;eor
       5839;1997112321;   10;   5;eor
       5839;1997112407;   10;   5;eor
       5839;1997112414;   10;   5;eor
       5839;1997112421;   10;   6;eor
       5839;1997112507;   10;   6;eor
       5839;1997112514;   10;   6;eor
       5839;1997112521;   10;   6;eor
       5839;1997112607;   10;   5;eor
       5839;1997112614;   10;   5;eor
       5839;1997112621;   10;   6;eor
       5839;1997112707;   10;   7;eor
       5839;1997112714;   10;   6;eor
       5839;1997112721;   10;   6;eor
       5839;1997112807;   10;   6;eor
       5839;1997112814;   10;   5;eor
       5839;1997112821;   10;   5;eor
       5839;1997112907;   10;   6;eor
       5839;1997112914;   10;   6;eor
       5839;1997112921;   10;   6;eor
       5839;1997113007;   10;   6;eor
       5839;1997113014;   10;   6;eor
       5839;1997113021;   10;   6;eor
       5839;1997120107;   10;   8;eor
       5839;1997120114;   10;   8;eor
       5839;1997120121;   10;   8;eor
       5839;1997120207;   10;   5;eor
       5839;1997120214;   10;   6;eor
       5839;1997120221;   10;   6;eor
       5839;1997120307;   10;   8;eor
       5839;1997120314;   10;   7;eor
       5839;1997120321;   10;   7;eor
       5839;1997120407;   10;   7;eor
       5839;1997120414;   10;   8;eor
       5839;1997120421;   10;   8;eor
       5839;1997120507;   10;   6;eor
       5839;1997120514;   10;   6;eor
       5839;1997120521;   10;   7;eor
       5839;1997120607;   10;   6;eor
       5839;1997120614;   10;   5;eor
       5839;1997120621;   10;   6;eor
       5839;1997120707;   10;   5;eor
       5839;1997120714;   10;   5;eor
       5839;1997120721;   10;   6;eor
       5839;1997120807;   10;   8;eor
       5839;1997120814;   10;   7;eor
       5839;1997120821;   10;   7;eor
       5839;1997120907;   10;   7;eor
       5839;1997120914;   10;   6;eor
       5839;1997120921;   10;   7;eor
       5839;1997121007;   10;   6;eor
       5839;1997121014;   10;   5;eor
       5839;1997121021;   10;   7;eor
       5839;1997121107;   10;   8;eor
       5839;1997121114;   10;   6;eor
       5839;1997121121;   10;   6;eor
       5839;1997121207;   10;   6;eor
       5839;1997121214;   10;   6;eor
       5839;1997121221;   10;   7;eor
       5839;1997121307;   10;   8;eor
       5839;1997121314;   10;   7;eor
       5839;1997121321;   10;   8;eor
       5839;1997121407;   10;   8;eor
       5839;1997121414;   10;   8;eor
       5839;1997121421;   10;   8;eor
       5839;1997121507;   10;   8;eor
       5839;1997121514;   10;   7;eor
       5839;1997121521;   10;   8;eor
       5839;1997121607;   10;   8;eor
       5839;1997121614;   10;   7;eor
       5839;1997121621;   10;   7;eor
       5839;1997121707;   10;   7;eor
       5839;1997121714;   10;   7;eor
       5839;1997121721;   10;   7;eor
       5839;1997121807;   10;   7;eor
       5839;1997121814;   10;   6;eor
       5839;1997121821;   10;   7;eor
       5839;1997121907;   10;   6;eor
       5839;1997121914;   10;   7;eor
       5839;1997121921;   10;   7;eor
       5839;1997122007;   10;   5;eor
       5839;1997122014;   10;   6;eor
       5839;1997122021;   10;   5;eor
       5839;1997122107;   10;   6;eor
       5839;1997122114;   10;   5;eor
       5839;1997122121;   10;   7;eor
       5839;1997122207;   10;   6;eor
       5839;1997122214;   10;   5;eor
       5839;1997122221;   10;   2;eor
       5839;1997122307;   10;   3;eor
       5839;1997122314;   10;   5;eor
       5839;1997122321;   10;   5;eor
       5839;1997122407;   10;   6;eor
       5839;1997122414;   10;   2;eor
       5839;1997122421;   10;   6;eor
       5839;1997122507;   10;   8;eor
       5839;1997122514;   10;   8;eor
       5839;1997122521;   10;   7;eor
       5839;1997122607;   10;   8;eor
       5839;1997122614;   10;   6;eor
       5839;1997122621;   10;   7;eor
       5839;1997122707;   10;   7;eor
       5839;1997122714;   10;   8;eor
       5839;1997122721;   10;   7;eor
       5839;1997122807;   10;   7;eor
       5839;1997122814;   10;   7;eor
       5839;1997122821;   10;   6;eor
       5839;1997122907;   10;   8;eor
       5839;1997122914;   10;   7;eor
       5839;1997122921;   10;   6;eor
       5839;1997123007;   10;   5;eor
       5839;1997123014;   10;   6;eor
       5839;1997123021;   10;   8;eor
       5839;1997123107;   10;   8;eor
       5839;1997123114;   10;   6;eor
       5839;1997123121;   10;   8;eor
       5839;1998010107;   10;   2;eor
       5839;1998010114;   10;   6;eor
       5839;1998010121;   10;   8;eor
       5839;1998010207;   10;   7;eor
       5839;1998010214;   10;   7;eor
       5839;1998010221;   10;   7;eor
       5839;1998010307;   10;   7;eor
       5839;1998010314;   10;   5;eor
       5839;1998010321;   10;   8;eor
       5839;1998010407;   10;   8;eor
       5839;1998010414;   10;   8;eor
       5839;1998010421;   10;   8;eor
       5839;1998010507;   10;   7;eor
       5839;1998010514;   10;   8;eor
       5839;1998010521;   10;   8;eor
       5839;1998010607;   10;   8;eor
       5839;1998010614;   10;   8;eor
       5839;1998010621;   10;   8;eor
       5839;1998010707;   10;   6;eor
       5839;1998010714;   10;   8;eor
       5839;1998010721;   10;   8;eor
       5839;1998010807;   10;   8;eor
       5839;1998010814;   10;   7;eor
       5839;1998010821;   10;   7;eor
       5839;1998010907;   10;   8;eor
       5839;1998010914;   10;   7;eor
       5839;1998010921;   10;   7;eor
       5839;1998011007;   10;   7;eor
       5839;1998011014;   10;   8;eor
       5839;1998011021;   10;   8;eor
       5839;1998011107;   10;   8;eor
       5839;1998011114;   10;   8;eor
       5839;1998011121;   10;   8;eor
       5839;1998011207;   10;   8;eor
       5839;1998011214;   10;   7;eor
       5839;1998011221;   10;   7;eor
       5839;1998011307;   10;   7;eor
       5839;1998011314;   10;   7;eor
       5839;1998011321;   10;   7;eor
       5839;1998011407;   10;   7;eor
       5839;1998011414;   10;   8;eor
       5839;1998011421;   10;   8;eor
       5839;1998011507;   10;   7;eor
       5839;1998011514;   10;   5;eor
       5839;1998011521;   10;   7;eor
       5839;1998011607;   10;   6;eor
       5839;1998011614;   10;   6;eor
       5839;1998011621;   10;   7;eor
       5839;1998011707;   10;   8;eor
       5839;1998011714;   10;   7;eor
       5839;1998011721;   10;   8;eor
       5839;1998011807;   10;   7;eor
       5839;1998011814;   10;   8;eor
       5839;1998011821;   10;   8;eor
       5839;1998011907;   10;   7;eor
       5839;1998011914;   10;   8;eor
       5839;1998011921;   10;   7;eor
       5839;1998012007;   10;   7;eor
       5839;1998012014;   10;   7;eor
       5839;1998012021;   10;   8;eor
       5839;1998012107;   10;   8;eor
       5839;1998012114;   10;   8;eor
       5839;1998012121;   10;   8;eor
       5839;1998012207;   10;   7;eor
       5839;1998012214;   10;   7;eor
       5839;1998012221;   10;   7;eor
       5839;1998012307;   10;   6;eor
       5839;1998012314;   10;   6;eor
       5839;1998012321;   10;   7;eor
       5839;1998012407;   10;   8;eor
       5839;1998012414;   10;   8;eor
       5839;1998012421;   10;   8;eor
       5839;1998012507;   10;   8;eor
       5839;1998012514;   10;   8;eor
       5839;1998012521;   10;   8;eor
       5839;1998012607;   10;   3;eor
       5839;1998012614;   10;   8;eor
       5839;1998012621;   10;   8;eor
       5839;1998012707;   10;   4;eor
       5839;1998012714;   10;   6;eor
       5839;1998012721;   10;   6;eor
       5839;1998012807;   10;   4;eor
       5839;1998012814;   10;   7;eor
       5839;1998012821;   10;   8;eor
       5839;1998012907;   10;   8;eor
       5839;1998012914;   10;   8;eor
       5839;1998012921;   10;   7;eor
       5839;1998013007;   10;   6;eor
       5839;1998013014;   10;   6;eor
       5839;1998013021;   10;   8;eor
       5839;1998013107;   10;   9;eor
       5839;1998013114;   10;   9;eor
       5839;1998013121;   10;   8;eor
       5839;1998020107;   10;   8;eor
       5839;1998020114;   10;   8;eor
       5839;1998020121;   10;   8;eor
       5839;1998020207;   10;   8;eor
       5839;1998020214;   10;   6;eor
       5839;1998020221;   10;   7;eor
       5839;1998020307;   10;   8;eor
       5839;1998020314;   10;   9;eor
       5839;1998020321;   10;   8;eor
       5839;1998020407;   10;   7;eor
       5839;1998020414;   10;   7;eor
       5839;1998020421;   10;   7;eor
       5839;1998020507;   10;   5;eor
       5839;1998020514;   10;   5;eor
       5839;1998020521;   10;   6;eor
       5839;1998020607;   10;   6;eor
       5839;1998020614;   10;   6;eor
       5839;1998020621;   10;   6;eor
       5839;1998020707;   10;   6;eor
       5839;1998020714;   10;   5;eor
       5839;1998020721;   10;   8;eor
       5839;1998020807;   10;   6;eor
       5839;1998020814;   10;   8;eor
       5839;1998020821;   10;   6;eor
       5839;1998020907;   10;   6;eor
       5839;1998020914;   10;   7;eor
       5839;1998020921;   10;   8;eor
       5839;1998021007;   10;   7;eor
       5839;1998021014;   10;   6;eor
       5839;1998021021;   10;   7;eor
       5839;1998021107;   10;   6;eor
       5839;1998021114;   10;   6;eor
       5839;1998021121;   10;   7;eor
       5839;1998021207;   10;   6;eor
       5839;1998021214;   10;   7;eor
       5839;1998021221;   10;   6;eor
       5839;1998021307;   10;   5;eor
       5839;1998021314;   10;   5;eor
       5839;1998021321;   10;   6;eor
       5839;1998021407;   10;   5;eor
       5839;1998021414;   10;   6;eor
       5839;1998021421;   10;   6;eor
       5839;1998021507;   10;   5;eor
       5839;1998021514;   10;   6;eor
       5839;1998021521;   10;   6;eor
       5839;1998021607;   10;   6;eor
       5839;1998021614;   10;   8;eor
       5839;1998021621;   10;   6;eor
       5839;1998021707;   10;   8;eor
       5839;1998021714;   10;   8;eor
       5839;1998021721;   10;   8;eor
       5839;1998021807;   10;   6;eor
       5839;1998021814;   10;   6;eor
       5839;1998021821;   10;   7;eor
       5839;1998021907;   10;   6;eor
       5839;1998021914;   10;   5;eor
       5839;1998021921;   10;   6;eor
       5839;1998022007;   10;   5;eor
       5839;1998022014;   10;   6;eor
       5839;1998022021;   10;   8;eor
       5839;1998022107;   10;   6;eor
       5839;1998022114;   10;   6;eor
       5839;1998022121;   10;   6;eor
       5839;1998022207;   10;   6;eor
       5839;1998022214;   10;   6;eor
       5839;1998022221;   10;   8;eor
       5839;1998022307;   10;   6;eor
       5839;1998022314;   10;   8;eor
       5839;1998022321;   10;   5;eor
       5839;1998022407;   10;   7;eor
       5839;1998022414;   10;   7;eor
       5839;1998022421;   10;   6;eor
       5839;1998022507;   10;   4;eor
       5839;1998022514;   10;   7;eor
       5839;1998022521;   10;   8;eor
       5839;1998022607;   10;   6;eor
       5839;1998022614;   10;   6;eor
       5839;1998022621;   10;   6;eor
       5839;1998022707;   10;   6;eor
       5839;1998022714;   10;   8;eor
       5839;1998022721;   10;   8;eor
       5839;1998022807;   10;   8;eor
       5839;1998022814;   10;   8;eor
       5839;1998022821;   10;   8;eor
       5839;1998030107;   10;   7;eor
       5839;1998030114;   10;   7;eor
       5839;1998030121;   10;   7;eor
       5839;1998030207;   10;   7;eor
       5839;1998030214;   10;   8;eor
       5839;1998030221;   10;   7;eor
       5839;1998030307;   10;   6;eor
       5839;1998030314;   10;   6;eor
       5839;1998030321;   10;   7;eor
       5839;1998030407;   10;   6;eor
       5839;1998030414;   10;   6;eor
       5839;1998030421;   10;   8;eor
       5839;1998030507;   10;   7;eor
       5839;1998030514;   10;   8;eor
       5839;1998030521;   10;   8;eor
       5839;1998030607;   10;   8;eor
       5839;1998030614;   10;   7;eor
       5839;1998030621;   10;   7;eor
       5839;1998030707;   10;   6;eor
       5839;1998030714;   10;   7;eor
       5839;1998030721;   10;   8;eor
       5839;1998030807;   10;   7;eor
       5839;1998030814;   10;   8;eor
       5839;1998030821;   10;   8;eor
       5839;1998030907;   10;   8;eor
       5839;1998030914;   10;   8;eor
       5839;1998030921;   10;   8;eor
       5839;1998031007;   10;   7;eor
       5839;1998031014;   10;   8;eor
       5839;1998031021;   10;   7;eor
       5839;1998031107;   10;   8;eor
       5839;1998031114;   10;   8;eor
       5839;1998031121;   10;   7;eor
       5839;1998031207;   10;   8;eor
       5839;1998031214;   10;   8;eor
       5839;1998031221;   10;   8;eor
       5839;1998031307;   10;   8;eor
       5839;1998031314;   10;   6;eor
       5839;1998031321;   10;   7;eor
       5839;1998031407;   10;   8;eor
       5839;1998031414;   10;   8;eor
       5839;1998031421;   10;   5;eor
       5839;1998031507;   10;   7;eor
       5839;1998031514;   10;   6;eor
       5839;1998031521;   10;   6;eor
