date;coverage;range;temp;humidity;wind_dir;wind_str;original
2019-02-01;8.0;6.0;0.7;79.0;12.0;2.0;True
2019-02-02;8.0;4.0;0.0;96.0;32.0;2.0;True
2019-02-02;8.0;3.0;0.5;97.0;32.0;2.0;True
2019-02-02;8.0;4.0;0.3;96.0;24.0;2.0;True
2019-02-03;8.0;6.0;1.1;93.0;24.0;2.0;True
2019-02-03;8.0;6.0;1.9;89.0;28.0;3.0;True
2019-02-03;8.0;8.0;1.1;89.0;28.0;3.0;True
2019-02-04;8.0;4.0;-0.5;98.0;24.0;2.0;True
2019-02-04;3.0;7.0;1.7;83.0;16.0;4.0;True
2019-02-04;8.0;6.0;0.4;91.0;16.0;4.0;True
2019-02-05;8.0;7.0;1.1;85.0;20.0;3.0;True
2019-02-05;8.0;7.0;3.8;79.0;20.0;4.0;True
2019-02-05;8.0;7.0;3.4;81.0;20.0;4.0;True
2019-02-06;8.0;6.0;2.4;86.0;20.0;2.0;True
2019-02-06;8.0;7.0;4.6;73.0;16.0;4.0;True
2019-02-06;8.0;7.0;4.4;77.0;16.0;3.0;True
2019-02-07;8.0;7.0;1.9;81.0;16.0;3.0;True
2019-02-07;8.0;8.0;4.9;59.0;16.0;4.0;True
2019-02-07;8.0;8.0;4.2;72.0;16.0;3.0;True
2019-02-08;8.0;7.0;4.3;80.0;20.0;3.0;True
2019-02-08;8.0;8.0;7.6;68.0;20.0;3.0;True
2019-02-08;8.0;8.0;7.2;71.0;16.0;4.0;True
2019-02-09;8.0;9.0;5.5;66.0;16.0;4.0;True
2019-02-09;7.0;9.0;8.8;71.0;20.0;4.0;True
2019-02-09;7.0;9.0;8.0;64.0;20.0;5.0;True
2019-02-10;8.0;9.0;4.9;77.0;16.0;4.0;True
2019-02-10;7.0;6.0;5.8;89.0;16.0;4.0;True
2019-02-10;7.0;6.0;7.0;94.0;16.0;4.0;True
2019-02-11;7.0;8.0;3.9;90.0;24.0;4.0;True
2019-02-11;8.0;9.0;4.2;78.0;24.0;4.0;True
2019-02-11;0.0;9.0;3.6;69.0;28.0;4.0;True
2019-02-12;8.0;9.0;1.0;81.0;24.0;3.0;True
2019-02-12;6.0;7.0;4.4;67.0;28.0;3.0;True
2019-02-12;8.0;9.0;1.4;70.0;24.0;2.0;True
2019-02-13;8.0;5.0;5.4;91.0;24.0;4.0;True
2019-02-13;8.0;7.0;8.5;82.0;24.0;3.0;True
2019-02-13;7.0;8.0;8.8;82.0;24.0;3.0;True
2019-02-14;8.0;6.0;7.2;87.0;24.0;2.0;True
2019-02-14;8.0;6.0;8.8;76.0;24.0;3.0;True
2019-02-14;5.0;6.0;3.5;90.0;16.0;2.0;True
2019-02-15;8.0;5.0;3.2;93.0;24.0;2.0;True
2019-02-15;8.0;6.0;7.4;67.0;20.0;2.0;True
2019-02-15;0.0;7.0;3.9;78.0;16.0;2.0;True
2019-02-16;0.0;7.0;1.5;80.0;16.0;3.0;True
2019-02-16;0.0;8.0;13.5;42.0;20.0;3.0;True
2019-02-16;8.0;8.0;8.1;58.0;16.0;2.0;True
2019-02-17;8.0;7.0;5.8;80.0;20.0;2.0;True
2019-02-17;8.0;7.0;9.9;75.0;16.0;2.0;True
2019-02-17;5.0;7.0;5.7;91.0;12.0;2.0;True
2019-02-18;5.0;5.0;1.0;95.0;16.0;2.0;True
2019-02-18;0.0;6.0;10.6;62.0;16.0;2.0;True
2019-02-18;0.0;6.0;7.0;79.0;16.0;2.0;True
2019-02-19;8.0;7.0;2.1;84.0;16.0;3.0;True
2019-02-19;8.0;7.0;7.7;77.0;20.0;4.0;True
2019-02-19;7.0;8.0;6.1;86.0;20.0;4.0;True
2019-02-20;7.0;8.0;6.0;81.0;24.0;4.0;True
2019-02-20;8.0;7.0;8.6;74.0;24.0;3.0;True
2019-02-20;8.0;7.0;7.7;79.0;24.0;2.0;True
2019-02-21;7.0;6.0;6.6;89.0;20.0;3.0;True
2019-02-21;8.0;6.0;9.3;81.0;24.0;4.0;True
2019-02-21;7.0;5.0;7.9;94.0;24.0;4.0;True
2019-02-22;8.0;9.0;1.0;75.0;8.0;4.0;True
2019-02-22;0.0;7.0;2.3;55.0;8.0;3.0;True
2019-02-22;0.0;9.0;0.9;69.0;4.0;3.0;True
2019-02-23;8.0;8.0;-2.3;65.0;16.0;2.0;True
2019-02-23;7.0;8.0;3.0;40.0;16.0;3.0;True
2019-02-23;8.0;7.0;-0.2;62.0;16.0;2.0;True
2019-02-24;8.0;8.0;0.3;66.0;20.0;2.0;True
2019-02-24;0.0;8.0;10.3;34.0;20.0;2.0;True
2019-02-24;7.0;8.0;4.1;62.0;24.0;2.0;True
2019-02-25;7.0;5.0;1.2;94.0;4.0;1.0;True
2019-02-25;5.0;7.0;10.7;60.0;24.0;3.0;True
2019-02-25;8.0;8.0;8.8;67.0;24.0;2.0;True
2019-02-26;7.0;5.0;4.5;86.0;28.0;3.0;True
2019-02-26;8.0;5.0;8.9;80.0;28.0;2.0;True
2019-02-26;2.0;5.0;5.1;93.0;28.0;1.0;True
2019-02-27;0.0;4.0;-0.6;98.0;16.0;2.0;True
2019-02-27;0.0;8.0;14.2;42.0;24.0;3.0;True
2019-02-27;8.0;8.0;10.4;38.0;20.0;2.0;True
2019-02-28;0.0;6.0;5.3;78.0;24.0;4.0;True
2019-02-28;8.0;6.0;5.9;84.0;24.0;3.0;True
2019-02-28;7.0;7.0;4.6;85.0;24.0;3.0;True
2019-03-01;8.0;4.0;2.5;97.0;28.0;2.0;True
2019-03-01;8.0;7.0;4.6;88.0;28.0;2.0;True
2019-03-01;8.0;7.0;2.6;87.0;32.0;2.0;True
2019-03-02;7.0;5.0;-2.0;97.0;16.0;2.0;True
2019-03-02;8.0;8.0;5.3;72.0;20.0;3.0;True
2019-03-02;8.0;8.0;4.5;68.0;20.0;3.0;True
2019-03-03;8.0;6.0;5.5;93.0;16.0;3.0;True
2019-03-03;8.0;8.0;9.9;85.0;20.0;4.0;True
2019-03-03;8.0;6.0;9.5;95.0;20.0;3.0;True
2019-03-04;8.0;8.0;9.0;82.0;16.0;3.0;True
2019-03-04;8.0;7.0;10.8;67.0;20.0;5.0;True
2019-03-04;7.0;9.0;7.4;73.0;20.0;5.0;True
2019-03-05;7.0;8.0;6.5;72.0;20.0;5.0;True
2019-03-05;8.0;8.0;7.8;63.0;24.0;5.0;True
2019-03-05;8.0;9.0;6.2;73.0;24.0;4.0;True
2019-03-06;8.0;6.0;0.0;95.0;16.0;2.0;True
2019-03-06;8.0;8.0;9.7;62.0;16.0;4.0;True
2019-03-06;8.0;8.0;9.5;55.0;16.0;4.0;True
2019-03-07;8.0;7.0;7.3;90.0;16.0;3.0;True
2019-03-07;8.0;8.0;14.1;54.0;16.0;4.0;True
2019-03-07;2.0;9.0;8.6;78.0;20.0;3.0;True
2019-03-08;8.0;9.0;7.8;68.0;20.0;5.0;True
2019-03-08;6.0;7.0;8.8;53.0;24.0;6.0;True
2019-03-08;6.0;9.0;6.6;56.0;24.0;3.0;True
2019-03-09;7.0;7.0;4.9;84.0;16.0;4.0;True
2019-03-09;7.0;6.0;7.1;80.0;24.0;4.0;True
2019-03-09;8.0;9.0;6.6;66.0;20.0;2.0;True
2019-03-10;0.0;8.0;4.3;76.0;24.0;5.0;True
2019-03-10;8.0;8.0;7.2;59.0;24.0;4.0;True
2019-03-10;3.0;9.0;5.4;77.0;32.0;2.0;True
