date;coverage;range;temp;humidity;wind_dir;wind_str;original
2019-01-01;0.0;0.0;8.4;88.0;0.0;0.0;True
2019-01-01;0.0;0.0;7.2;63.0;0.0;0.0;True
2019-01-01;0.0;0.0;5.3;56.0;0.0;0.0;True
2019-01-02;0.0;0.0;4.8;57.0;0.0;0.0;True
2019-01-02;0.0;0.0;4.6;56.0;0.0;0.0;True
2019-01-02;0.0;0.0;4.0;58.0;0.0;0.0;True
2019-01-03;0.0;0.0;-2.4;82.0;0.0;0.0;True
2019-01-03;0.0;0.0;3.8;73.0;0.0;0.0;True
2019-01-03;0.0;0.0;0.5;89.0;0.0;0.0;True
2019-01-04;0.0;0.0;3.8;92.0;0.0;0.0;True
2019-01-04;0.0;0.0;5.7;85.0;0.0;0.0;True
2019-01-04;0.0;0.0;7.3;81.0;0.0;0.0;True
2019-01-05;0.0;0.0;7.2;91.0;0.0;0.0;True
2019-01-05;0.0;0.0;7.6;84.0;0.0;0.0;True
2019-01-05;0.0;0.0;4.5;95.0;0.0;0.0;True
2019-01-06;0.0;0.0;0.7;96.0;0.0;0.0;True
2019-01-06;0.0;0.0;2.4;96.0;0.0;0.0;True
2019-01-06;0.0;0.0;5.7;96.0;0.0;0.0;True
2019-01-07;0.0;0.0;6.3;95.0;0.0;0.0;True
2019-01-07;0.0;0.0;6.0;79.0;0.0;0.0;True
2019-01-07;0.0;0.0;6.7;94.0;0.0;0.0;True
2019-01-08;0.0;0.0;6.3;90.0;0.0;0.0;True
2019-01-08;0.0;0.0;5.8;79.0;0.0;0.0;True
2019-01-08;0.0;0.0;4.3;79.0;0.0;0.0;True
2019-01-09;0.0;0.0;2.6;82.0;0.0;0.0;True
2019-01-09;0.0;0.0;3.4;69.0;0.0;0.0;True
2019-01-09;0.0;0.0;2.5;74.0;0.0;0.0;True
2019-01-10;0.0;0.0;2.2;75.0;0.0;0.0;True
2019-01-10;0.0;0.0;3.0;75.0;0.0;0.0;True
