date;season;prev_temp;prev_hum;temp;humidity;coverage;range;wind_dir;wind_str;prec
060607;2.0;14.066666666666665;-999.0;13.475;-999.0;3;7.833333333333333;12;1;6.966666666666666
060614;2.0;13.475;-999.0;21.308333333333334;-999.0;4;8.166666666666666;18;3;6.966666666666666
060621;2.0;21.308333333333334;-999.0;14.066666666666668;-999.0;4;3.25;11;1;6.966666666666666
060707;2.0;14.066666666666668;-999.0;13.733333333333334;-999.0;4;7.666666666666667;8;1;3.8000000000000003
060714;2.0;13.733333333333334;-999.0;21.84166666666667;-999.0;4;8.25;13;3;3.8000000000000003
060721;2.0;21.84166666666667;-999.0;15.283333333333333;-999.0;3;3.25;10;2;3.8000000000000003
060807;2.0;15.283333333333333;-999.0;13.924999999999999;-999.0;3;8.083333333333334;13;1;2.3583333333333334
060814;2.0;13.924999999999999;-999.0;20.875;-999.0;3;8.25;10;2;2.3583333333333334
060821;2.0;20.875;-999.0;15.741666666666667;-999.0;3;3.5;9;1;2.3583333333333334
060907;2.0;15.741666666666667;-999.0;15.458333333333334;-999.0;4;8.0;16;2;5.333333333333333
060914;2.0;15.458333333333334;-999.0;20.183333333333334;-999.0;4;8.083333333333334;15;3;5.333333333333333
060921;2.0;20.183333333333334;-999.0;14.65;-999.0;5;3.25;17;2;5.333333333333333
061007;2.0;14.65;-999.0;13.258333333333333;-999.0;5;7.583333333333333;18;2;4.491666666666666
061014;2.0;13.258333333333333;-999.0;18.724999999999998;-999.0;5;7.916666666666667;20;3;4.491666666666666
061021;2.0;18.724999999999998;-999.0;13.708333333333334;-999.0;6;3.0833333333333335;16;2;4.491666666666666
061107;2.0;13.708333333333334;-999.0;12.816666666666668;-999.0;4;7.833333333333333;15;1;5.6499999999999995
061114;2.0;12.816666666666668;-999.0;18.925;-999.0;4;8.166666666666666;18;2;5.6499999999999995
061121;2.0;18.925;-999.0;14.15;-999.0;5;3.1666666666666665;18;2;5.6499999999999995
061207;2.0;14.15;-999.0;12.6;-999.0;4;7.666666666666667;14;1;3.183333333333333
061214;2.0;12.6;-999.0;19.008333333333333;-999.0;4;8.25;13;2;3.183333333333333
061221;2.0;19.008333333333333;-999.0;14.975;-999.0;3;3.25;10;1;3.183333333333333
061307;2.0;14.975;-999.0;13.766666666666666;-999.0;5;6.5;12;2;2.3333333333333335
061314;2.0;13.766666666666666;-999.0;20.150000000000002;-999.0;4;7.75;14;3;2.3333333333333335
061321;2.0;20.150000000000002;-999.0;14.983333333333334;-999.0;4;3.25;11;2;2.3333333333333335
061407;2.0;14.983333333333334;-999.0;13.575000000000001;-999.0;5;7.083333333333333;12;2;5.1000000000000005
061414;2.0;13.575000000000001;-999.0;17.808333333333334;-999.0;4;7.5;15;2;5.1000000000000005
061421;2.0;17.808333333333334;-999.0;14.366666666666665;-999.0;4;3.3333333333333335;13;1;5.1000000000000005
061507;2.0;14.366666666666665;-999.0;13.808333333333332;-999.0;4;7.166666666666667;11;1;3.0
061514;2.0;13.808333333333332;-999.0;19.108333333333334;-999.0;4;8.0;12;2;3.0
061521;2.0;19.108333333333334;-999.0;14.533333333333333;-999.0;4;3.25;7;1;3.0
061607;2.0;14.533333333333333;-999.0;13.858333333333334;-999.0;5;7.333333333333333;18;2;6.8500000000000005
061614;2.0;13.858333333333334;-999.0;19.541666666666668;-999.0;5;7.5;15;2;6.8500000000000005
061621;2.0;19.541666666666668;-999.0;14.058333333333332;-999.0;5;3.1666666666666665;15;1;6.8500000000000005
061707;2.0;14.058333333333332;-999.0;13.741666666666667;-999.0;4;7.166666666666667;12;1;4.366666666666667
061714;2.0;13.741666666666667;-999.0;19.908333333333335;-999.0;4;7.75;13;2;4.366666666666667
061721;2.0;19.908333333333335;-999.0;15.283333333333333;-999.0;5;3.0;11;2;4.366666666666667
061807;2.0;15.283333333333333;-999.0;14.291666666666666;-999.0;5;7.333333333333333;11;1;7.616666666666666
061814;2.0;14.291666666666666;-999.0;19.525000000000002;-999.0;4;7.5;13;2;7.616666666666666
061821;2.0;19.525000000000002;-999.0;15.041666666666666;-999.0;5;3.3333333333333335;10;1;7.616666666666666
061907;2.0;15.041666666666666;-999.0;13.799999999999999;-999.0;4;7.0;12;1;5.908333333333334
061914;2.0;13.799999999999999;-999.0;18.558333333333334;-999.0;5;7.416666666666667;14;2;5.908333333333334
061921;2.0;18.558333333333334;-999.0;15.183333333333332;-999.0;5;3.25;13;1;5.908333333333334
062007;2.0;15.183333333333332;-999.0;14.191666666666668;-999.0;5;7.083333333333333;16;2;9.0
062014;2.0;14.191666666666668;-999.0;19.508333333333336;-999.0;5;7.666666666666667;14;2;9.0
062021;2.0;19.508333333333336;-999.0;15.149999999999999;-999.0;6;2.9166666666666665;12;2;9.0
062107;2.0;15.149999999999999;-999.0;14.566666666666668;-999.0;4;7.416666666666667;17;2;11.066666666666668
062114;2.0;14.566666666666668;-999.0;19.266666666666666;-999.0;5;7.75;15;2;11.066666666666668
062121;2.0;19.266666666666666;-999.0;14.65;-999.0;4;3.1666666666666665;17;2;11.066666666666668
062207;2.0;14.65;-999.0;13.450000000000001;-999.0;6;7.166666666666667;18;2;8.1
062214;2.0;13.450000000000001;-999.0;18.349999999999998;-999.0;5;7.833333333333333;20;2;8.1
062221;2.0;18.349999999999998;-999.0;13.799999999999999;-999.0;5;3.0;17;2;8.1
062307;2.0;13.799999999999999;-999.0;13.65;-999.0;5;7.333333333333333;17;2;7.866666666666667
062314;2.0;13.65;-999.0;17.183333333333334;-999.0;6;7.5;16;2;7.866666666666667
062321;2.0;17.183333333333334;-999.0;13.375;-999.0;6;3.1666666666666665;19;2;7.866666666666667
062407;2.0;13.375;-999.0;12.608333333333334;-999.0;7;6.416666666666667;18;2;4.833333333333333
062414;2.0;12.608333333333334;-999.0;17.375;-999.0;4;7.666666666666667;13;2;4.833333333333333
062421;2.0;17.375;-999.0;13.608333333333334;-999.0;5;3.3333333333333335;13;2;4.833333333333333
062507;2.0;13.608333333333334;-999.0;12.4;-999.0;6;6.166666666666667;16;2;6.325
062514;2.0;12.4;-999.0;17.849999999999998;-999.0;5;7.416666666666667;19;2;6.325
062521;2.0;17.849999999999998;-999.0;13.508333333333333;-999.0;5;3.5;17;2;6.325
062607;2.0;13.508333333333333;-999.0;13.200000000000001;-999.0;5;7.083333333333333;17;2;6.75
062614;2.0;13.200000000000001;-999.0;19.241666666666667;-999.0;4;7.75;15;2;6.75
062621;2.0;19.241666666666667;-999.0;14.275;-999.0;4;3.25;16;1;6.75
062707;2.0;14.275;-999.0;14.458333333333334;-999.0;5;7.25;15;2;5.308333333333334
062714;2.0;14.458333333333334;-999.0;19.708333333333332;-999.0;6;7.583333333333333;21;3;5.308333333333334
062721;2.0;19.708333333333332;-999.0;14.916666666666666;-999.0;4;3.4166666666666665;12;1;5.308333333333334
062807;2.0;14.916666666666666;-999.0;14.299999999999999;-999.0;5;6.916666666666667;12;1;2.6583333333333337
062814;2.0;14.299999999999999;-999.0;19.275000000000002;-999.0;4;7.333333333333333;18;2;2.6583333333333337
062821;2.0;19.275000000000002;-999.0;15.616666666666667;-999.0;2;-79.58333333333333;12;1;2.6583333333333337
062907;2.0;15.616666666666667;-999.0;15.158333333333333;-999.0;3;7.416666666666667;10;2;1.05
062914;2.0;15.158333333333333;-999.0;21.59166666666667;-999.0;3;8.25;17;3;1.05
062921;2.0;21.59166666666667;-999.0;16.675;-999.0;3;4.0;10;1;1.05
063007;2.0;16.675;-999.0;15.625;-999.0;3;7.333333333333333;10;1;5.3500000000000005
063014;2.0;15.625;-999.0;22.53333333333333;-999.0;4;7.583333333333333;11;2;5.3500000000000005
063021;2.0;22.53333333333333;-999.0;16.974999999999998;-999.0;4;-80.16666666666667;9;1;5.3500000000000005
070107;2.0;16.974999999999998;-999.0;16.016666666666666;-999.0;4;7.0;13;1;10.35
070114;2.0;16.016666666666666;-999.0;21.166666666666668;-999.0;4;7.5;14;2;10.35
070121;2.0;21.166666666666668;-999.0;17.083333333333332;-999.0;4;3.5;16;2;10.35
070207;2.0;17.083333333333332;-999.0;16.516666666666666;-999.0;4;7.083333333333333;13;2;4.866666666666667
070214;2.0;16.516666666666666;-999.0;21.891666666666666;-999.0;4;7.833333333333333;14;2;4.866666666666667
070221;2.0;21.891666666666666;-999.0;16.658333333333335;-999.0;4;3.4166666666666665;16;2;4.866666666666667
070307;2.0;16.658333333333335;-999.0;15.975;-999.0;4;7.333333333333333;10;1;2.358333333333333
070314;2.0;15.975;-999.0;22.46666666666667;-999.0;3;7.916666666666667;14;2;2.358333333333333
070321;2.0;22.46666666666667;-999.0;17.066666666666666;-999.0;3;3.5;7;1;2.358333333333333
070407;2.0;17.066666666666666;-999.0;16.608333333333334;-999.0;2;7.75;9;1;5.016666666666667
070414;2.0;16.608333333333334;-999.0;24.90833333333333;-999.0;2;8.25;15;2;5.016666666666667
070421;2.0;24.90833333333333;-999.0;18.833333333333332;-999.0;3;3.4166666666666665;11;1;5.016666666666667
070507;2.0;18.833333333333332;-999.0;16.416666666666668;-999.0;4;7.75;15;1;8.5
070514;2.0;16.416666666666668;-999.0;23.316666666666666;-999.0;4;7.75;23;2;8.5
070521;2.0;23.316666666666666;-999.0;16.591666666666665;-999.0;5;3.4166666666666665;17;2;8.5
070607;2.0;16.591666666666665;-999.0;15.841666666666667;-999.0;4;7.166666666666667;17;2;5.966666666666666
070614;2.0;15.841666666666667;-999.0;19.616666666666664;-999.0;4;7.166666666666667;16;3;5.966666666666666
070621;2.0;19.616666666666664;-999.0;16.45;-999.0;5;2.9166666666666665;17;2;5.966666666666666
070707;2.0;16.45;-999.0;15.466666666666667;-999.0;5;7.083333333333333;15;2;16.991666666666667
070714;2.0;15.466666666666667;-999.0;20.025000000000002;-999.0;4;7.25;16;2;16.991666666666667
070721;2.0;20.025000000000002;-999.0;16.125;-999.0;4;3.1666666666666665;12;1;16.991666666666667
070807;2.0;16.125;-999.0;15.375;-999.0;4;7.083333333333333;15;2;21.75
070814;2.0;15.375;-999.0;20.058333333333334;-999.0;5;7.166666666666667;17;3;21.75
070821;2.0;20.058333333333334;-999.0;14.9;-999.0;5;3.25;17;2;21.75
070907;2.0;14.9;-999.0;14.166666666666666;-999.0;6;6.666666666666667;16;2;15.125
070914;2.0;14.166666666666666;-999.0;17.474999999999998;-999.0;6;7.25;19;2;15.125
070921;2.0;17.474999999999998;-999.0;14.025;-999.0;5;3.3333333333333335;13;1;15.125
071007;2.0;14.025;-999.0;13.666666666666666;-999.0;5;7.166666666666667;17;2;7.466666666666666
071014;2.0;13.666666666666666;-999.0;18.408333333333335;-999.0;5;7.833333333333333;20;2;7.466666666666666
071021;2.0;18.408333333333335;-999.0;14.433333333333332;-999.0;5;3.1666666666666665;16;1;7.466666666666666
071107;2.0;14.433333333333332;-999.0;13.458333333333334;-999.0;5;6.5;16;2;8.799999999999999
071114;2.0;13.458333333333334;-999.0;19.441666666666666;-999.0;4;7.416666666666667;15;3;8.799999999999999
071121;2.0;19.441666666666666;-999.0;15.075000000000001;-999.0;4;3.1666666666666665;15;2;8.799999999999999
071207;2.0;15.075000000000001;-999.0;14.625;-999.0;4;7.583333333333333;11;1;2.225
071214;2.0;14.625;-999.0;20.608333333333334;-999.0;3;7.75;14;2;2.225
071221;2.0;20.608333333333334;-999.0;15.933333333333332;-999.0;4;3.1666666666666665;11;1;2.225
071307;2.0;15.933333333333332;-999.0;14.325000000000001;-999.0;5;-76.58333333333333;9;1;2.9250000000000003
071314;2.0;14.325000000000001;-999.0;21.53333333333333;-999.0;3;8.0;11;2;2.9250000000000003
071321;2.0;21.53333333333333;-999.0;17.041666666666668;-999.0;3;3.4166666666666665;10;1;2.9250000000000003
071407;2.0;17.041666666666668;-999.0;15.491666666666667;-999.0;4;7.833333333333333;12;1;8.383333333333335
071414;2.0;15.491666666666667;-999.0;22.166666666666668;-999.0;5;7.916666666666667;17;2;8.383333333333335
071421;2.0;22.166666666666668;-999.0;16.516666666666666;-999.0;6;3.1666666666666665;17;1;8.383333333333335
071507;2.0;16.516666666666666;-999.0;15.333333333333334;-999.0;5;7.083333333333333;17;2;5.991666666666666
071514;2.0;15.333333333333334;-999.0;19.575;-999.0;5;7.666666666666667;18;2;5.991666666666666
071521;2.0;19.575;-999.0;15.200000000000001;-999.0;6;-80.25;16;2;5.991666666666666
071607;2.0;15.200000000000001;-999.0;13.575000000000001;-999.0;6;7.25;17;2;6.574999999999999
071614;2.0;13.575000000000001;-999.0;18.841666666666665;-999.0;4;7.916666666666667;12;3;6.574999999999999
