datetime;value
2013021721;-999
2013021807;-999
2013021814;-999
2013021821;-999
2013021907;-999
2013021914;-999
2013021921;-999
2013022007;-999
2013022014;-999
2013022021;-999
2013022107;-999
2013022114;-999
2013022121;-999
2013022207;-999
2013022214;-999
2013022221;-999
2013022307;-999
2013022314;-999
2013022321;-999
2013022407;-999
2013022414;-999
2013022421;-999
2013022507;-999
2013022514;-999
2013022521;-999
2013022607;-999
2013022614;-999
2013022621;-999
2013022707;-999
2013022714;-999
2013022721;-999
2013022807;-999
2013022814;-999
2013022821;-999
2013030107;-999
2013030114;-999
2013030121;-999
2013030207;-999
2013030214;-999
2013030221;-999
2013030307;-999
2013030314;-999
2013030321;-999
2013030407;-999
2013030414;-999
2013030421;-999
2013030507;-999
2013030514;-999
2013030521;-999
2013030607;-999
2013030614;-999
2013030621;-999
2013030707;-999
2013030714;-999
2013030721;-999
2013030807;-999
2013030814;-999
2013030821;-999
2013030907;-999
2013030914;-999
2013030921;-999
2013031007;-999
2013031014;-999
2013031021;-999
2013031107;-999
2013031114;-999
2013031121;-999
2013031207;-999
2013031214;-999
2013031221;-999
2013031307;-999
2013031314;-999
2013031321;-999
2013031407;-999
2013031414;-999
2013031421;-999
2013031507;-999
2013031514;-999
2013031521;-999
2013031607;-999
2013031614;-999
2013031621;-999
2013031707;-999
2013031714;-999
2013031721;-999
2013031807;-999
2013031814;-999
2013031821;-999
2013031907;-999
2013031914;-999
2013031921;-999
2013032007;-999
2013032014;-999
2013032021;-999
2013032107;-999
2013032114;-999
2013032121;-999
2013032207;-999
2013032214;-999
2013032221;-999
2013032307;-999
2013032314;-999
2013032321;-999
2013032407;-999
2013032414;-999
2013032421;-999
2013032507;-999
2013032514;-999
2013032521;-999
2013032607;-999
2013032614;-999
2013032621;-999
2013032707;-999
2013032714;-999
2013032721;-999
2013032807;-999
2013032814;-999
2013032821;-999
2013032907;-999
2013032914;-999
2013032921;-999
2013033007;-999
2013033014;-999
2013033021;-999
2013033107;-999
2013033114;-999
2013033121;-999
2013040107;-999
2013040114;-999
2013040121;-999
2013040207;-999
2013040214;-999
2013040221;-999
2013040307;-999
2013040314;-999
2013040321;-999
2013040407;-999
2013040414;-999
2013040421;-999
2013040507;-999
2013040514;-999
2013040521;-999
2013040607;-999
2013040614;-999
2013040621;-999
2013040707;-999
2013040714;-999
2013040721;-999
2013040807;-999
2013040814;-999
2013040821;-999
2013040907;-999
2013040914;-999
2013040921;-999
2013041007;-999
2013041014;-999
2013041021;-999
2013041107;-999
2013041114;-999
2013041121;-999
2013041207;-999
2013041214;-999
2013041221;-999
2013041307;-999
2013041314;-999
2013041321;-999
2013041407;-999
2013041414;-999
2013041421;-999
2013041507;-999
2013041514;-999
2013041521;-999
2013041607;-999
2013041614;-999
2013041621;-999
2013041707;-999
2013041714;-999
2013041721;-999
2013041807;-999
2013041814;-999
2013041821;-999
2013041907;-999
2013041914;-999
2013041921;-999
2013042007;-999
2013042014;-999
2013042021;-999
2013042107;-999
2013042114;-999
2013042121;-999
2013042207;-999
2013042214;-999
2013042221;-999
2013042307;-999
2013042314;-999
2013042321;-999
2013042407;-999
2013042414;-999
2013042421;-999
2013042507;-999
2013042514;-999
2013042521;-999
2013042607;-999
2013042614;-999
2013042621;-999
2013042707;-999
2013042714;-999
2013042721;-999
2013042807;-999
2013042814;-999
2013042821;-999
2013042907;-999
2013042914;-999
2013042921;-999
2013043007;-999
2013043014;-999
2013043021;-999
2013050107;-999
2013050114;-999
2013050121;-999
2013050207;-999
2013050214;-999
2013050221;-999
2013050307;-999
2013050314;-999
2013050321;-999
2013050407;-999
2013050414;-999
2013050421;-999
2013050507;-999
2013050514;-999
2013050521;-999
2013050607;-999
2013050614;-999
2013050621;-999
2013050707;-999
2013050714;-999
2013050721;-999
2013050807;-999
2013050814;-999
2013050821;-999
2013050907;-999
2013050914;-999
2013050921;-999
2013051007;-999
2013051014;-999
2013051021;-999
2013051107;-999
2013051114;-999
2013051121;-999
2013051207;-999
2013051214;-999
2013051221;-999
2013051307;-999
2013051314;-999
2013051321;-999
2013051407;-999
2013051414;-999
2013051421;-999
2013051507;-999
2013051514;-999
2013051521;-999
2013051607;-999
2013051614;-999
2013051621;-999
2013051707;-999
2013051714;-999
2013051721;-999
2013051807;-999
2013051814;-999
2013051821;-999
2013051907;-999
2013051914;-999
2013051921;-999
2013052007;-999
2013052014;-999
2013052021;-999
2013052107;-999
2013052114;-999
2013052121;-999
2013052207;-999
2013052214;-999
2013052221;-999
2013052307;-999
2013052314;-999
2013052321;-999
2013052407;-999
2013052414;-999
2013052421;-999
2013052507;-999
2013052514;-999
2013052521;-999
2013052607;-999
2013052614;-999
2013052621;-999
2013052707;-999
2013052714;-999
2013052721;-999
2013052807;-999
2013052814;-999
2013052821;-999
2013052907;-999
2013052914;-999
2013052921;-999
2013053007;-999
2013053014;-999
2013053021;-999
2013053107;-999
2013053114;-999
2013053121;-999
2013060107;-999
2013060114;-999
2013060121;-999
2013060207;-999
2013060214;-999
2013060221;-999
2013060307;-999
2013060314;-999
2013060321;-999
2013060407;-999
2013060414;-999
2013060421;-999
2013060507;-999
2013060514;-999
2013060521;-999
2013060607;-999
2013060614;-999
2013060621;-999
2013060707;-999
2013060714;-999
2013060721;-999
2013060807;-999
2013060814;-999
2013060821;-999
2013060907;-999
2013060914;-999
2013060921;-999
2013061007;-999
2013061014;-999
2013061021;-999
2013061107;-999
2013061114;-999
2013061121;-999
2013061207;-999
2013061214;-999
2013061221;-999
2013061307;-999
2013061314;-999
2013061321;-999
2013061407;-999
2013061414;-999
2013061421;-999
2013061507;-999
2013061514;-999
2013061521;-999
2013061607;-999
2013061614;-999
2013061621;-999
2013061707;-999
2013061714;-999
2013061721;-999
2013061807;-999
2013061814;-999
2013061821;-999
2013061907;-999
2013061914;-999
2013061921;-999
2013062007;-999
2013062014;-999
2013062021;-999
2013062107;-999
2013062114;-999
2013062121;-999
2013062207;-999
2013062214;-999
2013062221;-999
2013062307;-999
2013062314;-999
2013062321;-999
2013062407;-999
2013062414;-999
2013062421;-999
2013062507;-999
2013062514;-999
2013062521;-999
2013062607;-999
2013062614;-999
2013062621;-999
2013062707;-999
2013062714;-999
2013062721;-999
2013062807;-999
2013062814;-999
2013062821;-999
2013062907;-999
2013062914;-999
2013062921;-999
2013063007;-999
2013063014;-999
2013063021;-999
2013070107;-999
2013070114;-999
2013070121;-999
2013070207;-999
2013070214;-999
2013070221;-999
2013070307;-999
2013070314;-999
2013070321;-999
2013070407;-999
2013070414;-999
2013070421;-999
2013070507;-999
2013070514;-999
2013070521;-999
2013070607;-999
2013070614;-999
2013070621;-999
2013070707;-999
2013070714;-999
2013070721;-999
2013070807;-999
2013070814;-999
2013070821;-999
2013070907;-999
2013070914;-999
2013070921;-999
2013071007;-999
2013071014;-999
2013071021;-999
2013071107;-999
2013071114;-999
2013071121;-999
2013071207;-999
2013071214;-999
2013071221;-999
2013071307;-999
2013071314;-999
2013071321;-999
2013071407;-999
2013071414;-999
2013071421;-999
2013071507;-999
2013071514;-999
2013071521;-999
2013071607;-999
2013071614;-999
2013071621;-999
2013071707;-999
2013071714;-999
2013071721;-999
2013071807;-999
2013071814;-999
2013071821;-999
2013071907;-999
2013071914;-999
2013071921;-999
2013072007;-999
2013072014;-999
2013072021;-999
2013072107;-999
2013072114;-999
2013072121;-999
2013072207;-999
2013072214;-999
2013072221;-999
2013072307;-999
2013072314;-999
2013072321;-999
2013072407;-999
2013072414;-999
2013072421;-999
2013072507;-999
2013072514;-999
2013072521;-999
2013072607;-999
2013072614;-999
2013072621;-999
2013072707;-999
2013072714;-999
2013072721;-999
2013072807;-999
2013072814;-999
2013072821;-999
2013072907;-999
2013072914;-999
2013072921;-999
2013073007;-999
2013073014;-999
2013073021;-999
2013073107;-999
2013073114;-999
2013073121;-999
2013080107;-999
2013080114;-999
2013080121;-999
2013080207;-999
2013080214;-999
2013080221;-999
2013080307;-999
2013080314;-999
2013080321;-999
2013080407;-999
2013080414;-999
2013080421;-999
