year;month;day;hour;value
1949;1;20;14;4
1949;1;20;21;8
1949;1;21;7;7
1949;1;21;14;8
1949;1;21;21;8
1949;1;22;7;8
1949;1;22;14;8
1949;1;22;21;8
1949;1;23;7;0
1949;1;23;14;1
1949;1;23;21;8
1949;1;24;7;0
1949;1;24;14;0
1949;1;24;21;0
1949;1;25;7;6
1949;1;25;14;1
1949;1;25;21;0
1949;1;26;7;0
1949;1;26;14;0
1949;1;26;21;0
1949;1;27;7;0
1949;1;27;14;0
1949;1;27;21;0
1949;1;28;7;0
1949;1;28;14;1
1949;1;28;21;0
1949;1;29;7;0
1949;1;29;14;0
1949;1;29;21;0
1949;1;30;7;0
1949;1;30;14;1
1949;1;30;21;8
1949;1;31;7;8
1949;1;31;14;8
1949;1;31;21;8
1949;2;1;7;8
1949;2;1;14;3
1949;2;1;21;8
1949;2;2;7;2
1949;2;2;14;3
1949;2;2;21;8
1949;2;3;7;4
1949;2;3;14;1
1949;2;3;21;0
1949;2;4;7;0
1949;2;4;14;0
1949;2;4;21;0
1949;2;5;7;0
1949;2;5;14;3
1949;2;5;21;8
1949;2;6;7;8
1949;2;6;14;0
1949;2;6;21;8
1949;2;7;7;8
1949;2;7;14;0
1949;2;7;21;0
1949;2;8;7;1
1949;2;8;14;4
1949;2;8;21;8
1949;2;9;7;8
1949;2;9;14;7
1949;2;9;21;8
1949;2;10;7;3
1949;2;10;14;1
1949;2;10;21;5
1949;2;11;7;5
1949;2;11;14;2
1949;2;11;21;6
1949;2;12;7;1
1949;2;12;14;2
1949;2;12;21;5
1949;2;13;7;8
1949;2;13;14;7
1949;2;13;21;7
1949;2;14;7;0
1949;2;14;14;0
1949;2;14;21;0
1949;2;15;7;1
1949;2;15;14;3
1949;2;15;21;2
1949;2;16;7;1
1949;2;16;14;0
1949;2;16;21;0
1949;2;17;7;0
1949;2;17;14;0
1949;2;17;21;0
1949;2;18;7;0
1949;2;18;14;2
1949;2;18;21;8
1949;2;19;7;2
1949;2;19;14;8
1949;2;19;21;4
1949;2;20;7;1
1949;2;20;14;0
1949;2;20;21;0
1949;2;21;7;0
1949;2;21;14;0
1949;2;21;21;0
1949;2;22;7;0
1949;2;22;14;6
1949;2;22;21;3
1949;2;23;7;1
1949;2;23;14;2
1949;2;23;21;8
1949;2;24;7;8
1949;2;24;14;8
1949;2;24;21;8
1949;2;25;7;8
1949;2;25;14;8
1949;2;25;21;8
1949;2;26;7;3
1949;2;26;14;1
1949;2;26;21;0
1949;2;27;7;2
1949;2;27;14;2
1949;2;27;21;8
1949;2;28;7;8
1949;2;28;14;3
1949;2;28;21;2
1949;3;1;7;8
1949;3;1;14;8
1949;3;1;21;8
1949;3;2;7;3
1949;3;2;14;4
1949;3;2;21;6
1949;3;3;7;8
1949;3;3;14;8
1949;3;3;21;8
1949;3;4;7;5
1949;3;4;14;8
1949;3;4;21;8
1949;3;5;7;8
1949;3;5;14;3
1949;3;5;21;8
1949;3;6;7;6
1949;3;6;14;5
1949;3;6;21;8
1949;3;7;7;5
1949;3;7;14;1
1949;3;7;21;0
1949;3;8;7;2
1949;3;8;14;0
1949;3;8;21;0
1949;3;9;7;1
1949;3;9;14;2
1949;3;9;21;1
1949;3;10;7;3
1949;3;10;14;5
1949;3;10;21;0
1949;3;11;7;3
1949;3;11;14;4
1949;3;11;21;0
1949;3;12;7;8
1949;3;12;14;8
1949;3;12;21;7
1949;3;13;7;6
1949;3;13;14;2
1949;3;13;21;4
1949;3;14;7;6
1949;3;14;14;7
1949;3;14;21;8
1949;3;15;7;8
1949;3;15;14;8
1949;3;15;21;3
1949;3;16;7;8
1949;3;16;14;8
1949;3;16;21;8
1949;3;17;7;8
1949;3;17;14;8
1949;3;17;21;8
1949;3;18;7;8
1949;3;18;14;8
1949;3;18;21;3
1949;3;19;7;8
1949;3;19;14;8
1949;3;19;21;8
1949;3;20;7;8
1949;3;20;14;5
1949;3;20;21;8
1949;3;21;7;6
1949;3;21;14;8
1949;3;21;21;8
1949;3;22;7;4
1949;3;22;14;3
1949;3;22;21;0
1949;3;23;7;4
1949;3;23;14;2
1949;3;23;21;0
1949;3;24;7;0
1949;3;24;14;0
1949;3;24;21;0
1949;3;25;7;0
1949;3;25;14;0
1949;3;25;21;0
1949;3;26;7;0
1949;3;26;14;0
1949;3;26;21;0
1949;3;27;7;0
1949;3;27;14;0
1949;3;27;21;0
1949;3;28;7;0
1949;3;28;14;3
1949;3;28;21;0
1949;3;29;7;0
1949;3;29;14;1
1949;3;29;21;0
1949;3;30;7;2
1949;3;30;14;2
1949;3;30;21;8
1949;3;31;7;2
1949;3;31;14;6
1949;3;31;21;1
1949;4;1;7;2
1949;4;1;14;2
1949;4;1;21;0
1949;4;2;7;0
1949;4;2;14;0
1949;4;2;21;0
1949;4;3;7;4
1949;4;3;14;3
1949;4;3;21;5
1949;4;4;7;0
1949;4;4;14;4
1949;4;4;21;7
1949;4;5;7;8
1949;4;5;14;8
1949;4;5;21;8
1949;4;6;7;6
1949;4;6;14;2
1949;4;6;21;6
1949;4;7;7;8
1949;4;7;14;7
1949;4;7;21;7
1949;4;8;7;2
1949;4;8;14;8
1949;4;8;21;7
1949;4;9;7;1
1949;4;9;14;8
1949;4;9;21;7
1949;4;10;7;8
1949;4;10;14;6
1949;4;10;21;0
1949;4;11;7;2
1949;4;11;14;4
1949;4;11;21;6
1949;4;12;7;6
1949;4;12;14;8
1949;4;12;21;7
1949;4;13;7;8
1949;4;13;14;4
1949;4;13;21;2
1949;4;14;7;2
1949;4;14;14;1
1949;4;14;21;0
1949;4;15;7;0
1949;4;15;14;1
1949;4;15;21;0
1949;4;16;7;0
1949;4;16;14;0
1949;4;16;21;0
1949;4;17;7;1
1949;4;17;14;0
1949;4;17;21;0
1949;4;18;7;0
1949;4;18;14;0
1949;4;18;21;0
1949;4;19;7;6
1949;4;19;14;7
1949;4;19;21;8
1949;4;20;7;4
1949;4;20;14;7
1949;4;20;21;8
1949;4;21;7;7
1949;4;21;14;0
1949;4;21;21;2
1949;4;22;7;6
1949;4;22;14;4
1949;4;22;21;8
1949;4;23;7;6
1949;4;23;14;2
1949;4;23;21;0
1949;4;24;7;0
1949;4;24;14;1
1949;4;24;21;4
1949;4;25;7;2
1949;4;25;14;6
1949;4;25;21;7
1949;4;26;7;8
1949;4;26;14;8
1949;4;26;21;8
1949;4;27;7;8
1949;4;27;14;7
1949;4;27;21;7
1949;4;28;7;8
1949;4;28;14;7
1949;4;28;21;0
1949;4;29;7;8
1949;4;29;14;1
1949;4;29;21;4
1949;4;30;7;8
1949;4;30;14;8
1949;4;30;21;8
1949;5;1;7;8
1949;5;1;14;8
1949;5;1;21;8
1949;5;2;7;8
1949;5;2;14;6
1949;5;2;21;2
1949;5;3;7;2
1949;5;3;14;2
1949;5;3;21;0
1949;5;4;7;2
1949;5;4;14;2
1949;5;4;21;1
1949;5;5;7;2
1949;5;5;14;2
1949;5;5;21;3
1949;5;6;7;2
1949;5;6;14;3
1949;5;6;21;8
1949;5;7;7;4
1949;5;7;14;7
1949;5;7;21;8
1949;5;8;7;7
1949;5;8;14;7
1949;5;8;21;7
1949;5;9;7;8
1949;5;9;14;7
1949;5;9;21;8
1949;5;10;7;8
1949;5;10;14;8
1949;5;10;21;6
1949;5;11;7;8
1949;5;11;14;8
1949;5;11;21;8
1949;5;12;7;8
1949;5;12;14;7
1949;5;12;21;8
1949;5;13;7;8
1949;5;13;14;6
1949;5;13;21;8
1949;5;14;7;7
1949;5;14;14;6
1949;5;14;21;8
1949;5;15;7;8
1949;5;15;14;4
1949;5;15;21;2
1949;5;16;7;0
1949;5;16;14;2
1949;5;16;21;0
1949;5;17;7;0
1949;5;17;14;1
1949;5;17;21;0
1949;5;18;7;7
1949;5;18;14;2
1949;5;18;21;8
1949;5;19;7;2
1949;5;19;14;3
1949;5;19;21;1
1949;5;20;7;7
1949;5;20;14;3
1949;5;20;21;7
1949;5;21;7;8
1949;5;21;14;8
1949;5;21;21;8
1949;5;22;7;8
1949;5;22;14;8
1949;5;22;21;8
1949;5;23;7;8
1949;5;23;14;8
1949;5;23;21;8
1949;5;24;7;7
1949;5;24;14;2
1949;5;24;21;8
1949;5;25;7;6
1949;5;25;14;3
1949;5;25;21;2
1949;5;26;7;3
1949;5;26;14;3
1949;5;26;21;8
1949;5;27;7;2
1949;5;27;14;2
1949;5;27;21;0
1949;5;28;7;2
1949;5;28;14;3
1949;5;28;21;0
1949;5;29;7;1
1949;5;29;14;2
1949;5;29;21;5
1949;5;30;7;8
1949;5;30;14;3
1949;5;30;21;1
1949;5;31;7;4
1949;5;31;14;7
1949;5;31;21;8
1949;6;1;7;8
1949;6;1;14;8
1949;6;1;21;8
1949;6;2;7;8
1949;6;2;14;4
1949;6;2;21;8
1949;6;3;7;8
1949;6;3;14;2
1949;6;3;21;1
1949;6;4;7;8
1949;6;4;14;6
1949;6;4;21;6
1949;6;5;7;8
1949;6;5;14;8
1949;6;5;21;6
1949;6;6;7;6
1949;6;6;14;2
1949;6;6;21;0
1949;6;7;7;0
1949;6;7;14;0
1949;6;7;21;1
1949;6;8;7;2
1949;6;8;14;1
1949;6;8;21;3
1949;6;9;7;1
1949;6;9;14;2
1949;6;9;21;8
1949;6;10;7;6
1949;6;10;14;8
1949;6;10;21;8
1949;6;11;7;6
1949;6;11;14;2
1949;6;11;21;6
1949;6;12;7;6
1949;6;12;14;8
1949;6;12;21;8
1949;6;13;7;6
1949;6;13;14;6
1949;6;13;21;0
1949;6;14;7;1
1949;6;14;14;1
1949;6;14;21;3
1949;6;15;7;8
1949;6;15;14;7
1949;6;15;21;2
1949;6;16;7;8
1949;6;16;14;6
1949;6;16;21;2
1949;6;17;7;6
1949;6;17;14;2
1949;6;17;21;2
1949;6;18;7;6
1949;6;18;14;2
1949;6;18;21;7
1949;6;19;7;2
1949;6;19;14;2
1949;6;19;21;8
1949;6;20;7;8
1949;6;20;14;7
1949;6;20;21;8
1949;6;21;7;2
1949;6;21;14;4
1949;6;21;21;3
1949;6;22;7;4
1949;6;22;14;4
1949;6;22;21;2
1949;6;23;7;2
1949;6;23;14;2
1949;6;23;21;7
1949;6;24;7;2
1949;6;24;14;2
1949;6;24;21;0
1949;6;25;7;5
1949;6;25;14;4
1949;6;25;21;2
1949;6;26;7;0
1949;6;26;14;1
1949;6;26;21;6
1949;6;27;7;5
1949;6;27;14;3
1949;6;27;21;2
1949;6;28;7;7
1949;6;28;14;4
1949;6;28;21;2
1949;6;29;7;1
1949;6;29;14;6
1949;6;29;21;4
1949;6;30;7;8
1949;6;30;14;8
1949;6;30;21;5
1949;7;1;7;8
1949;7;1;14;8
1949;7;1;21;8
1949;7;2;7;4
1949;7;2;14;3
1949;7;2;21;6
1949;7;3;7;2
1949;7;3;14;2
1949;7;3;21;0
1949;7;4;7;0
1949;7;4;14;0
1949;7;4;21;0
1949;7;5;7;0
1949;7;5;14;2
1949;7;5;21;6
1949;7;6;7;4
1949;7;6;14;2
1949;7;6;21;6
1949;7;7;7;8
1949;7;7;14;3
1949;7;7;21;2
1949;7;8;7;0
1949;7;8;14;1
1949;7;8;21;2
1949;7;9;7;6
1949;7;9;14;2
1949;7;9;21;7
1949;7;10;7;0
1949;7;10;14;2
1949;7;10;21;0
1949;7;11;7;2
1949;7;11;14;2
1949;7;11;21;1
1949;7;12;7;0
1949;7;12;14;0
1949;7;12;21;0
1949;7;13;7;0
1949;7;13;14;0
1949;7;13;21;0
1949;7;14;7;5
1949;7;14;14;4
1949;7;14;21;5
1949;7;15;7;1
1949;7;15;14;6
1949;7;15;21;7
1949;7;16;7;6
1949;7;16;14;1
1949;7;16;21;3
1949;7;17;7;6
1949;7;17;14;1
1949;7;17;21;2
1949;7;18;7;7
1949;7;18;14;6
1949;7;18;21;8
1949;7;19;7;8
1949;7;19;14;8
1949;7;19;21;8
1949;7;20;7;8
1949;7;20;14;8
1949;7;20;21;2
1949;7;21;7;6
1949;7;21;14;6
1949;7;21;21;0
1949;7;22;7;2
1949;7;22;14;5
1949;7;22;21;7
1949;7;23;7;3
1949;7;23;14;6
1949;7;23;21;5
1949;7;24;7;2
1949;7;24;14;3
1949;7;24;21;0
1949;7;25;7;0
1949;7;25;14;1
1949;7;25;21;0
1949;7;26;7;0
1949;7;26;14;1
1949;7;26;21;0
1949;7;27;7;0
1949;7;27;14;6
1949;7;27;21;4
1949;7;28;7;0
1949;7;28;14;2
1949;7;28;21;0
1949;7;29;7;1
1949;7;29;14;3
1949;7;29;21;2
1949;7;30;7;6
1949;7;30;14;2
1949;7;30;21;1
1949;7;31;7;0
1949;7;31;14;0
1949;7;31;21;1
1949;8;1;7;1
1949;8;1;14;2
1949;8;1;21;0
1949;8;2;7;0
1949;8;2;14;1
1949;8;2;21;2
1949;8;3;7;8
1949;8;3;14;2
1949;8;3;21;6
1949;8;4;7;2
1949;8;4;14;2
1949;8;4;21;0
1949;8;5;7;0
1949;8;5;14;0
1949;8;5;21;0
1949;8;6;7;0
1949;8;6;14;0
1949;8;6;21;1
1949;8;7;7;1
1949;8;7;14;1
1949;8;7;21;1
1949;8;8;7;1
1949;8;8;14;1
1949;8;8;21;0
1949;8;9;7;1
1949;8;9;14;2
1949;8;9;21;8
1949;8;10;7;7
1949;8;10;14;8
1949;8;10;21;2
1949;8;11;7;4
1949;8;11;14;6
1949;8;11;21;8
1949;8;12;7;8
1949;8;12;14;8
1949;8;12;21;8
1949;8;13;7;8
1949;8;13;14;8
1949;8;13;21;8
1949;8;14;7;8
1949;8;14;14;8
1949;8;14;21;8
1949;8;15;7;8
1949;8;15;14;8
1949;8;15;21;8
1949;8;16;7;8
1949;8;16;14;2
1949;8;16;21;1
1949;8;17;7;4
1949;8;17;14;7
1949;8;17;21;8
1949;8;18;7;8
1949;8;18;14;4
1949;8;18;21;6
1949;8;19;7;8
1949;8;19;14;7
1949;8;19;21;6
1949;8;20;7;8
1949;8;20;14;8
1949;8;20;21;8
1949;8;21;7;8
1949;8;21;14;0
1949;8;21;21;0
1949;8;22;7;0
1949;8;22;14;0
1949;8;22;21;0
1949;8;23;7;1
1949;8;23;14;6
1949;8;23;21;2
1949;8;24;7;0
1949;8;24;14;0
1949;8;24;21;8
1949;8;25;7;2
1949;8;25;14;3
1949;8;25;21;0
1949;8;26;7;0
1949;8;26;14;1
1949;8;26;21;2
1949;8;27;7;2
1949;8;27;14;2
1949;8;27;21;6
1949;8;28;7;7
1949;8;28;14;6
1949;8;28;21;2
1949;8;29;7;2
1949;8;29;14;3
1949;8;29;21;8
1949;8;30;7;8
1949;8;30;14;8
1949;8;30;21;8
1949;8;31;7;0
1949;8;31;14;1
1949;8;31;21;1
1949;9;1;7;2
1949;9;1;14;3
1949;9;1;21;2
1949;9;2;7;7
1949;9;2;14;1
1949;9;2;21;8
1949;9;3;7;0
1949;9;3;14;1
1949;9;3;21;1
1949;9;4;7;0
1949;9;4;14;0
1949;9;4;21;0
1949;9;5;7;0
1949;9;5;14;0
1949;9;5;21;0
1949;9;6;7;0
1949;9;6;14;1
1949;9;6;21;0
1949;9;7;7;8
1949;9;7;14;0
1949;9;7;21;3
1949;9;8;7;7
1949;9;8;14;7
1949;9;8;21;8
1949;9;9;7;8
1949;9;9;14;8
1949;9;9;21;8
1949;9;10;7;2
1949;9;10;14;2
1949;9;10;21;2
1949;9;11;7;8
1949;9;11;14;1
1949;9;11;21;0
1949;9;12;7;0
1949;9;12;14;1
1949;9;12;21;2
1949;9;13;7;4
1949;9;13;14;2
1949;9;13;21;8
1949;9;14;7;2
1949;9;14;14;7
1949;9;14;21;8
1949;9;15;7;6
1949;9;15;14;6
1949;9;15;21;0
1949;9;16;7;6
1949;9;16;14;3
1949;9;16;21;3
1949;9;17;7;6
1949;9;17;14;3
1949;9;17;21;1
1949;9;18;7;3
1949;9;18;14;2
1949;9;18;21;0
1949;9;19;7;7
1949;9;19;14;8
1949;9;19;21;8
1949;9;20;7;2
1949;9;20;14;2
1949;9;20;21;1
1949;9;21;7;2
1949;9;21;14;7
1949;9;21;21;4
1949;9;22;7;2
1949;9;22;14;0
1949;9;22;21;0
1949;9;23;7;2
1949;9;23;14;6
1949;9;23;21;0
1949;9;24;7;6
1949;9;24;14;0
1949;9;24;21;0
1949;9;25;7;0
1949;9;25;14;0
1949;9;25;21;0
1949;9;26;7;0
1949;9;26;14;0
1949;9;26;21;0
1949;9;27;7;8
1949;9;27;14;1
1949;9;27;21;0
1949;9;28;7;8
1949;9;28;14;2
1949;9;28;21;0
1949;9;29;7;8
1949;9;29;14;0
1949;9;29;21;0
1949;9;30;7;0
1949;9;30;14;2
1949;9;30;21;3
1949;10;1;7;6
1949;10;1;14;8
1949;10;1;21;8
1949;10;2;7;8
1949;10;2;14;2
1949;10;2;21;3
1949;10;3;7;0
1949;10;3;14;1
1949;10;3;21;0
1949;10;4;7;0
1949;10;4;14;0
1949;10;4;21;0
1949;10;5;7;8
1949;10;5;14;0
1949;10;5;21;0
1949;10;6;7;3
1949;10;6;14;0
1949;10;6;21;0
1949;10;7;7;0
1949;10;7;14;0
1949;10;7;21;0
1949;10;8;7;8
1949;10;8;14;0
1949;10;8;21;0
1949;10;9;7;8
1949;10;9;14;7
1949;10;9;21;8
1949;10;10;7;7
1949;10;10;14;3
1949;10;10;21;8
1949;10;11;7;8
1949;10;11;14;0
1949;10;11;21;0
1949;10;12;7;0
1949;10;12;14;3
1949;10;12;21;1
1949;10;13;7;1
1949;10;13;14;2
1949;10;13;21;1
1949;10;14;7;8
1949;10;14;14;0
1949;10;14;21;0
1949;10;15;7;8
1949;10;15;14;0
1949;10;15;21;0
1949;10;16;7;1
1949;10;16;14;2
1949;10;16;21;0
1949;10;17;7;1
1949;10;17;14;2
1949;10;17;21;8
1949;10;18;7;6
1949;10;18;14;1
1949;10;18;21;0
1949;10;19;7;2
1949;10;19;14;6
1949;10;19;21;0
1949;10;20;7;6
1949;10;20;14;1
1949;10;20;21;0
1949;10;21;7;1
1949;10;21;14;4
1949;10;21;21;0
1949;10;22;7;8
1949;10;22;14;7
1949;10;22;21;0
1949;10;23;7;2
1949;10;23;14;1
1949;10;23;21;0
1949;10;24;7;5
1949;10;24;14;3
1949;10;24;21;8
1949;10;25;7;8
1949;10;25;14;3
1949;10;25;21;0
1949;10;26;7;2
1949;10;26;14;1
1949;10;26;21;8
1949;10;27;7;8
1949;10;27;14;8
1949;10;27;21;8
1949;10;28;7;8
1949;10;28;14;7
1949;10;28;21;0
1949;10;29;7;8
1949;10;29;14;8
1949;10;29;21;2
1949;10;30;7;8
1949;10;30;14;8
1949;10;30;21;8
1949;10;31;7;8
1949;10;31;14;8
1949;10;31;21;8
1949;11;1;7;8
1949;11;1;14;8
1949;11;1;21;8
1949;11;2;7;8
1949;11;2;14;8
1949;11;2;21;7
1949;11;3;7;7
1949;11;3;14;6
1949;11;3;21;7
1949;11;4;7;8
1949;11;4;14;8
1949;11;4;21;8
1949;11;5;7;8
1949;11;5;14;8
1949;11;5;21;8
1949;11;6;7;7
1949;11;6;14;8
1949;11;6;21;8
1949;11;7;7;3
1949;11;7;14;8
1949;11;7;21;8
1949;11;8;7;7
1949;11;8;14;4
1949;11;8;21;7
1949;11;9;7;8
1949;11;9;14;5
1949;11;9;21;3
1949;11;10;7;8
1949;11;10;14;8
1949;11;10;21;2
1949;11;11;7;8
1949;11;11;14;8
1949;11;11;21;8
1949;11;12;7;8
1949;11;12;14;8
1949;11;12;21;4
1949;11;13;7;0
1949;11;13;14;1
1949;11;13;21;4
1949;11;14;7;8
1949;11;14;14;8
1949;11;14;21;8
1949;11;15;7;8
1949;11;15;14;8
1949;11;15;21;8
1949;11;16;7;8
1949;11;16;14;8
1949;11;16;21;8
1949;11;17;7;8
1949;11;17;14;8
1949;11;17;21;0
1949;11;18;7;2
1949;11;18;14;3
1949;11;18;21;0
1949;11;19;7;1
1949;11;19;14;2
1949;11;19;21;8
1949;11;20;7;6
1949;11;20;14;6
1949;11;20;21;2
1949;11;21;7;6
1949;11;21;14;2
1949;11;21;21;0
1949;11;22;7;1
1949;11;22;14;3
1949;11;22;21;8
1949;11;23;7;6
1949;11;23;14;8
1949;11;23;21;8
1949;11;24;7;8
1949;11;24;14;8
1949;11;24;21;0
1949;11;25;7;0
1949;11;25;14;6
1949;11;25;21;8
1949;11;26;7;6
1949;11;26;14;8
1949;11;26;21;8
1949;11;27;7;6
1949;11;27;14;6
1949;11;27;21;8
1949;11;28;7;1
1949;11;28;14;2
1949;11;28;21;8
1949;11;29;7;8
1949;11;29;14;8
1949;11;29;21;8
1949;11;30;7;6
1949;11;30;14;8
1949;11;30;21;6
1949;12;1;7;0
1949;12;1;14;0
1949;12;1;21;0
1949;12;2;7;2
1949;12;2;14;8
1949;12;2;21;8
1949;12;3;7;2
1949;12;3;14;6
1949;12;3;21;8
1949;12;4;7;6
1949;12;4;14;7
1949;12;4;21;7
1949;12;5;7;8
1949;12;5;14;7
1949;12;5;21;7
1949;12;6;7;8
1949;12;6;14;8
1949;12;6;21;8
1949;12;7;7;7
1949;12;7;14;1
1949;12;7;21;2
1949;12;8;7;0
1949;12;8;14;0
1949;12;8;21;1
1949;12;9;7;6
1949;12;9;14;8
1949;12;9;21;8
1949;12;10;7;8
1949;12;10;14;8
1949;12;10;21;8
1949;12;11;7;8
1949;12;11;14;8
1949;12;11;21;0
1949;12;12;7;0
1949;12;12;14;7
1949;12;12;21;8
1949;12;13;7;8
1949;12;13;14;0
1949;12;13;21;0
1949;12;14;7;0
1949;12;14;14;2
1949;12;14;21;0
1949;12;15;7;6
1949;12;15;14;1
1949;12;15;21;0
1949;12;16;7;8
1949;12;16;14;8
1949;12;16;21;8
1949;12;17;7;6
1949;12;17;14;8
1949;12;17;21;8
1949;12;18;7;6
1949;12;18;14;7
1949;12;18;21;0
1949;12;19;7;8
1949;12;19;14;8
1949;12;19;21;6
1949;12;20;7;5
1949;12;20;14;5
1949;12;20;21;0
1949;12;21;7;7
1949;12;21;14;6
1949;12;21;21;8
1949;12;22;7;6
1949;12;22;14;8
1949;12;22;21;8
1949;12;23;7;8
1949;12;23;14;8
1949;12;23;21;8
1949;12;24;7;8
1949;12;24;14;6
1949;12;24;21;8
1949;12;25;7;0
1949;12;25;14;0
1949;12;25;21;0
1949;12;26;7;1
1949;12;26;14;8
1949;12;26;21;8
1949;12;27;7;7
1949;12;27;14;7
1949;12;27;21;6
1949;12;28;7;8
1949;12;28;14;0
1949;12;28;21;0
1949;12;29;7;0
1949;12;29;14;2
1949;12;29;21;8
1949;12;30;7;8
1949;12;30;14;8
1949;12;30;21;8
1949;12;31;7;8
1949;12;31;14;6
1949;12;31;21;1
1950;1;1;7;4
1950;1;1;14;3
1950;1;1;21;1
1950;1;2;7;2
1950;1;2;14;6
1950;1;2;21;8
1950;1;3;7;8
1950;1;3;14;8
1950;1;3;21;8
1950;1;4;7;8
1950;1;4;14;8
1950;1;4;21;8
1950;1;5;7;8
1950;1;5;14;8
1950;1;5;21;8
1950;1;6;7;2
1950;1;6;14;8
1950;1;6;21;4
1950;1;7;7;2
1950;1;7;14;4
1950;1;7;21;1
1950;1;8;7;0
1950;1;8;14;1
1950;1;8;21;0
1950;1;9;7;2
1950;1;9;14;3
1950;1;9;21;0
1950;1;10;7;8
1950;1;10;14;4
1950;1;10;21;2
1950;1;11;7;8
1950;1;11;14;8
1950;1;11;21;8
1950;1;12;7;8
1950;1;12;14;8
1950;1;12;21;8
1950;1;13;7;2
1950;1;13;14;0
1950;1;13;21;8
1950;1;14;7;5
1950;1;14;14;8
1950;1;14;21;8
1950;1;15;7;8
1950;1;15;14;7
1950;1;15;21;0
1950;1;16;7;4
1950;1;16;14;7
1950;1;16;21;8
1950;1;17;7;8
1950;1;17;14;8
1950;1;17;21;8
1950;1;18;7;8
1950;1;18;14;8
1950;1;18;21;8
1950;1;19;7;8
1950;1;19;14;7
1950;1;19;21;8
1950;1;20;7;8
1950;1;20;14;3
1950;1;20;21;8
1950;1;21;7;8
1950;1;21;14;8
1950;1;21;21;0
1950;1;22;7;8
1950;1;22;14;8
1950;1;22;21;0
1950;1;23;7;7
1950;1;23;14;1
1950;1;23;21;0
1950;1;24;7;0
1950;1;24;14;1
1950;1;24;21;0
1950;1;25;7;0
1950;1;25;14;6
1950;1;25;21;8
1950;1;26;7;2
1950;1;26;14;3
1950;1;26;21;2
1950;1;27;7;8
1950;1;27;14;1
1950;1;27;21;4
1950;1;28;7;7
1950;1;28;14;8
1950;1;28;21;8
1950;1;29;7;8
1950;1;29;14;8
1950;1;29;21;8
1950;1;30;7;8
1950;1;30;14;7
1950;1;30;21;0
1950;1;31;7;7
1950;1;31;14;8
1950;1;31;21;6
1950;2;1;7;6
1950;2;1;14;8
1950;2;1;21;6
1950;2;2;7;0
1950;2;2;14;3
1950;2;2;21;7
1950;2;3;7;8
1950;2;3;14;2
1950;2;3;21;8
1950;2;4;7;2
1950;2;4;14;2
1950;2;4;21;0
1950;2;5;7;6
1950;2;5;14;0
1950;2;5;21;1
1950;2;6;7;3
1950;2;6;14;6
1950;2;6;21;5
1950;2;7;7;6
1950;2;7;14;8
1950;2;7;21;8
1950;2;8;7;2
1950;2;8;14;7
1950;2;8;21;8
1950;2;9;7;8
1950;2;9;14;3
1950;2;9;21;8
1950;2;10;7;8
1950;2;10;14;7
1950;2;10;21;4
1950;2;11;7;8
1950;2;11;14;8
1950;2;11;21;8
1950;2;12;7;6
1950;2;12;14;2
1950;2;12;21;6
1950;2;13;7;2
1950;2;13;14;3
1950;2;13;21;0
1950;2;14;7;8
1950;2;14;14;8
1950;2;14;21;8
1950;2;15;7;2
1950;2;15;14;8
1950;2;15;21;8
1950;2;16;7;7
1950;2;16;14;1
1950;2;16;21;0
1950;2;17;7;1
1950;2;17;14;0
1950;2;17;21;0
1950;2;18;7;0
1950;2;18;14;0
1950;2;18;21;0
1950;2;19;7;1
1950;2;19;14;1
1950;2;19;21;0
1950;2;20;7;1
1950;2;20;14;7
1950;2;20;21;8
1950;2;21;7;8
1950;2;21;14;6
1950;2;21;21;8
1950;2;22;7;8
1950;2;22;14;8
1950;2;22;21;0
1950;2;23;7;0
1950;2;23;14;1
1950;2;23;21;2
1950;2;24;7;3
1950;2;24;14;2
1950;2;24;21;8
1950;2;25;7;1
1950;2;25;14;7
1950;2;25;21;4
1950;2;26;7;3
1950;2;26;14;4
1950;2;26;21;5
1950;2;27;7;8
1950;2;27;14;8
1950;2;27;21;8
1950;2;28;7;5
1950;2;28;14;3
1950;2;28;21;8
1950;3;1;7;8
1950;3;1;14;8
1950;3;1;21;8
1950;3;2;7;8
1950;3;2;14;4
1950;3;2;21;8
1950;3;3;7;0
1950;3;3;14;2
1950;3;3;21;2
1950;3;4;7;0
1950;3;4;14;3
1950;3;4;21;8
1950;3;5;7;8
1950;3;5;14;2
1950;3;5;21;1
1950;3;6;7;1
1950;3;6;14;1
1950;3;6;21;0
1950;3;7;7;1
1950;3;7;14;0
1950;3;7;21;0
1950;3;8;7;0
1950;3;8;14;0
1950;3;8;21;0
1950;3;9;7;0
1950;3;9;14;2
1950;3;9;21;0
1950;3;10;7;1
1950;3;10;14;8
1950;3;10;21;8
1950;3;11;7;8
1950;3;11;14;4
1950;3;11;21;0
1950;3;12;7;8
1950;3;12;14;8
1950;3;12;21;8
1950;3;13;7;8
1950;3;13;14;5
1950;3;13;21;8
1950;3;14;7;8
1950;3;14;14;2
1950;3;14;21;0
1950;3;15;7;6
1950;3;15;14;4
1950;3;15;21;0
1950;3;16;7;0
1950;3;16;14;0
1950;3;16;21;0
1950;3;17;7;2
1950;3;17;14;1
1950;3;17;21;0
1950;3;18;7;2
1950;3;18;14;0
1950;3;18;21;0
1950;3;19;7;0
1950;3;19;14;2
1950;3;19;21;4
