STATIONS_ID;MESS_DATUM;QN_4;VK_TER;eor
       2306;1978041121;    5;   7;eor
       2306;1978041207;    5;   5;eor
       2306;1978041214;    5;   6;eor
       2306;1978041221;    5;   6;eor
       2306;1978041307;    5;   3;eor
       2306;1978041314;    5;   5;eor
       2306;1978041321;    5;   3;eor
       2306;1978041407;    5;   5;eor
       2306;1978041414;    5;   6;eor
       2306;1978041421;    5;   6;eor
       2306;1978041507;    5;   7;eor
       2306;1978041514;    5;   7;eor
       2306;1978041521;    5;   7;eor
       2306;1978041607;    5;   7;eor
       2306;1978041614;    5;   8;eor
       2306;1978041621;    5;   7;eor
       2306;1978041707;    5;   7;eor
       2306;1978041714;    5;   7;eor
       2306;1978041721;    5;   6;eor
       2306;1978041807;    5;   7;eor
       2306;1978041814;    5;   7;eor
       2306;1978041821;    5;   7;eor
       2306;1978041907;    5;   7;eor
       2306;1978041914;    5;   7;eor
       2306;1978041921;    5;   7;eor
       2306;1978042007;    5;   6;eor
       2306;1978042014;    5;   5;eor
       2306;1978042021;    5;   5;eor
       2306;1978042107;    5;   2;eor
       2306;1978042114;    5;   6;eor
       2306;1978042121;    5;   6;eor
       2306;1978042207;    5;   4;eor
       2306;1978042214;    5;   4;eor
       2306;1978042221;    5;   2;eor
       2306;1978042307;    5;   1;eor
       2306;1978042314;    5;   1;eor
       2306;1978042321;    5;   1;eor
       2306;1978042407;    5;   4;eor
       2306;1978042414;    5;   5;eor
       2306;1978042421;    5;   7;eor
       2306;1978042507;    5;   7;eor
       2306;1978042514;    5;   7;eor
       2306;1978042521;    5;   7;eor
       2306;1978042607;    5;   7;eor
       2306;1978042614;    5;   7;eor
       2306;1978042621;    5;   7;eor
       2306;1978042707;    5;   7;eor
       2306;1978042714;    5;   7;eor
       2306;1978042721;    5;   7;eor
       2306;1978042807;    5;   6;eor
       2306;1978042814;    5;   7;eor
       2306;1978042821;    5;   7;eor
       2306;1978042907;    5;   7;eor
       2306;1978042914;    5;   6;eor
       2306;1978042921;    5;   6;eor
       2306;1978043007;    5;   7;eor
       2306;1978043014;    5;   7;eor
       2306;1978043021;    5;   7;eor
       2306;1978050107;    5;   6;eor
       2306;1978050114;    5;   7;eor
       2306;1978050121;    5;   7;eor
       2306;1978050207;    5;   6;eor
       2306;1978050214;    5;   7;eor
       2306;1978050221;    5;   7;eor
       2306;1978050307;    5;   7;eor
       2306;1978050314;    5;   7;eor
       2306;1978050321;    5;   7;eor
       2306;1978050407;    5;   7;eor
       2306;1978050414;    5;   7;eor
       2306;1978050421;    5;   7;eor
       2306;1978050507;    5;   7;eor
       2306;1978050514;    5;   7;eor
       2306;1978050521;    5;   7;eor
       2306;1978050607;    5;   7;eor
       2306;1978050614;    5;   7;eor
       2306;1978050621;    5;   7;eor
       2306;1978050707;    5;   6;eor
       2306;1978050714;    5;   7;eor
       2306;1978050721;    5;   7;eor
       2306;1978050807;    5;   7;eor
       2306;1978050814;    5;   7;eor
       2306;1978050821;    5;   7;eor
       2306;1978050907;    5;   7;eor
       2306;1978050914;    5;   7;eor
       2306;1978050921;    5;   7;eor
       2306;1978051007;    5;   7;eor
       2306;1978051014;    5;   7;eor
       2306;1978051021;    5;   7;eor
       2306;1978051107;    5;   7;eor
       2306;1978051114;    5;   7;eor
       2306;1978051121;    5;   7;eor
       2306;1978051207;    5;   7;eor
       2306;1978051214;    5;   7;eor
       2306;1978051221;    5;   7;eor
       2306;1978051307;    5;   7;eor
       2306;1978051314;    5;   7;eor
       2306;1978051321;    5;   7;eor
       2306;1978051407;    5;   6;eor
       2306;1978051414;    5;   6;eor
       2306;1978051421;    5;   6;eor
       2306;1978051507;    5;   6;eor
       2306;1978051514;    5;   6;eor
       2306;1978051521;    5;   6;eor
       2306;1978051607;    5;   1;eor
       2306;1978051614;    5;   7;eor
       2306;1978051621;    5;   7;eor
       2306;1978051707;    5;   5;eor
       2306;1978051714;    5;   6;eor
       2306;1978051721;    5;   7;eor
       2306;1978051807;    5;   7;eor
       2306;1978051814;    5;   7;eor
       2306;1978051821;    5;   7;eor
       2306;1978051907;    5;   6;eor
       2306;1978051914;    5;   6;eor
       2306;1978051921;    5;   6;eor
       2306;1978052007;    5;   6;eor
       2306;1978052014;    5;   6;eor
       2306;1978052021;    5;   6;eor
       2306;1978052107;    5;   5;eor
       2306;1978052114;    5;   5;eor
       2306;1978052121;    5;   5;eor
       2306;1978052207;    5;   6;eor
       2306;1978052214;    5;   6;eor
       2306;1978052221;    5;   6;eor
       2306;1978052307;    5;   5;eor
       2306;1978052314;    5;   6;eor
       2306;1978052321;    5;   6;eor
       2306;1978052407;    5;   5;eor
       2306;1978052414;    5;   5;eor
       2306;1978052421;    5;   6;eor
       2306;1978052507;    5;   6;eor
       2306;1978052514;    5;   7;eor
       2306;1978052521;    5;   6;eor
       2306;1978052607;    5;   7;eor
       2306;1978052614;    5;   7;eor
       2306;1978052621;    5;   7;eor
       2306;1978052707;    5;   7;eor
       2306;1978052714;    5;   7;eor
       2306;1978052721;    5;   7;eor
       2306;1978052807;    5;   6;eor
       2306;1978052814;    5;   6;eor
       2306;1978052821;    5;   7;eor
       2306;1978052907;    5;   7;eor
       2306;1978052914;    5;   7;eor
       2306;1978052921;    5;   7;eor
       2306;1978053007;    5;   6;eor
       2306;1978053014;    5;   7;eor
       2306;1978053021;    5;   7;eor
       2306;1978053107;    5;   7;eor
       2306;1978053114;    5;   7;eor
       2306;1978053121;    5;   7;eor
       2306;1978060107;    5;   7;eor
       2306;1978060114;    5;   7;eor
       2306;1978060121;    5;   7;eor
       2306;1978060207;    5;   7;eor
       2306;1978060214;    5;   7;eor
       2306;1978060221;    5;   7;eor
       2306;1978060307;    5;   6;eor
       2306;1978060314;    5;   7;eor
       2306;1978060321;    5;   7;eor
       2306;1978060407;    5;   6;eor
       2306;1978060414;    5;   7;eor
       2306;1978060421;    5;   7;eor
       2306;1978060507;    5;   6;eor
       2306;1978060514;    5;   7;eor
       2306;1978060521;    5;   7;eor
       2306;1978060607;    5;   5;eor
       2306;1978060614;    5;   6;eor
       2306;1978060621;    5;   7;eor
       2306;1978060707;    5;   6;eor
       2306;1978060714;    5;   6;eor
       2306;1978060721;    5;   6;eor
       2306;1978060807;    5;   6;eor
       2306;1978060814;    5;   7;eor
       2306;1978060821;    5;   7;eor
       2306;1978060907;    5;   6;eor
       2306;1978060914;    5;   7;eor
       2306;1978060921;    5;   7;eor
       2306;1978061007;    5;   6;eor
       2306;1978061014;    5;   7;eor
       2306;1978061021;    5;   7;eor
       2306;1978061107;    5;   7;eor
       2306;1978061114;    5;   7;eor
       2306;1978061121;    5;   7;eor
       2306;1978061207;    5;   7;eor
       2306;1978061214;    5;   7;eor
       2306;1978061221;    5;   7;eor
       2306;1978061307;    5;   7;eor
       2306;1978061314;    5;   7;eor
       2306;1978061321;    5;   7;eor
       2306;1978061407;    5;   7;eor
       2306;1978061414;    5;   7;eor
       2306;1978061421;    5;   7;eor
       2306;1978061507;    5;   6;eor
       2306;1978061514;    5;   7;eor
       2306;1978061521;    5;   7;eor
       2306;1978061607;    5;   7;eor
       2306;1978061614;    5;   7;eor
       2306;1978061621;    5;   7;eor
       2306;1978061707;    5;   7;eor
       2306;1978061714;    5;   7;eor
       2306;1978061721;    5;   7;eor
       2306;1978061807;    5;   7;eor
       2306;1978061814;    5;   7;eor
       2306;1978061821;    5;   7;eor
       2306;1978061907;    5;   7;eor
       2306;1978061914;    5;   7;eor
       2306;1978061921;    5;   7;eor
       2306;1978062007;    5;   7;eor
       2306;1978062014;    5;   7;eor
       2306;1978062021;    5;   7;eor
       2306;1978062107;    5;   7;eor
       2306;1978062114;    5;   7;eor
       2306;1978062121;    5;   7;eor
       2306;1978062207;    5;   6;eor
       2306;1978062214;    5;   7;eor
       2306;1978062221;    5;   7;eor
       2306;1978062307;    5;   7;eor
       2306;1978062314;    5;   7;eor
       2306;1978062321;    5;   7;eor
       2306;1978062407;    5;   7;eor
       2306;1978062414;    5;   7;eor
       2306;1978062421;    5;   7;eor
       2306;1978062507;    5;   7;eor
       2306;1978062514;    5;   7;eor
       2306;1978062521;    5;   7;eor
       2306;1978062607;    5;   6;eor
       2306;1978062614;    5;   6;eor
       2306;1978062621;    5;   7;eor
       2306;1978062707;    5;   6;eor
       2306;1978062714;    5;   7;eor
       2306;1978062721;    5;   7;eor
       2306;1978062807;    5;   7;eor
       2306;1978062814;    5;   7;eor
       2306;1978062821;    5;   7;eor
       2306;1978062907;    5;   6;eor
       2306;1978062914;    5;   7;eor
       2306;1978062921;    5;   7;eor
       2306;1978063007;    5;   7;eor
       2306;1978063014;    5;   7;eor
       2306;1978063021;    5;   7;eor
       2306;1978070107;    5;   6;eor
       2306;1978070114;    5;   7;eor
       2306;1978070121;    5;   7;eor
       2306;1978070207;    5;   5;eor
       2306;1978070214;    5;   6;eor
       2306;1978070221;    5;   6;eor
       2306;1978070307;    5;   6;eor
       2306;1978070314;    5;   7;eor
       2306;1978070321;    5;   7;eor
       2306;1978070407;    5;   6;eor
       2306;1978070414;    5;   8;eor
       2306;1978070421;    5;   7;eor
       2306;1978070507;    5;   7;eor
       2306;1978070514;    5;   7;eor
       2306;1978070521;    5;   6;eor
       2306;1978070607;    5;   6;eor
       2306;1978070614;    5;   7;eor
       2306;1978070621;    5;   7;eor
       2306;1978070707;    5;   7;eor
       2306;1978070714;    5;   7;eor
       2306;1978070721;    5;   7;eor
       2306;1978070807;    5;   7;eor
       2306;1978070814;    5;   7;eor
       2306;1978070821;    5;   7;eor
       2306;1978070907;    5;   7;eor
       2306;1978070914;    5;   8;eor
       2306;1978070921;    5;   7;eor
       2306;1978071007;    5;   7;eor
       2306;1978071014;    5;   8;eor
       2306;1978071021;    5;   7;eor
       2306;1978071107;    5;   7;eor
       2306;1978071114;    5;   7;eor
       2306;1978071121;    5;   7;eor
       2306;1978071207;    5;   7;eor
       2306;1978071214;    5;   8;eor
       2306;1978071221;    5;   8;eor
       2306;1978071307;    5;   7;eor
       2306;1978071314;    5;   7;eor
       2306;1978071321;    5;   7;eor
       2306;1978071407;    5;   7;eor
       2306;1978071414;    5;   8;eor
       2306;1978071421;    5;   8;eor
       2306;1978071507;    5;   7;eor
       2306;1978071514;    5;   8;eor
       2306;1978071521;    5;   8;eor
       2306;1978071607;    5;   7;eor
       2306;1978071614;    5;   7;eor
       2306;1978071621;    5;   8;eor
