STATIONS_ID;MESS_DATUM;QN_4;TT_TER;RF_TER;eor
       2306;1982070421;   10;   13.2;  81.0;eor
       2306;1982070507;   10;   12.4;  97.0;eor
       2306;1982070514;   10;   15.2;  86.0;eor
       2306;1982070521;   10;   13.3;  84.0;eor
       2306;1982070607;   10;   13.1;  88.0;eor
       2306;1982070614;   10;   18.0;  59.0;eor
       2306;1982070621;   10;   14.6;  83.0;eor
       2306;1982070707;   10;   15.0;  83.0;eor
       2306;1982070714;   10;   18.7;  66.0;eor
       2306;1982070721;   10;   14.5;  79.0;eor
       2306;1982070807;   10;   17.3;  70.0;eor
       2306;1982070814;   10;   19.1;  67.0;eor
       2306;1982070821;   10;   17.1;  80.0;eor
       2306;1982070907;   10;   18.9;  71.0;eor
       2306;1982070914;   10;   19.2;  67.0;eor
       2306;1982070921;   10;   17.0;  82.0;eor
       2306;1982071007;   10;   18.5;  66.0;eor
       2306;1982071014;   10;   27.6;  49.0;eor
       2306;1982071021;   10;   19.4;  86.0;eor
       2306;1982071107;   10;   19.0;  88.0;eor
       2306;1982071114;   10;   20.6;  81.0;eor
       2306;1982071121;   10;   18.2;  85.0;eor
       2306;1982071207;   10;   19.6;  67.0;eor
       2306;1982071214;   10;   20.8;  72.0;eor
       2306;1982071221;   10;   18.7;  92.0;eor
       2306;1982071307;   10;   18.9;  87.0;eor
       2306;1982071314;   10;   21.8;  82.0;eor
       2306;1982071321;   10;   19.5;  90.0;eor
       2306;1982071407;   10;   17.4;  93.0;eor
       2306;1982071414;   10;   21.6;  80.0;eor
       2306;1982071421;   10;   18.1;  94.0;eor
       2306;1982071507;   10;   20.1;  88.0;eor
       2306;1982071514;   10;   29.5;  42.0;eor
       2306;1982071521;   10;   19.4;  93.0;eor
       2306;1982071607;   10;   19.2;  82.0;eor
       2306;1982071614;   10;   24.6;  61.0;eor
       2306;1982071621;   10;   17.5;  68.0;eor
       2306;1982071707;   10;   18.8;  67.0;eor
       2306;1982071714;   10;   19.5;  62.0;eor
       2306;1982071721;   10;   16.0;  73.0;eor
       2306;1982071807;   10;   17.0;  79.0;eor
       2306;1982071814;   10;   20.0;  60.0;eor
       2306;1982071821;   10;   17.3;  84.0;eor
       2306;1982071907;   10;   17.2;  68.0;eor
       2306;1982071914;   10;   18.9;  61.0;eor
       2306;1982071921;   10;   16.3;  80.0;eor
       2306;1982072007;   10;   16.9;  85.0;eor
       2306;1982072014;   10;   20.3;  79.0;eor
       2306;1982072021;   10;   17.5;  86.0;eor
       2306;1982072107;   10;   17.1;  80.0;eor
       2306;1982072114;   10;   22.7;  52.0;eor
       2306;1982072121;   10;   15.8;  77.0;eor
       2306;1982072207;   10;   18.1;  81.0;eor
       2306;1982072214;   10;   22.0;  70.0;eor
       2306;1982072221;   10;   16.5;  81.0;eor
       2306;1982072307;   10;   19.1;  80.0;eor
       2306;1982072314;   10;   22.8;  55.0;eor
       2306;1982072321;   10;   17.6;  71.0;eor
       2306;1982072407;   10;   18.0;  80.0;eor
       2306;1982072414;   10;   20.2;  71.0;eor
       2306;1982072421;   10;   17.3;  89.0;eor
       2306;1982072507;   10;   16.6;  83.0;eor
       2306;1982072514;   10;   22.1;  60.0;eor
       2306;1982072521;   10;   16.9;  77.0;eor
       2306;1982072607;   10;   16.6;  75.0;eor
       2306;1982072614;   10;   17.3;  75.0;eor
       2306;1982072621;   10;   15.4;  64.0;eor
       2306;1982072707;   10;   16.2;  92.0;eor
       2306;1982072714;   10;   19.9;  62.0;eor
       2306;1982072721;   10;   16.7;  78.0;eor
       2306;1982072807;   10;   14.6;  95.0;eor
       2306;1982072814;   10;   21.3;  61.0;eor
       2306;1982072821;   10;   17.1;  88.0;eor
       2306;1982072907;   10;   21.3;  62.0;eor
       2306;1982072914;   10;   23.5;  61.0;eor
       2306;1982072921;   10;   18.0;  91.0;eor
       2306;1982073007;   10;   19.5;  81.0;eor
       2306;1982073014;   10;   23.6;  58.0;eor
       2306;1982073021;   10;   21.6;  74.0;eor
       2306;1982073107;   10;   21.3;  76.0;eor
       2306;1982073114;   10;   24.5;  58.0;eor
       2306;1982073121;   10;   20.4;  72.0;eor
       2306;1982080107;   10;   20.6;  71.0;eor
       2306;1982080114;   10;   24.8;  48.0;eor
       2306;1982080121;   10;   19.7;  76.0;eor
       2306;1982080207;   10;   20.4;  82.0;eor
       2306;1982080214;   10;   23.6;  65.0;eor
       2306;1982080221;   10;   20.6;  72.0;eor
       2306;1982080307;   10;   19.0;  83.0;eor
       2306;1982080314;   10;   25.0;  54.0;eor
       2306;1982080321;   10;   20.1;  81.0;eor
       2306;1982080407;   10;   20.5;  84.0;eor
       2306;1982080414;   10;   25.1;  66.0;eor
       2306;1982080421;   10;   21.3;  76.0;eor
       2306;1982080507;   10;   21.6;  76.0;eor
       2306;1982080514;   10;   24.5;  69.0;eor
       2306;1982080521;   10;   22.4;  68.0;eor
       2306;1982080607;   10;   21.5;  79.0;eor
       2306;1982080614;   10;   24.7;  70.0;eor
       2306;1982080621;   10;   20.1;  86.0;eor
       2306;1982080707;   10;   21.2;  83.0;eor
       2306;1982080714;   10;   23.7;  80.0;eor
       2306;1982080721;   10;   20.0;  86.0;eor
       2306;1982080807;   10;   19.2;  90.0;eor
       2306;1982080814;   10;   22.5;  73.0;eor
       2306;1982080821;   10;   19.4;  77.0;eor
       2306;1982080907;   10;   18.5;  87.0;eor
       2306;1982080914;   10;   18.8;  88.0;eor
       2306;1982080921;   10;   18.1;  89.0;eor
       2306;1982081007;   10;   14.4;  89.0;eor
       2306;1982081014;   10;   19.9;  67.0;eor
       2306;1982081021;   10;   16.2;  70.0;eor
       2306;1982081107;   10;   13.8;  85.0;eor
       2306;1982081114;   10;   23.2;  42.0;eor
       2306;1982081121;   10;   17.2;  74.0;eor
       2306;1982081207;   10;   17.7;  63.0;eor
       2306;1982081214;   10;   28.3;  36.0;eor
       2306;1982081221;   10;   17.2;  94.0;eor
       2306;1982081307;   10;   16.1;  74.0;eor
       2306;1982081314;   10;   23.5;  46.0;eor
       2306;1982081321;   10;   15.3;  93.0;eor
       2306;1982081407;   10;   15.8;  82.0;eor
       2306;1982081414;   10;   19.0;  48.0;eor
       2306;1982081421;   10;   12.9;  74.0;eor
       2306;1982081507;   10;   15.0;  90.0;eor
       2306;1982081514;   10;   19.3;  61.0;eor
       2306;1982081521;   10;   15.7;  96.0;eor
       2306;1982081607;   10;   16.4;  90.0;eor
       2306;1982081614;   10;   21.6;  61.0;eor
       2306;1982081621;   10;   15.4;  90.0;eor
       2306;1982081707;   10;   15.7;  85.0;eor
       2306;1982081714;   10;   15.8;  92.0;eor
       2306;1982081721;   10;   13.0;  95.0;eor
       2306;1982081807;   10;   13.5;  87.0;eor
       2306;1982081814;   10;   19.4;  68.0;eor
       2306;1982081821;   10;   16.5;  94.0;eor
       2306;1982081907;   10;   14.6;  94.0;eor
       2306;1982081914;   10;   16.1;  72.0;eor
       2306;1982081921;   10;   10.6;  93.0;eor
       2306;1982082007;   10;   12.0;  82.0;eor
       2306;1982082014;   10;   11.7;  85.0;eor
       2306;1982082021;   10;   11.3;  83.0;eor
       2306;1982082107;   10;   12.5;  97.0;eor
       2306;1982082114;   10;   16.9;  74.0;eor
       2306;1982082121;   10;   13.9;  87.0;eor
       2306;1982082207;   10;   12.8;  96.0;eor
       2306;1982082214;   10;   16.2;  86.0;eor
       2306;1982082221;   10;   14.5;  96.0;eor
       2306;1982082307;   10;   15.3;  88.0;eor
       2306;1982082314;   10;   17.3;  70.0;eor
       2306;1982082321;   10;   13.4;  97.0;eor
       2306;1982082407;   10;   14.4;  89.0;eor
       2306;1982082414;   10;   18.4;  66.0;eor
       2306;1982082421;   10;   12.7;  90.0;eor
       2306;1982082507;   10;   13.5;  97.0;eor
       2306;1982082514;   10;   18.6;  56.0;eor
       2306;1982082521;   10;   11.5;  88.0;eor
       2306;1982082607;   10;   12.3;  87.0;eor
       2306;1982082614;   10;   18.4;  78.0;eor
       2306;1982082621;   10;   15.0;  95.0;eor
       2306;1982082707;   10;   14.3;  97.0;eor
       2306;1982082714;   10;   16.9;  74.0;eor
       2306;1982082721;   10;   11.5;  95.0;eor
       2306;1982082807;   10;   11.8;  98.0;eor
       2306;1982082814;   10;   18.5;  54.0;eor
       2306;1982082821;   10;   12.3;  89.0;eor
       2306;1982082907;   10;   11.0;  95.0;eor
       2306;1982082914;   10;   19.0;  47.0;eor
       2306;1982082921;   10;   12.2;  91.0;eor
       2306;1982083007;   10;   13.5;  79.0;eor
       2306;1982083014;   10;   22.7;  47.0;eor
       2306;1982083021;   10;   14.6;  83.0;eor
       2306;1982083107;   10;   14.5;  96.0;eor
       2306;1982083114;   10;   17.6;  81.0;eor
       2306;1982083121;   10;   13.2;  95.0;eor
       2306;1982090107;   10;   12.6;  98.0;eor
       2306;1982090114;   10;   15.4;  73.0;eor
       2306;1982090121;   10;   13.4;  95.0;eor
       2306;1982090207;   10;   11.0;  95.0;eor
       2306;1982090214;   10;   18.0;  39.0;eor
       2306;1982090221;   10;   12.1;  77.0;eor
       2306;1982090307;   10;   11.6;  91.0;eor
       2306;1982090314;   10;   17.5;  56.0;eor
       2306;1982090321;   10;   15.0;  76.0;eor
       2306;1982090407;   10;   15.1;  74.0;eor
       2306;1982090414;   10;   18.5;  74.0;eor
       2306;1982090421;   10;   14.0;  83.0;eor
       2306;1982090507;   10;    9.0;  98.0;eor
       2306;1982090514;   10;   14.5;  63.0;eor
       2306;1982090521;   10;   14.1;  85.0;eor
       2306;1982090607;   10;   14.2;  97.0;eor
       2306;1982090614;   10;   13.0;  92.0;eor
       2306;1982090621;   10;   12.6;  88.0;eor
       2306;1982090707;   10;   13.6;  98.0;eor
       2306;1982090714;   10;   15.1;  85.0;eor
       2306;1982090721;   10;   14.6;  88.0;eor
       2306;1982090807;   10;   15.2;  92.0;eor
       2306;1982090814;   10;   19.1;  65.0;eor
       2306;1982090821;   10;   12.8;  89.0;eor
       2306;1982090907;   10;   10.0;  86.0;eor
       2306;1982090914;   10;   18.7;  56.0;eor
       2306;1982090921;   10;   11.0;  95.0;eor
       2306;1982091007;   10;   11.0;  85.0;eor
       2306;1982091014;   10;   21.0;  50.0;eor
       2306;1982091021;   10;   16.1;  70.0;eor
       2306;1982091107;   10;   14.1;  74.0;eor
       2306;1982091114;   10;   19.4;  74.0;eor
       2306;1982091121;   10;   14.4;  75.0;eor
       2306;1982091207;   10;    9.2;  83.0;eor
       2306;1982091214;   10;   16.4;  69.0;eor
       2306;1982091221;   10;   12.5;  90.0;eor
       2306;1982091307;   10;   15.5;  96.0;eor
       2306;1982091314;   10;   18.0;  64.0;eor
       2306;1982091321;   10;   15.1;  70.0;eor
       2306;1982091407;   10;   13.5;  86.0;eor
       2306;1982091414;   10;   17.1;  68.0;eor
       2306;1982091421;   10;   10.6;  95.0;eor
       2306;1982091507;   10;    9.9;  96.0;eor
       2306;1982091514;   10;   21.0;  61.0;eor
       2306;1982091521;   10;   15.7;  94.0;eor
       2306;1982091607;   10;   12.3;  99.0;eor
       2306;1982091614;   10;   17.5;  84.0;eor
       2306;1982091621;   10;   13.8;  97.0;eor
       2306;1982091707;   10;   13.6;  98.0;eor
       2306;1982091714;   10;   15.8;  88.0;eor
       2306;1982091721;   10;   12.3;  97.0;eor
       2306;1982091807;   10;   14.0;  96.0;eor
       2306;1982091814;   10;   23.4;  62.0;eor
       2306;1982091821;   10;   16.2;  94.0;eor
       2306;1982091907;   10;   14.0;  96.0;eor
       2306;1982091914;   10;   21.7;  70.0;eor
       2306;1982091921;   10;   15.6;  96.0;eor
       2306;1982092007;   10;   15.5;  87.0;eor
       2306;1982092014;   10;   24.7;  59.0;eor
       2306;1982092021;   10;   17.2;  95.0;eor
       2306;1982092107;   10;   16.4;  93.0;eor
       2306;1982092114;   10;   21.2;  70.0;eor
       2306;1982092121;   10;   14.0;  92.0;eor
       2306;1982092207;   10;   10.4;  91.0;eor
       2306;1982092214;   10;   16.1;  50.0;eor
       2306;1982092221;   10;    7.4;  95.0;eor
       2306;1982092307;   10;    7.2;  95.0;eor
       2306;1982092314;   10;   15.8;  55.0;eor
       2306;1982092321;   10;   10.3;  87.0;eor
       2306;1982092407;   10;   10.2;  83.0;eor
       2306;1982092414;   10;   16.4;  65.0;eor
       2306;1982092421;   10;   11.9;  90.0;eor
       2306;1982092507;   10;   12.6;  81.0;eor
       2306;1982092514;   10;   19.0;  50.0;eor
       2306;1982092521;   10;   18.6;  57.0;eor
       2306;1982092607;   10;   15.6;  73.0;eor
       2306;1982092614;   10;   21.6;  57.0;eor
       2306;1982092621;   10;   16.6;  94.0;eor
       2306;1982092707;   10;   10.6;  98.0;eor
       2306;1982092714;   10;   18.6;  58.0;eor
       2306;1982092721;   10;   10.6;  92.0;eor
       2306;1982092807;   10;   11.6;  86.0;eor
       2306;1982092814;   10;   19.9;  52.0;eor
       2306;1982092821;   10;   14.0;  79.0;eor
       2306;1982092907;   10;   11.1;  89.0;eor
       2306;1982092914;   10;   21.7;  55.0;eor
       2306;1982092921;   10;   14.4;  78.0;eor
       2306;1982093007;   10;   13.9;  73.0;eor
       2306;1982093014;   10;   19.1;  61.0;eor
       2306;1982093021;   10;   15.2;  81.0;eor
       2306;1982100107;   10;   12.6;  97.0;eor
       2306;1982100114;   10;   20.0;  68.0;eor
       2306;1982100121;   10;   11.6;  97.0;eor
       2306;1982100207;   10;   11.9; 100.0;eor
       2306;1982100214;   10;   14.4;  92.0;eor
       2306;1982100221;   10;   13.1;  99.0;eor
       2306;1982100307;   10;   11.8;  80.0;eor
       2306;1982100314;   10;   17.6;  45.0;eor
       2306;1982100321;   10;   13.1;  70.0;eor
       2306;1982100407;   10;    9.0;  84.0;eor
       2306;1982100414;   10;   15.2;  53.0;eor
       2306;1982100421;   10;   12.0;  70.0;eor
       2306;1982100507;   10;   10.8;  82.0;eor
       2306;1982100514;   10;   15.8;  60.0;eor
       2306;1982100521;   10;   10.5;  89.0;eor
       2306;1982100607;   10;   12.4;  96.0;eor
       2306;1982100614;   10;   13.2;  83.0;eor
       2306;1982100621;   10;   13.8;  87.0;eor
       2306;1982100707;   10;   11.6;  89.0;eor
       2306;1982100714;   10;   10.6;  93.0;eor
       2306;1982100721;   10;   10.2;  95.0;eor
       2306;1982100807;   10;    7.8;  97.0;eor
       2306;1982100814;   10;   10.0;  95.0;eor
       2306;1982100821;   10;   10.8;  97.0;eor
       2306;1982100907;   10;   10.6;  95.0;eor
       2306;1982100914;   10;   13.4;  81.0;eor
       2306;1982100921;   10;   12.4;  90.0;eor
       2306;1982101007;   10;   10.3;  96.0;eor
       2306;1982101014;   10;   13.7;  79.0;eor
       2306;1982101021;   10;   10.5;  97.0;eor
       2306;1982101107;   10;    9.2;  98.0;eor
       2306;1982101114;   10;   13.9;  70.0;eor
       2306;1982101121;   10;   10.0;  94.0;eor
       2306;1982101207;   10;   10.0;  95.0;eor
       2306;1982101214;   10;   10.8;  95.0;eor
       2306;1982101221;   10;   10.2;  98.0;eor
       2306;1982101307;   10;    8.7;  98.0;eor
       2306;1982101314;   10;    9.9;  96.0;eor
       2306;1982101321;   10;   10.3;  96.0;eor
       2306;1982101407;   10;    8.5;  94.0;eor
       2306;1982101414;   10;   12.9;  80.0;eor
       2306;1982101421;   10;   10.8;  95.0;eor
       2306;1982101507;   10;    8.9;  94.0;eor
       2306;1982101514;   10;   12.2;  89.0;eor
       2306;1982101521;   10;   11.0;  83.0;eor
       2306;1982101607;   10;    7.4;  99.0;eor
       2306;1982101614;   10;   12.3;  75.0;eor
       2306;1982101621;   10;    7.1;  96.0;eor
       2306;1982101707;   10;    6.9;  93.0;eor
       2306;1982101714;   10;   11.3;  64.0;eor
       2306;1982101721;   10;    9.8;  87.0;eor
       2306;1982101807;   10;    9.3;  96.0;eor
       2306;1982101814;   10;   10.7;  93.0;eor
       2306;1982101821;   10;    9.5;  91.0;eor
       2306;1982101907;   10;    8.9;  95.0;eor
       2306;1982101914;   10;   11.2;  92.0;eor
       2306;1982101921;   10;   10.5;  94.0;eor
       2306;1982102007;   10;   11.4;  86.0;eor
       2306;1982102014;   10;   13.2;  81.0;eor
       2306;1982102021;   10;   13.4;  82.0;eor
       2306;1982102107;   10;   11.0;  98.0;eor
       2306;1982102114;   10;   11.5;  98.0;eor
       2306;1982102121;   10;   11.9;  98.0;eor
       2306;1982102207;   10;    8.3;  98.0;eor
       2306;1982102214;   10;   16.0;  64.0;eor
       2306;1982102221;   10;   11.0;  88.0;eor
       2306;1982102307;   10;    8.3;  96.0;eor
       2306;1982102314;   10;   14.8;  85.0;eor
       2306;1982102321;   10;   11.2;  95.0;eor
       2306;1982102407;   10;    9.6;  93.0;eor
       2306;1982102414;   10;   10.4;  87.0;eor
       2306;1982102421;   10;    7.1;  91.0;eor
       2306;1982102507;   10;    4.1;  99.0;eor
       2306;1982102514;   10;   11.3;  72.0;eor
       2306;1982102521;   10;    7.9;  81.0;eor
       2306;1982102607;   10;    8.0;  92.0;eor
       2306;1982102614;   10;   11.3;  83.0;eor
       2306;1982102621;   10;    9.6;  93.0;eor
       2306;1982102707;   10;   11.2;  98.0;eor
       2306;1982102714;   10;   13.8;  71.0;eor
       2306;1982102721;   10;    5.6;  99.0;eor
       2306;1982102807;   10;    2.5;  98.0;eor
       2306;1982102814;   10;   11.9;  65.0;eor
       2306;1982102821;   10;    6.0;  97.0;eor
       2306;1982102907;   10;    6.9;  99.0;eor
       2306;1982102914;   10;   11.2;  84.0;eor
       2306;1982102921;   10;    8.2;  96.0;eor
       2306;1982103007;   10;    6.2;  99.0;eor
       2306;1982103014;   10;    7.3;  99.0;eor
       2306;1982103021;   10;    7.2;  95.0;eor
       2306;1982103107;   10;    6.7;  95.0;eor
       2306;1982103114;   10;    8.9;  85.0;eor
       2306;1982103121;   10;    8.2;  85.0;eor
       2306;1982110107;   10;    8.1;  92.0;eor
       2306;1982110114;   10;   11.1;  93.0;eor
       2306;1982110121;   10;   13.7;  82.0;eor
       2306;1982110207;   10;   12.4;  86.0;eor
       2306;1982110214;   10;   13.5;  80.0;eor
       2306;1982110221;   10;    8.7;  95.0;eor
       2306;1982110307;   10;    7.5;  99.0;eor
       2306;1982110314;   10;   11.4;  80.0;eor
       2306;1982110321;   10;    6.8;  97.0;eor
       2306;1982110407;   10;    2.8;  98.0;eor
       2306;1982110414;   10;   10.6;  85.0;eor
       2306;1982110421;   10;    9.4;  90.0;eor
       2306;1982110507;   10;    5.0;  63.0;eor
       2306;1982110514;   10;    5.7;  55.0;eor
       2306;1982110521;   10;    1.7;  70.0;eor
       2306;1982110607;   10;    1.5;  67.0;eor
       2306;1982110614;   10;    5.8;  54.0;eor
       2306;1982110621;   10;    2.6;  62.0;eor
       2306;1982110707;   10;    1.3;  59.0;eor
       2306;1982110714;   10;    7.0;  38.0;eor
       2306;1982110721;   10;    3.7;  56.0;eor
       2306;1982110807;   10;    1.8;  67.0;eor
       2306;1982110814;   10;    6.4;  61.0;eor
       2306;1982110821;   10;    8.7;  58.0;eor
       2306;1982110907;   10;    7.0;  95.0;eor
       2306;1982110914;   10;   13.7;  71.0;eor
       2306;1982110921;   10;   11.8;  81.0;eor
       2306;1982111007;   10;   10.2;  89.0;eor
       2306;1982111014;   10;   12.9;  68.0;eor
       2306;1982111021;   10;   10.6;  88.0;eor
       2306;1982111107;   10;   11.2;  84.0;eor
       2306;1982111114;   10;   12.6;  77.0;eor
       2306;1982111121;   10;   11.2;  91.0;eor
       2306;1982111207;   10;    7.6;  92.0;eor
       2306;1982111214;   10;   12.6;  76.0;eor
       2306;1982111221;   10;    9.9;  82.0;eor
       2306;1982111307;   10;    8.9;  82.0;eor
       2306;1982111314;   10;    9.1;  75.0;eor
       2306;1982111321;   10;    5.1;  96.0;eor
       2306;1982111407;   10;    3.4;  92.0;eor
       2306;1982111414;   10;    6.6;  80.0;eor
       2306;1982111421;   10;    4.1;  93.0;eor
       2306;1982111507;   10;   -0.7;  98.0;eor
       2306;1982111514;   10;    6.1;  79.0;eor
       2306;1982111521;   10;    0.7;  93.0;eor
       2306;1982111607;   10;    0.3;  95.0;eor
       2306;1982111614;   10;    5.0;  81.0;eor
       2306;1982111621;   10;    5.2;  97.0;eor
       2306;1982111707;   10;    0.4;  95.0;eor
       2306;1982111714;   10;    3.6;  89.0;eor
       2306;1982111721;   10;    2.8;  95.0;eor
       2306;1982111807;   10;    3.8;  92.0;eor
       2306;1982111814;   10;    7.0;  96.0;eor
       2306;1982111821;   10;   10.7;  97.0;eor
       2306;1982111907;   10;    6.8;  76.0;eor
       2306;1982111914;   10;    7.2;  71.0;eor
       2306;1982111921;   10;    4.8;  90.0;eor
       2306;1982112007;   10;    5.7;  90.0;eor
       2306;1982112014;   10;    6.2;  89.0;eor
       2306;1982112021;   10;    4.8;  90.0;eor
       2306;1982112107;   10;    2.3;  95.0;eor
       2306;1982112114;   10;    7.5;  92.0;eor
       2306;1982112121;   10;    6.2;  82.0;eor
       2306;1982112207;   10;    6.7;  96.0;eor
       2306;1982112214;   10;    7.8;  79.0;eor
       2306;1982112221;   10;    4.9;  91.0;eor
       2306;1982112307;   10;    3.6;  97.0;eor
       2306;1982112314;   10;    7.3;  86.0;eor
       2306;1982112321;   10;    9.9;  89.0;eor
       2306;1982112407;   10;   11.4;  76.0;eor
       2306;1982112414;   10;    9.2;  68.0;eor
       2306;1982112421;   10;    6.6;  91.0;eor
       2306;1982112507;   10;    5.0;  86.0;eor
       2306;1982112514;   10;    8.1;  78.0;eor
       2306;1982112521;   10;    7.3;  88.0;eor
       2306;1982112607;   10;    5.1;  91.0;eor
       2306;1982112614;   10;    6.6;  92.0;eor
       2306;1982112621;   10;    6.4;  89.0;eor
       2306;1982112707;   10;    3.8;  97.0;eor
       2306;1982112714;   10;    6.7;  85.0;eor
       2306;1982112721;   10;    6.1;  97.0;eor
       2306;1982112807;   10;    4.6;  97.0;eor
       2306;1982112814;   10;    5.4;  89.0;eor
       2306;1982112821;   10;    5.0;  91.0;eor
       2306;1982112907;   10;    3.4;  97.0;eor
       2306;1982112914;   10;    5.9;  89.0;eor
       2306;1982112921;   10;    3.2;  97.0;eor
       2306;1982113007;   10;    1.3;  98.0;eor
       2306;1982113014;   10;    2.6; 100.0;eor
       2306;1982113021;   10;    2.6; 100.0;eor
       2306;1982120107;   10;    0.1;  93.0;eor
       2306;1982120114;   10;    3.3;  80.0;eor
       2306;1982120121;   10;    1.4;  85.0;eor
       2306;1982120207;   10;    1.6;  83.0;eor
       2306;1982120214;   10;    3.5;  77.0;eor
       2306;1982120221;   10;    2.2;  84.0;eor
       2306;1982120307;   10;   -0.6;  98.0;eor
       2306;1982120314;   10;   -0.3;  96.0;eor
       2306;1982120321;   10;   -0.3; 100.0;eor
       2306;1982120407;   10;   -1.0;  98.0;eor
       2306;1982120414;   10;   -0.9;  98.0;eor
       2306;1982120421;   10;   -0.8; 100.0;eor
       2306;1982120507;   10;    1.0;  86.0;eor
       2306;1982120514;   10;    1.6;  92.0;eor
       2306;1982120521;   10;    3.9;  95.0;eor
       2306;1982120607;   10;    4.4;  99.0;eor
       2306;1982120614;   10;    5.8;  93.0;eor
       2306;1982120621;   10;    3.0;  84.0;eor
       2306;1982120707;   10;   -1.0;  96.0;eor
       2306;1982120714;   10;    0.1;  98.0;eor
       2306;1982120721;   10;    0.9;  93.0;eor
       2306;1982120807;   10;    3.8;  97.0;eor
       2306;1982120814;   10;    8.0;  86.0;eor
       2306;1982120821;   10;    5.7;  83.0;eor
       2306;1982120907;   10;    2.5;  92.0;eor
       2306;1982120914;   10;    5.6;  90.0;eor
       2306;1982120921;   10;    6.0;  93.0;eor
       2306;1982121007;   10;    7.0;  96.0;eor
       2306;1982121014;   10;    7.6;  69.0;eor
       2306;1982121021;   10;    4.2;  85.0;eor
       2306;1982121107;   10;    5.0;  77.0;eor
       2306;1982121114;   10;    5.0;  86.0;eor
       2306;1982121121;   10;    4.2;  91.0;eor
       2306;1982121207;   10;    3.0;  95.0;eor
       2306;1982121214;   10;    3.3;  98.0;eor
       2306;1982121221;   10;    2.4;  97.0;eor
       2306;1982121307;   10;    3.8;  79.0;eor
       2306;1982121314;   10;    3.0;  75.0;eor
       2306;1982121321;   10;   -1.8;  88.0;eor
       2306;1982121407;   10;   -1.5;  95.0;eor
       2306;1982121414;   10;    0.2;  93.0;eor
       2306;1982121421;   10;    0.1;  95.0;eor
       2306;1982121507;   10;    1.3;  95.0;eor
       2306;1982121514;   10;    7.2;  97.0;eor
       2306;1982121521;   10;   12.0;  82.0;eor
       2306;1982121607;   10;    4.7;  78.0;eor
       2306;1982121614;   10;    4.6;  70.0;eor
       2306;1982121621;   10;    2.1;  93.0;eor
       2306;1982121707;   10;    1.9;  95.0;eor
       2306;1982121714;   10;    2.3;  87.0;eor
       2306;1982121721;   10;    1.1;  93.0;eor
       2306;1982121807;   10;    0.9;  95.0;eor
       2306;1982121814;   10;    1.2;  88.0;eor
       2306;1982121821;   10;    1.2;  93.0;eor
       2306;1982121907;   10;    0.8;  98.0;eor
       2306;1982121914;   10;    1.0;  86.0;eor
       2306;1982121921;   10;    0.7;  83.0;eor
       2306;1982122007;   10;    3.1;  94.0;eor
       2306;1982122014;   10;    5.4;  79.0;eor
       2306;1982122021;   10;    3.4;  86.0;eor
       2306;1982122107;   10;    5.1;  73.0;eor
       2306;1982122114;   10;    5.4;  77.0;eor
       2306;1982122121;   10;    4.2;  91.0;eor
       2306;1982122207;   10;    3.1;  92.0;eor
       2306;1982122214;   10;    4.0;  84.0;eor
       2306;1982122221;   10;    0.0;  95.0;eor
       2306;1982122307;   10;   -2.0;  96.0;eor
       2306;1982122314;   10;    2.2;  81.0;eor
       2306;1982122321;   10;    0.9;  98.0;eor
       2306;1982122407;   10;    0.6;  91.0;eor
       2306;1982122414;   10;    0.8;  88.0;eor
       2306;1982122421;   10;    0.8;  95.0;eor
       2306;1982122507;   10;    3.4; 100.0;eor
       2306;1982122514;   10;    4.3; 100.0;eor
       2306;1982122521;   10;    4.1;  99.0;eor
       2306;1982122607;   10;    5.4; 100.0;eor
       2306;1982122614;   10;    7.0;  97.0;eor
       2306;1982122621;   10;    7.5;  97.0;eor
       2306;1982122707;   10;    7.4;  97.0;eor
       2306;1982122714;   10;    7.2;  87.0;eor
       2306;1982122721;   10;    4.9;  87.0;eor
       2306;1982122807;   10;    3.1;  86.0;eor
       2306;1982122814;   10;    5.7;  75.0;eor
       2306;1982122821;   10;    3.6;  82.0;eor
       2306;1982122907;   10;    1.8;  83.0;eor
       2306;1982122914;   10;    3.6;  76.0;eor
       2306;1982122921;   10;    1.4;  92.0;eor
       2306;1982123007;   10;    0.1;  96.0;eor
       2306;1982123014;   10;    2.6;  97.0;eor
       2306;1982123021;   10;    3.7;  99.0;eor
       2306;1982123107;   10;    2.3;  90.0;eor
       2306;1982123114;   10;    0.9;  90.0;eor
       2306;1982123121;   10;    1.6;  95.0;eor
       2306;1983010107;   10;    2.3;  97.0;eor
       2306;1983010114;   10;    3.5;  99.0;eor
       2306;1983010121;   10;    2.6;  87.0;eor
       2306;1983010207;   10;    4.3;  93.0;eor
       2306;1983010214;   10;    5.4;  79.0;eor
       2306;1983010221;   10;    2.3;  95.0;eor
       2306;1983010307;   10;    2.3;  92.0;eor
       2306;1983010314;   10;    3.2;  97.0;eor
       2306;1983010321;   10;    8.6;  99.0;eor
       2306;1983010407;   10;    9.3; 100.0;eor
       2306;1983010414;   10;    9.7;  90.0;eor
       2306;1983010421;   10;    7.0;  78.0;eor
       2306;1983010507;   10;    2.1;  95.0;eor
       2306;1983010514;   10;    5.7;  90.0;eor
       2306;1983010521;   10;    9.5;  96.0;eor
       2306;1983010607;   10;   11.5;  82.0;eor
       2306;1983010614;   10;   11.6;  68.0;eor
